ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Raccordé_au_gaz_de_ville,Nombre_de_façades,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Disponibilité_du_bien,Meublé,Étage_de_lappartement,Parlophone,Chauffage_au_sol,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Niveau_E,Niveau_K,Permis_durbanisation_accordé,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Nombre_de_place_de_parking_intérieur,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_de_la_cuisine,Panneaux_solaires,Surface_du_jardin,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Emission_de_CO2,Surface_salle_à_manger,Porte_daccès_sécurisée,Conso_annuelle_totale_dénergie_primaire,Surface_des_caves,Type_de_cuisine,Compteur_électrique_individuel,Compteur_deau_individuel,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Surface_de_lades_salles_de_bain,Nombre_de_douches,Surface_du_grenier,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Appartement_de_service,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Surface_du_garage,Surface_totale,Porte_de_garage_motorisée,Adoucisseur_deau,Maison_basse_énergie,Pompe_à_chaleur,Compteur_de_gaz_individuel,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_dressing,Surface_du_bureau,Clef_électronique,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt09227,RBT09227,Maison à vendre,407800,Roeselarestraat 376+ LOT 5 NB,8560 Wevelgem,Excellent,,3,183 m²,Non,Oui,Non,,,,,Oui,1,,,,Oui,456 m²,122 m²,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2024,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,24 m²,,,Non,,,,,,10 m,,17 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt08872,RBT08872,Maison à vendre,407400,Roeselarestraat 376+ LOT 3 NB,8560 Wevelgem,Excellent,,3,180 m²,Non,Oui,Non,,,,,,,,,,Oui,403 m²,120 m²,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2024,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,30 m²,,,Non,,,,,,10 m,,13 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt08871,RBT08871,Maison à vendre,366900,Roeselarestraat 376+ LOT 2 NB,8560 Wevelgem,Excellent,,3,180 m²,Non,Oui,Non,,,,,Oui,1,,,,Oui,303 m²,120 m²,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2024,,1,,Gaz,Double vitrage,,,,,,,Non,Non,,,30 m²,,,Non,,,,,,10 m,,10 m,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbt03077,RBT03077,Maison à vendre,175000,Kortrijkstraat 206,8560 Wevelgem,À rénover,,3,184 m²,Non,Oui,Non,,,,,,,,Oui,,,541 m²,,,,,20240526-0003260576-KNR-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1936,,2,,Electrique,Simple vitrage,,,,,,,Non,Non,,,,,,Non,,,,,,8 m,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt00720,RBT00720,Appartement à vendre,239000,Brugstraat 66 001,8560 Wevelgem,,,2,80 m²,,,,,,,,Oui,1,,,,Oui,,,Oui,,152 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,12 m²,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt00719,RBT00719,Appartement à vendre,165000,Brugstraat 66 002,8560 Wevelgem,,,1,50 m²,,,,,,,,,,,,,,,,Oui,,195 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,,,,,,,,,,0,,,,,,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbt00717,RBT00717,Appartement à vendre,225000,Brugstraat 66 102,8560 Wevelgem,,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,,110 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,,,,,,,,,,2,,,,,,,,,14 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8560/wevelgem/vbc57495,VBC57495,Villa à vendre,,,8560 Wevelgem,Excellent,Non,5,567 m²,,Oui,,,,,,Oui,2,7,Oui,Sud,Oui,976 m²,,Oui,Oui,95 kWh/m²/an,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2015,Super équipée,4,5,,Double vitrage,Oui,4,12/03/2035,Oui,Oui,Oui,Non,Non,,,,Oui,Non,,A l’acte,Non,,Oui,Oui,,,,,,Oui,48 m²,23 m²,,2,Sud,,,,,21 m²,21 m²,,Oui,,Oui,,4633,,Oui,95 kWh/an,,,,,,,15 m²,4,,,,,,Oui,,,,,,,Oui,,,,,,Oui,,,,,21 m²,02/12/2015,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbs98530,RBS98530,Appartement à vendre,165000,Papestraat 2 201,8560 Wevelgem,Excellent,,1,55 m²,,,,,,,,,,,,,Oui,,,Oui,Non,103 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1974,,1,1,Gaz,Double vitrage,Oui,,,Non,,,Non,Non,,2,,,Non,,A l’acte,Non,,Oui,,,,,,,Non,10 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8560/wevelgem/rbs93844,RBS93844,Penthouse à vendre,185000,Brugstraat 1 0401,8560 Wevelgem,Normal,,2,104 m²,Non,Non,Non,,,,,,,,,,Oui,,104 m²,,,173 kWh/m²/an,20230306-0002828279-RES-1,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2007,,1,,Gaz,Double vitrage,,,06/03/2033,,,,Oui,Non,,,7 m²,,,Non,,,4,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs88985,RBS88985,Maison à vendre,389000,Menenstraat 315 1,8560 Wevelgem,,,4,184 m²,,,,,,,,,,1,Oui,,Oui,221 m²,,Oui,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2022,Super équipée,1,3,Gaz,,Oui,2,,,,,Non,,,,21 m²,,,,A l’acte,Non,,,,,,,,,,,,,,,,,,,,,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs81545,RBS81545,Maison à vendre,389000,Kortrijkstraat 289,8560 Wevelgem,Nouveau,,3,141 m²,,Oui,,,,,,,,,Oui,,Oui,297 m²,,Oui,,44 kWh/m²/an,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,1,2,Non specifié,,Oui,2,,Oui,,,Non,,,,,,Non,,A l’acte,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rwc38604,RWC38604,Appartement à vendre,385550,,8560 Wevelgem,Excellent,,2,475 m²,,Oui,,,,,,,,,Oui,,,,,Oui,,,,,,Information non communiquée,Information non communiquée,2025,Super équipée,,,Non specifié,,Oui,2,,,,,,,,2,,,,,A convenir,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,Oui,Oui,,,,,,Américaine,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs69490,RBS69490,Maison à vendre,195000,Kortrijkstraat 390,8560 Wevelgem,À rénover,,2,127 m²,Oui,Non,Non,,,,,,,,Oui,,,178 m²,,,,429 kWh/m²/an,20231014-0003003595-RES-1,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,1,,Gaz,,,,14/10/2033,,,,Non,Non,Nord-ouest,2,,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbs67651,RBS67651,Appartement à vendre,175000,Papestraat 2 101,8560 Wevelgem,Excellent,,1,55 m²,,,,,,,,,,,,,Oui,,,Oui,Non,113 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1974,Super équipée,1,1,Gaz,Double vitrage,Oui,,,,,,Non,Non,,2,,,Non,,A l’acte,Non,1,Oui,,,,,,,,10 m²,,,,Nord,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs63765,RBS63765,Maison à vendre,964000,Menenstraat 315 1,8560 Wevelgem,,,4,184 m²,,,,,,,,,,1,Oui,,Oui,221 m²,,Oui,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2022,Super équipée,1,3,Gaz,,Oui,2,,,,,Non,,,,21 m²,,,,A l’acte,Non,,,,,,,,,,,,,,,,,,,,,,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbs32648,RBS32648,Maison à vendre,275000,Kortrijkstraat 388 & 390,8560 Wevelgem,À rénover,,0,210 m²,Non,Non,Non,,,,,,,,Oui,,,409 m²,219 m²,,,429 kWh/m²/an,20231014-0003003595-RES-1 & 20231014-003003441-RES,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,Gaz,,,,14/10/2033,,,,Non,Non,Nord-ouest,,,,,Non,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbs47134,RBS47134,Appartement à vendre,149000,Koperdraadstraat 11 A02.14,8560 Wevelgem,Excellent,,2,70 m²,,,,,,,,Oui,1,,Oui,,Oui,,,Oui,Non,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2014,,2,1,Gaz,Double vitrage,,2,,,,,Oui,Oui,,3,,,,,,Non,2,Oui,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,66 kWh/an,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbr99732,RBR99732,Appartement à vendre,193000,Papestraat 2 202,8560 Wevelgem,Excellent,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,Non,118 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1974,,1,1,Gaz,Double vitrage,Oui,,,,,,Non,Non,,2,,,Non,,A l’acte,Non,2,Oui,,,,,,,,12 m²,9 m²,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbr99186,RBR99186,Appartement à vendre,208000,Papestraat 2 102,8560 Wevelgem,Excellent,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,Non,121 kWh/m²/an,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1974,,1,1,Gaz,Double vitrage,Oui,,,,,,Non,Non,,2,,,Non,,A l’acte,Non,1,Oui,,,,,,,,12 m²,9 m²,,,Nord,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbr83884,RBR83884,Maison à vendre,264000,,8560 Wevelgem,Excellent,,3,130 m²,Oui,,,,,Oui,,,,,Oui,,Oui,296 m²,70 m²,Oui,,159 kWh/m²/an,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,2,3,Gaz,Double vitrage,Oui,2,,Oui,,,,,,,20 m²,,,,,,,,,,,,,,,11 m²,10 m²,28 m²,,,,,,,18 m²,,26 m²,,,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbr82402,RBR82402,Maison à vendre,357060,Moorselestraat 144,8560 Wevelgem,Nouveau,,3,157 m²,,,,,,,,Oui,,,,,,341 m²,87 m²,Oui,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,3,,Oui,,,,,,,,,,,,,,,,7 m,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbr82401,RBR82401,Maison à vendre,351788,Moorselestraat 144,8560 Wevelgem,Nouveau,Non,3,140 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,344 m²,70 m²,Oui,Non,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,3,,,,,,,,,,,,,,,,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbr47642,RBR47642,Maison à vendre,105000,,8560 Wevelgem,À rénover,,2,90 m²,,,Oui,,,,,,,,Oui,,,160 m²,50 m²,Oui,,839 kWh/m²/an,0002380015-RES-1,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,Non équipée,1,1,Gaz,Double vitrage,Oui,4,,Oui,,,,,,,,,,,,,,,,,,,,,,15 m²,12 m²,30 m²,,,,,,,,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbk43166,RBK43166,Maison à vendre,299000,Roeselarestraat 221,8560 Wevelgem,Normal,,4,390 m²,Non,Oui,Non,,,,,,,,Oui,,Oui,820 m²,260 m²,,,430 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,2,,Gaz,Simple vitrage,,,06/09/2032,,,,Non,Non,,3,,,,Non,,,,Oui,,10 m,,,,,Non,,,,,,,,,,,,,,520 m²,,,,,,,,,,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79138,RBH79138,Appartement à vendre,224000,Parkstraat 30,8560 Wevelgem,Nouveau,,1,73 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,20 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79137,RBH79137,Appartement à vendre,224000,Parkstraat 30,8560 Wevelgem,Nouveau,,1,72 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,21 m²,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79132,RBH79132,Appartement à vendre,269000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,91 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,11 m²,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79130,RBH79130,Appartement à vendre,244000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,81 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,36 m²,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79129,RBH79129,Appartement à vendre,244000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,81 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,36 m²,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79124,RBH79124,Appartement à vendre,279000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,91 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,11 m²,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79122,RBH79122,Appartement à vendre,254000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,81 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,36 m²,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79121,RBH79121,Appartement à vendre,254000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,81 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,36 m²,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh79120,RBH79120,Appartement à vendre,269000,Parkstraat 30,8560 Wevelgem,Nouveau,,2,90 m²,,,,,,,,Oui,1,1,Oui,Sud,Oui,,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2023,,,,,,Oui,2,,Oui,,,Oui,,,2,11 m²,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbh31764,RBH31764,Appartement à vendre,257500,Kortrijkstraat 44 1.2,8560 Wevelgem,Nouveau,,2,94 m²,Non,Non,Non,,,,,,,,,,Oui,,94 m²,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2023,,1,,Gaz,Double vitrage,,,,,,,Oui,Non,,,11 m²,,,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbg98562,RBG98562,Appartement à vendre,229200,Kortrijkstraat 44 0.1,8560 Wevelgem,Nouveau,,2,85 m²,Non,Non,Non,,,,,,,,Oui,,Oui,,85 m²,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2023,,1,,Gaz,Double vitrage,,,,,,,Oui,Non,,,16 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,102 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rwc28381,RWC28381,Maison à vendre,328753,Paridaanstraat 84-88,8560 Wevelgem,,Non,3,142 m²,,,,,,Oui,,Oui,,,Oui,,Oui,264 m²,,Oui,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Equipée,,,Solaire,Double vitrage,Non,,,,,,,,,,,,,Non,,,,,Oui,,,11 m,,,,,,,1,,,,,,,,,,,Oui,Oui,,,,10 kWh/an,,Indépendante,,,,,,,,,,,,Oui,,pas d'application,,,,Non,Non,Oui,Oui,,Oui,,Non,,,,,,18/01/2048,Oui
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbg69561,RBG69561,Appartement à vendre,336000,Kortrijkstraat 44 4.1,8560 Wevelgem,Nouveau,,2,122 m²,Non,Non,Non,,,,,,,,Non,,Oui,,93 m²,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2023,,1,,Gaz,Double vitrage,,,,,,,Oui,Non,,,5 m²,,,Non,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbg69560,RBG69560,Appartement à vendre,359000,Kortrijkstraat 44 3.1,8560 Wevelgem,Nouveau,,2,133 m²,Non,Non,Non,,,,,,,,,,Oui,,151 m²,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2023,,1,,Gaz,Double vitrage,,,,,,,Oui,Non,,,8 m²,,,Non,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8560/wevelgem/rbg65059,RBG65059,Maison à vendre,379500,Parkstraat 30,8560 Wevelgem,Nouveau,,4,195 m²,,,,,,,,Oui,1,,Oui,Est,Oui,338 m²,,Oui,,99 kWh/m²/an,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,3,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8560/wevelgem/rbf73641,RBF73641,Appartement à vendre,125000,Koperdraadstraat 11,8560 Wevelgem,Normal,,2,60 m²,Non,Non,Non,,,,,Oui,,1,,,Oui,,60 m²,,,58 kWh/m²/an,34041-G-2011_282/EP02493/D162/D01/SD082,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2014,,2,,Gaz,Double vitrage,,,,,,,Oui,Non,,,,,,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
