ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Surface_du_grenier,Garage,Nombre_de_Garages,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Salle_à_manger,Surface_salle_à_manger,Station_de_charge_électrique,Surface_de_lades_salles_de_bain,Panneaux_solaires,Alarme_antieffraction,Surface_du_jardin,Orientation_de_la_façade_du_bien,Référence_PEB,Bien_actuellement_loué,Équipement_de_la_cuisine,Nombre_de_douches,Piscine_extérieure,Adoucisseur_deau,Parlophone,Surface_chambre_à_coucher_5,Véranda,Possibilités_pour_profession_libérale,Buanderie,Nombre_de_place_de_parking_intérieur,Chauffage_au_sol,Raccordé_au_gaz_de_ville,Niveau_E,Pompe_à_chaleur,Feu_ouvert,Surface_du_bureau,Dressing,Local_vélo,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Air_conditionné,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Surface_du_garage,Affectation_urbanistique_la_plus_récente,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Attestation__Citernes_à_mazout__Validité,Étage_de_lappartement,Surface_totale,Compteur_Bihoraire,Adaptations_pour_les_seniors,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_du_dressing,Porte_de_garage_motorisée,Appartement_de_service,Balcon,Surface_constructible,Citation_pour_infraction_urbanistique,Surface_de_la_véranda,Compteur_électrique_individuel,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_de_gaz_individuel,Clef_électronique
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/rbs74510,RBS74510,Maison à vendre,399000,Pieter Cornelisstraat 14,1600 Sint-Pieters-Leeuw,À rénover,1920,A l’acte,4,10 m²,20 m²,12 m²,19 m²,150 m²,,20 m²,Oui,,,,,,Américaine,12 m²,1,2,Gaz,Double vitrage,Non,Non,3,,,,Oui,,Oui,,,124 m²,,,Oui,Oui,,477 kWh/m²/an,,,,"oui, attestation non conforme",,Non,Oui,Oui,Pas de risque d’inondation,Information non communiquée,,,,8 m²,,,,,,Non,Equipée,,Non,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rwc38601,RWC38601,Appartement à vendre,390550,,1600 Sint-Pieters-Leeuw,Excellent,2025,A convenir,3,,,,,230 m²,,,,,Oui,,,,Américaine,,,,Non specifié,,,,2,,2,,Oui,,,,,,,,Oui,Oui,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Oui,,,,,,Super équipée,,,,,,,,,,Oui,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/rbs73758,RBS73758,Maison à vendre,249000,Fabriekstraat 89,1600 Sint-Pieters-Leeuw,À rénover,1930,A l’acte,2,11 m²,16 m²,,,101 m²,Non,17 m²,Oui,,Oui,,,,Kitchenette,10 m²,1,1,,,Non,Non,2,,,,Oui,,Oui,,Ouest,332 m²,,,Oui,Oui,,601 kWh/m²/an,,30/11/2034,,"oui, attestation non conforme",,Oui,Non,Oui,Information non communiquée,Information non communiquée,Oui,11 m²,,,,,,Est,,Non,Semi-équipée,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbs64657,RBS64657,Appartement à vendre,335000,Joseph Depauwstraat 52 1.1.,1600 Sint-Pieters-Leeuw,Excellent,1958,A l’acte,3,,,,,153 m²,Non,,Oui,,,,,,Américaine,,2,3,Mazout,Double vitrage,Non,Non,,,,,,,Oui,3 m²,Nord-ouest,,,,,,,258 kWh/m²/an,,,,"oui, attestation conforme",,Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Equipée,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbs64656,RBS64656,Appartement à vendre,249000,Joseph Depauwstraat 52 2.1,1600 Sint-Pieters-Leeuw,Excellent,,,1,19 m²,,,,76 m²,Non,31 m²,Oui,,,,,,Américaine,,1,1,Mazout,Double vitrage,Non,Non,,,2,,,,,,,,,,Oui,Oui,,175 kWh/m²/an,,,,"oui, attestation conforme",,Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Equipée,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbs19122,RBS19122,Appartement à vendre,296206,Zuunveldstraat,1600 Sint-Pieters-Leeuw,Nouveau,,,2,,,,,98 m²,Non,,,,,,Oui,,,,1,1,,,Oui,Oui,4,,,,,,Oui,8 m²,,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,Super équipée,,,,Oui,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbo00248,RBO00248,Appartement à vendre,304485,Zuunveld 16 2.1,1600 Sint-Pieters-Leeuw,Nouveau,2023,,2,,,,,100 m²,Non,,,,,,Oui,,,,1,1,,Double vitrage,Oui,Oui,4,,,,,,Oui,9 m²,,,,,,,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,Super équipée,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/rbn79947,RBN79947,Maison à vendre,1450000,Fabriekstraat 9,1600 Sint-Pieters-Leeuw,À rénover,1949,,3,14 m²,15 m²,12 m²,,809 m²,,56 m²,Oui,,,,Oui,14,Indépendante,4 m²,1,8,Gaz,Double vitrage,Non,Non,3,,1,20,,,,,,3950 m²,,,Oui,Oui,,,,,,"oui, attestation non conforme",,,,Oui,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,Non,,1,Non,,,,,,,14,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1600/sint-pieters-leeuw/rbn79946,RBN79946,Immeuble mixte à vendre,1450000,Fabriekstraat 9,1600 Sint-Pieters-Leeuw,À rénover,1949,,3,14 m²,15 m²,12 m²,,809 m²,,56 m²,Oui,,,,Oui,14,Indépendante,4 m²,1,8,Gaz,Double vitrage,Non,Non,3,,1,20,,,,,,3950 m²,,,Oui,Oui,,,,,,"oui, attestation non conforme",,,,Oui,Pas de risque d’inondation,Information non communiquée,,,,4 m²,,,,,,Non,,1,Non,,,,,,Oui,14,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbk88040,RBK88040,Appartement à vendre,295000,Albert van Cotthemstraat 3 7,1600 Sint-Pieters-Leeuw,Normal,2018,A l’acte,2,12 m²,8 m²,,,82 m²,,34 m²,Oui,,Non,,Oui,,Américaine,,1,1,Gaz,Double vitrage,Oui,Non,,,,,,,Oui,,,,,,Oui,Oui,,94 kWh/m²/an,,,,"oui, attestation conforme",,Oui,Oui,Oui,Risque élevé,Information non communiquée,Oui,14 m²,,4 m²,,,,,,Non,Equipée,,Non,,Oui,,,,,1,,Oui,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/vba92457,VBA92457,Maison à vendre,275000,Edward de Baerdemaekerstraat 30,1600 Sint-Pieters-Leeuw,À rénover,1900,A l’acte,3,,,,,151 m²,,,,,Oui,,,,,,1,1,,Double vitrage,Non,Non,3,10 m,2,1,Oui,,Oui,20 m²,,370 m²,,10 m,Oui,Oui,,622 kWh/m²/an,622 kWh/an,12/03/2024,622,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,,,,Oui,275 m²,,,,,1,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbj09212,RBJ09212,Appartement à vendre,299261,Zuunveldstraat 16,1600 Sint-Pieters-Leeuw,Nouveau,,,2,,,,,94 m²,Non,,,,,,Oui,,,,1,1,,Double vitrage,Oui,Oui,4,,,,,,Oui,29 m²,,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,Super équipée,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/sint-pieters-leeuw/rbj09208,RBJ09208,Appartement à vendre,303485,Zuunveld 16 2.1,1600 Sint-Pieters-Leeuw,Nouveau,2023,,2,,,,,101 m²,Non,,,,,,Oui,,,,1,1,,Double vitrage,Oui,Oui,4,,3,,,,Oui,9 m²,,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,Super équipée,,,,Oui,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/rak02471,RAK02471,Maison à vendre,,Pepingensesteenweg 229/1,1600 Sint-Pieters-Leeuw,Normal,,,8,,,,,715 m²,Non,,Non,,Non,,,,,,3,3,Mazout,,Non,,4,,,4,Oui,,Oui,,,1918 m²,,,,Oui,,293 kWh/m²/an,,29/01/2029,,"oui, attestation conforme",,,,Non,Risque moyen,Information non communiquée,Non,,,,,,,,002127615-RES-1 /002127613-RES-1//002127617-RES-1,Non,,1,,,,,Non,,Non,,,,,,,41 m²,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1600/oudenaken/rbt42096,RBT42096,Appartement à vendre,249000,Georges Wittouckstraat 152,1600 Oudenaken,Normal,2013,,2,,,,,90 m²,Non,,Oui,14 m²,Non,,,,,,1,,Gaz,Double vitrage,Non,Non,,,3,,,,Oui,17 m²,,,,,,,,122 kWh/m²/an,,,,"non, pas d'attestation",,,Non,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,20250429-0003588734-RES-1,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/oudenaken/rbs57299,RBS57299,Maison à vendre,1300000,Bergensesteenweg 111,1600 Oudenaken,Normal,1950,A l’acte,3,,,,,700 m²,,,,,,,Oui,3,Américaine,,2,1,Gaz,Double vitrage,Non,Non,2,,1,,,,Oui,,,1066 m²,,,Oui,Oui,,231 kWh/m²/an,,,,"oui, attestation conforme",,,,Non,Risque moyen,Information non communiquée,,,,,,,,,,,Equipée,1,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,Zone d'activités artisanales ou zone de petites et moyennes entreprises,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rbt66934,RBT66934,Maison à vendre,410000,Steenweg naar Alsemberg 924,1654 Huizingen,,,,5,,,,,,,,Oui,,Oui,,Oui,,,,3,,Gaz,,Non,Non,,7 m,,,Oui,,Oui,,,472 m²,,,,,,646 kWh/m²/an,,14/02/2035,,"non, pas d'attestation",,,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,5 m²,,,,,20250214-0003530479-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,130 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rbt48133,RBT48133,Maison à vendre,250000,Guido Gezellestraat 26,1654 Huizingen,,,,,,,,,,,,,,,,,,,,,,Gaz,Double vitrage,,,2,,,,Oui,,,,,,,,,Oui,,146 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,20240221-0003145734-RES-1,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rbt38377,RBT38377,Maison à vendre,445000,Guido Gezellestraat 32,1654 Huizingen,Excellent,,,3,39 m²,36 m²,20 m²,,266 m²,,42 m²,Non,,Oui,26 m²,,,,27 m²,1,2,Gaz,Double vitrage,,,2,9 m,,1,Oui,Sud-est,Oui,,,185 m²,,,,Oui,,196 kWh/m²/an,,21/02/2034,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,,10 m²,,,,,2024.0221-0003145769-RES-1,Non,Super équipée,,Non,,,,Non,,Non,,,Oui,,,,,Non,Non,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/vwd13517,VWD13517,Maison à vendre,460000,guido gezellestraat 32,1654 Huizingen,Excellent,2025,,3,,,,,244 m²,,,,,,,,,,,3,,Electrique,Triple vitrage,,,2,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rbt11326,RBT11326,Maison à vendre,549000,E. Belsacklaan 36,1654 Huizingen,À rénover,1980,,4,25 m²,12 m²,18 m²,24 m²,210 m²,,35 m²,Oui,18 m²,Oui,,Oui,1,,15 m²,2,2,Mazout,Double vitrage,,,4,,,,Oui,Sud-ouest,Oui,8 m²,,677 m²,,,,Oui,,590 kWh/m²/an,,15/04/2035,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,Non,,,15 m²,,,,,20250415-0003578642-RES-4,Non,Equipée,,Non,,,,Non,,Oui,,,,,,,11 m²,Non,Non,,,,,,,,,,33 m²,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rwc38925,RWC38925,Maison à vendre,359550,,1654 Huizingen,Excellent,2025,A convenir,3,,,,,332 m²,,,,,,,,,Américaine,,1,,Gaz,,,,3,,,,Oui,,,,,,,,Oui,Oui,,,,,,"oui, attestation conforme",,,Oui,,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,,,,Super équipée,,,,Oui,,,,,,Oui,Oui,23,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,332 m²,Oui,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1654/huizingen/rbs68973,RBS68973,Maison à vendre,330000,A. Vaucampslaan 116,1654 Huizingen,Normal,1951,,3,21 m²,14 m²,13 m²,,135 m²,,18 m²,Oui,53 m²,Oui,35 m²,Oui,1,,15 m²,1,,Mazout,Double vitrage,,,3,6 m,,,Oui,Nord-est,,,,800 m²,,,,Oui,,677 kWh/m²/an,,30/01/2035,,"oui, attestation non conforme",,Oui,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,20250130-0003518181-RES-1,,Semi-équipée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,15 m²,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,84 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt72704,RBT72704,Maison à vendre,450000,,1700 Dilbeek,Normal,1996,A convenir,3,,,,,150 m²,Non,,Non,,Non,,Oui,1,,,1,2,Gaz,,Non,,3,,2,2,Oui,,Oui,30 m²,,411 m²,30 m,,,Oui,,229 kWh/m²/an,,,,pas d'application,,,,Non,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,Non,,,,Oui,,,Nord-est,20250430-0003590546-RES-1,Non,,1,,,,,Non,,Non,,,Oui,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1700/dilbeek/rbt72576,RBT72576,Villa à vendre,730000,Rondebosstraat 79,1700 Dilbeek,Normal,1973,A l’acte,3,22 m²,21 m²,12 m²,,230 m²,Non,40 m²,Oui,,Oui,,Oui,1,,8 m²,2,2,,Double vitrage,Non,Non,4,30 m,,,Oui,,Oui,39 m²,Sud-ouest,2880 m²,,,Oui,Oui,Oui,325 kWh/m²/an,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Oui,12 m²,,,,,2564 m²,Sud-ouest,,,Super équipée,2,Non,,Oui,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1700/dilbeek/rbt72532,RBT72532,Villa à vendre,489000,Bufkensstraat 1B,1700 Dilbeek,À rénover,2015,,4,,,,,182 m²,,,Non,,Non,,Oui,1,,,2,,Non specifié,,Non,Non,,11 m,1,,Oui,,,,,1703 m²,,20 m,,,,247 kWh/m²/an,,03/06/2035,,"non, pas d'attestation",,,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,9 m²,,,,Sud,202506030003616186RES1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,16 m²,,,,,,,,,,,,Non,,,,,91 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt71248,RBT71248,Maison à vendre,925000,Oude Geraardsbergsebaan 72,1700 Dilbeek,Normal,1960,,5,21 m²,14 m²,11 m²,14 m²,336 m²,Non,30 m²,Oui,37 m²,Non,,Oui,1,Américaine,29 m²,2,2,,Double vitrage,Non,,3,16 m,3,5,Oui,Sud,Oui,65 m²,,967 m²,37 m,16 m,Oui,Oui,,89 kWh/m²/an,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Oui,12 m²,Oui,,382 m²,,,,Equipée,,,,Oui,16 m²,,,,1,,Oui,,,,,Oui,,,,,,,,,,,24 m²,,,,,,Non,,,,,,,7 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt66942,RBT66942,Maison à vendre,425000,Spanjebergstraat 20,1700 Dilbeek,Normal,,,4,,,,,168 m²,,,Non,,Non,,,,,,1,,Gaz,Double vitrage,Non,Non,,8 m,2,2,Oui,,Oui,31 m²,,470 m²,,,,,,,,01/10/2034,,"non, pas d'attestation",,,Non,Non,Information non communiquée,Information non communiquée,,,,6 m²,,,,,20241001-0003279497-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,129 m²,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1700/dilbeek/rbt66940,RBT66940,Appartement à vendre,335000,Baron R. de Vironlaan 83,1700 Dilbeek,Normal,1967,,3,,,,,105 m²,,,Oui,2 m²,Non,,Oui,1,,,1,,Mazout,Double vitrage,Oui,Non,,,3,,,,Oui,3 m²,,,,,,,,285 kWh/m²/an,,26/05/2032,,"non, pas d'attestation",,,Non,Non,Information non communiquée,Information non communiquée,,,,5 m²,,,,,20220526-0002611723-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,3,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt66575,RBT66575,Maison à vendre,1650000,Broekstraat 33,1700 Dilbeek,Normal,,A l’acte,6,24 m²,21 m²,17 m²,11 m²,577 m²,,70 m²,,,Oui,,Oui,1,,40 m²,2,3,Gaz,Double vitrage,,,4,,,7,Oui,,Oui,,,3566 m²,,,Non,Oui,,270 kWh/m²/an,,,,"oui, attestation conforme",,Non,Non,Non,Information non communiquée,Information non communiquée,,,Oui,19 m²,Oui,Oui,,,,,Super équipée,,Oui,Oui,Oui,11 m²,,,,2,,Oui,,,,,Oui,,,,,,,,Oui,,,49 m²,,,,,,Non,,,,,,,12 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1700/dilbeek/rbt66129,RBT66129,Appartement à vendre,365000,Baron R. de Vironlaan 83,1700 Dilbeek,Normal,1967,,3,,,,,105 m²,,,Oui,2 m²,Non,,Oui,1,,,1,,Mazout,Double vitrage,Oui,Non,,,3,,,,Oui,3 m²,,,,,,,,285 kWh/m²/an,,26/05/2032,,"non, pas d'attestation",,,Non,Non,Information non communiquée,Information non communiquée,,,,5 m²,,,,,20220526-0002611723-RES-1,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,3,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt65656,RBT65656,Maison à vendre,695000,De Bergen 34,1700 Dilbeek,À rénover,1988,A l’acte,7,,,,,700 m²,Non,,,,,,Oui,2,,,6,,Mazout,Double vitrage,,,4,28 m,,2,Oui,,Oui,,,1403 m²,,28 m,Oui,Oui,,272 kWh/m²/an,,13/04/2035,,"oui, attestation non conforme",,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,Oui,,,,,,4,,,,,,,,,,,,,,Oui,,,,,Réserve naturelle,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt35240,RBT35240,Maison à vendre,1235000,Jozef de Windestraat 17,1700 Dilbeek,Excellent,1935,,4,11 m²,12 m²,19 m²,42 m²,385 m²,,44 m²,,,,,,,,37 m²,3,4,Gaz,Double vitrage,,,4,32 m,3,,Oui,,Oui,40 m²,,1420 m²,,,Oui,Oui,,86 kWh/m²/an,,,,"oui, attestation conforme",,Non,Non,Non,Risque moyen,Information non communiquée,Oui,33 m²,Oui,,Oui,Oui,800 m²,,,,Super équipée,3,Oui,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/1700/dilbeek/vwd13244,VWD13244,Fermette à vendre,1145000,Bullenbergstaat 83,1700 Dilbeek,Normal,1968,,5,,,,,516 m²,,,Non,,Oui,,Oui,,,,2,,Mazout,Double vitrage,,,4,,,,Oui,,Oui,,,,,,,Oui,,402 kWh/m²/an,,,,"oui, attestation conforme",,Oui,,,Information non communiquée,Information non communiquée,,,Non,,Non,,,,,,,,,,,,,,Oui,3,,Non,,Non,,,,Oui,Non,,,Non,,,,"oui, attestation conforme",,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1700/dilbeek/rwc37807,RWC37807,Villa à vendre,753403,Muzelaan,1700 Dilbeek,,,,4,,,,,187 m²,,,,,,,,,Américaine,,,,Electrique,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Oui,,,,,,Equipée,,,,,,,,,,Oui,,,Oui,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1700/dilbeek/rbt66163,RBT66163,Appartement à vendre,310000,Itterbeeksebaan 191 202,1700 Dilbeek,Normal,2003,,2,,,,,101 m²,,,Non,,Non,,Oui,1,,,1,,Gaz,Double vitrage,Non,Non,,,2,,Oui,,Oui,,,,,,,,,187 kWh/m²/an,,03/06/2035,,"non, pas d'attestation",,,Non,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,20250603-0003615778-RES-1,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,Non,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt64433,RBT64433,Maison à vendre,599000,,1700 Dilbeek,Normal,1982,A l’acte,6,27 m²,18 m²,15 m²,15 m²,320 m²,Non,40 m²,,,Oui,,Oui,2,,20 m²,1,3,,Double vitrage,Non,,3,,3,2,Oui,,Oui,,,550 m²,,,,Oui,,,,15/10/2031,,"oui, attestation conforme",,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,Oui,,,Sud,,Non,Super équipée,1,Non,,,14 m²,,,,2,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
