ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Garage,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Jardin,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Dressing,Buanderie,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_à_leau_courante,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Disponibilité_du_bien,Surface_chambre_à_coucher_4,Type_de_cuisine,Nombre_de_douches,Ascenseur,Accessible_aux_moins_valides,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Piscine_extérieure,Date_de_validité_PEB,Meublé,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Local_vélo,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Adoucisseur_deau,Étage_de_lappartement,Balcon,Surface_du_garage,Orientation_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Attestation__Installation_électrique__Validité,Clef_électronique,Orientation_de_la_terrasse,Possibilités_pour_profession_libérale,Surface_totale,Pompe_à_chaleur,Compteur_Bihoraire,Niveau_S,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_du_dressing,Niveau_E,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K,Porte_de_garage_motorisée,Affectation_urbanistique_la_plus_récente,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Surface_de_la_véranda
https://immovlan.be/fr/detail/villa/a-vendre/3090/overijse/rbt72994,RBT72994,Villa à vendre,950000,Gemslaan 61,3090 Overijse,Non,1981,4,300 m²,Oui,,,4,Oui,Oui,458 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,68 m²,Non,Non,Non,,Non,Non,,,,2,2,,,,,,,,,,,,,,,,,"oui, attestation non conforme",,,,Non,,,,,,Non,,,,,,Non,Nord,,30 m²,1500 m²,,,Non,Non,,1500 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3040/huldenberg/rbt72993,RBT72993,Maison à vendre,985000,,3040 Huldenberg,Non,1979,6,390 m²,Oui,,,4,Oui,Oui,198 kWh/m²/an,,20250404-0003570342-RES-1,Pas de risque d’inondation,Information non communiquée,Normal,,,,,Non,Non,Non,,Non,Non,2,,,2,3,,,,,,,,,,,,,,,,,pas d'application,,,,Oui,,,,,1,Non,,,,,,Non,Sud-est,,40 m²,2117 m²,,,Non,Non,,2117 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc91910,VBC91910,Appartement à vendre,285000,Rue Ferdinand Lenoir 113,1090 Jette,Non,1920,2,75 m²,,Gaz,,2,,,186 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,,,,20 m²,Non,Non,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,,,Oui,37,"oui, attestation conforme",,,,,,,,,,Non,,Oui,,,,Non,,,,,,,Non,Non,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91909,VBC91909,Maison à vendre,245000,Rue Pasteur 7,1070 Anderlecht,Non,1910,4,145 m²,,Gaz,,2,Oui,,391 kWh/m²/an,,,Information non communiquée,Information non communiquée,À rénover,,,,30 m²,Non,Oui,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,2,,Oui,76,"non, pas d'attestation",,,,,,,,,,Non,,Oui,,,,Non,Nord-est,,,90 m²,,,Non,Non,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91908,VBC91908,Maison à vendre,285000,Rue Pasteur 3,1070 Anderlecht,Non,1910,4,135 m²,,Gaz,,2,Oui,,362 kWh/m²/an,,,Information non communiquée,Information non communiquée,À rénover,,,,25 m²,Non,Oui,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,2,,Oui,70,"non, pas d'attestation",,,,,,,,,,Non,,Oui,,,,Non,Nord-est,,,60 m²,,,Non,Non,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/grembergen/rbt72991,RBT72991,Maison à vendre,695000,Hamsesteenweg 30,9200 Grembergen,Non,1965,6,323 m²,Oui,Mazout,,,Oui,Oui,237 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,65 m²,Non,Oui,Non,,Non,Non,2,,,2,2,,,,,,,,,,,,,,,,,"oui, attestation non conforme",,,,Non,,A convenir,,,,Non,,,,Oui,,Non,,,50 m²,1216 m²,,,Non,Non,,700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91905,VBC91905,Maison à vendre,149000,rue du moulin 4,7370 Dour,,1970,3,134 m²,,,Double vitrage,4,Oui,Oui,255 kWh/m²/an,34192 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,15 m²,15 m²,,Oui,Oui,,,,,,Semi-équipée,10 m²,1,,,,,,,,,,,,,,1,,,7324,"oui, attestation conforme",,,,,,A l’acte,,Kitchenette,1,Non,Non,,,Non,17/06/2025,Non,,8 m,12 m²,200 m²,,8 m,,,,66 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3665/as/rbt72988,RBT72988,Maison à vendre,449000,Breeërweg 44,3665 As,,1958,6,274 m²,Oui,,,4,Oui,Oui,521 kWh/m²/an,,,Information non communiquée,Information non communiquée,À rénover,,,,,Oui,,,,,,,,,2,,,,,,,,,,,,,,4,Oui,,,,,,,,,,,,,,,,,,,Non,,,,676 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4170/comblain-au-pont/vbc91904,VBC91904,Maison à vendre,279000,Halleux 32,4170 Comblain-au-Pont,,1911,3,113 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,392 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,15 m²,,,Oui,,,Oui,,3,,16 m²,2,2,,Oui,,,,,,,,,,,2,Oui,,,,,,,,,A l’acte,,,1,,,,,Oui,23/10/2034,,Ouest,15 m,100 m²,416 m²,,15 m,,,3,245 m²,,,,,,18 m²,,,27 m²,8 m²,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2820/bonheiden/rbt72987,RBT72987,Villa à vendre,598900,Bleukstraat 12,2820 Bonheiden,Non,1996,6,341 m²,Oui,Gaz,,4,Oui,,165 kWh/m²/an,,20240625-0003293899-RES-1,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,Non,Non,Non,,Non,Non,1,,,3,4,,Oui,,,,,,,,,,,,,,,"oui, attestation non conforme",,,,Non,,,,,,Non,,,,,25/06/2034,Non,Sud,,,2711 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1170/watermael-boitsfort/vbc91903,VBC91903,Appartement à vendre,345000,,1170 Watermael-Boitsfort,Non,1966,3,95 m²,,Mazout,Double vitrage,3,,Oui,126 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Excellent,13 m²,9 m²,15 m²,,Oui,,,,,,,,,1,1,,,,,,,,Oui,,,,,2,Oui,Oui,35,"oui, attestation conforme",,Non,Non,Non,,,,,1,Oui,Oui,Oui,,Non,11/06/2025,Non,,,10 m²,,,,,,,,10 m²,,,,,,,2 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72986,RBT72986,Maison à vendre,218000,Schijfwerpersstraat 68,2020 Anvers,Non,,2,95 m²,,Gaz,,2,,,526 kWh/m²/an,,20240225-0003154993-RES-1,Pas de risque d’inondation,Information non communiquée,Normal,,,,25 m²,Non,Non,Non,,Non,Non,,,,1,2,,,,,,,,,,,,,1,,,,"oui, attestation conforme",,,,Oui,,A l’acte,,,,Non,,,,,,Non,Nord-est,,,75 m²,15 m,,Non,Non,,,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt72984,RBT72984,Appartement à vendre,265000,Robijnstraat 1,2600 Berchem,Non,,2,87 m²,,Gaz,,,,,231 kWh/m²/an,,0002201345,Information non communiquée,Information non communiquée,Normal,,,,32 m²,Non,Non,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,2,,,,"oui, attestation conforme",,,,,,,,,,Non,,,,,,Non,,,,,,,Non,Non,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72983,RBT72983,Maison à vendre,289000,Schijfstraat 50 8,2020 Anvers,Non,,4,131 m²,Oui,Gaz,,,,Oui,241 kWh/m²/an,,20250313-0003552092-RES-1,Pas de risque d’inondation,Information non communiquée,Normal,,,,26 m²,Non,Oui,Non,,Non,Non,1,,,2,2,,,,,,,,,,,,,2,,,,"oui, attestation conforme",,,,Non,,A l’acte,,,,Non,,,,,,Non,Nord,,14 m²,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2930/brasschaat/rbt72982,RBT72982,Maison à vendre,329000,Lage Kaart 214,2930 Brasschaat,Non,,2,96 m²,Oui,Gaz,,,Oui,Oui,380 kWh/m²/an,,0003622580,Information non communiquée,Information non communiquée,Normal,,,,30 m²,Non,Oui,Non,,Non,Non,1,,,1,1,,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,Non,,,,,11/06/2035,Non,Sud-ouest,,,132 m²,,,Non,Non,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2230/herselt/rbt72981,RBT72981,Bungalow à vendre,264000,Broekstraat 24,2230 Herselt,,1986,2,86 m²,Oui,,,4,Oui,Oui,641 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,1,Super équipée,,1,1,,,,,,,,,,,,,,Oui,Oui,,,,Oui,,Non,,Immédiatement,,,,,,,,,21/02/2035,,,,,944 m²,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91900,VBC91900,Appartement à vendre,219000,Rue de l'Agrément 16,1070 Anderlecht,Non,1958,2,86 m²,Oui,Gaz,,2,,Oui,175 kWh/m²/an,15084 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,10 m²,,30 m²,Oui,,,,,,2,Super équipée,14 m²,1,1,,,,,,,,Oui,,,,,3,Oui,Oui,35,"oui, attestation non conforme",,,,,,A l’acte,,,1,Non,Non,Oui,,Non,,Non,Nord-ouest,6 m,8 m²,,,6 m,,,,,,2,,2,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91899,VBC91899,Appartement à vendre,259000,Rue de l'Agrément 16 1,1070 Anderlecht,Oui,1958,2,86 m²,Oui,Gaz,,2,Oui,Oui,229 kWh/m²/an,19379 kWh/an,,Pas de risque d’inondation,Information non communiquée,Excellent,16 m²,10 m²,,30 m²,,,,,,,2,Super équipée,14 m²,1,1,,,,,,,,Oui,,,,,3,Oui,Oui,49,"oui, attestation conforme",,,,,,,,,1,Non,Non,Oui,,Non,,Non,Nord-ouest,6 m,10 m²,,,6 m,,,,75 m²,,2,,1,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7170/bois-d-haine/vbc91898,VBC91898,Maison à vendre,119000,Rue Emile Vandervelde 61,7170 Bois-d'Haine,,,3,126 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,252 kWh/m²/an,31738 kWh/an,,Information non communiquée,Information non communiquée,Normal,15 m²,12 m²,10 m²,,,Oui,,,,,1,Equipée,,1,1,,Oui,,,,,,Oui,,,,,1,Non,Oui,43,"oui, attestation conforme",,,,,,,,Américaine,,Non,Non,,,,10/06/2035,Non,,,36 m²,525 m²,,,,,,420 m²,,,,,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72980,RBT72980,Maison à vendre,367000,Dorre Wei 23,9700 Audenarde,Oui,1995,3,141 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,267 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,13 m²,12 m²,30 m²,,,,,,,1,Super équipée,7 m²,1,1,,,,,,,,,,,,,2,Oui,Oui,6145,,,Oui,Non,Non,,A l’acte,,,1,Non,Non,Oui,,Non,14/06/2035,Non,Nord,8 m,31 m²,636 m²,,8 m,,,5,315 m²,,,,,,,Sud,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/flenu/vbc91897,VBC91897,Maison à vendre,90000,,7012 Flénu,,,3,115 m²,,Gaz,Double vitrage,3,Oui,,404 kWh/m²/an,65276 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,21 m²,13 m²,13 m²,21 m²,Oui,Oui,Oui,17 m²,,,,Semi-équipée,13 m²,1,1,,,,,,,,,,,,,,Oui,Oui,74,,,,,,,A l’acte,,Kitchenette,1,Non,Non,Oui,,,02/05/2034,Non,Ouest,5 m,,210 m²,,5 m,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91895,VBC91895,Appartement à vendre,450000,Square de la Résidence 6 4,1050 Ixelles,,1937,2,83 m²,,Gaz,Double vitrage,,,Oui,320 kWh/m²/an,26682 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,Non,,,,,,Super équipée,,1,1,,,,,,,,,,,,,5,Oui,Oui,62,"oui, attestation conforme",,,,,,,,,,Oui,,Oui,,,,Non,,,2 m²,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91893,VBC91893,Appartement à vendre,420000,,1050 Ixelles,Oui,2018,1,72 m²,Oui,Gaz,Double vitrage,2,,Oui,93 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Excellent,15 m²,,,,Oui,,,,,,,Super équipée,,1,2,,,,,,,,Oui,,Oui,,,9,Oui,Oui,16,"oui, attestation conforme",,,,Non,,A l’acte,,,,Oui,Oui,Oui,,Non,01/02/2019,Oui,Nord,10 m,14 m²,,,10 m,,,,,,1,,5,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1933/sterrebeek/vbc91891,VBC91891,Maison à vendre,1075000,Willem van Oranjehof 27,1933 Sterrebeek,Non,2005,6,250 m²,Oui,Gaz,Double vitrage,4,Oui,Oui,143 kWh/m²/an,,,Information non communiquée,Information non communiquée,Excellent,10 m²,16 m²,18 m²,,,Oui,Oui,,,,1,Super équipée,,4,4,,,,,,,,,Oui,,,,2,,,28,"oui, attestation conforme",,,,,,A l’acte,15 m²,,4,Non,Non,,,Non,23/05/2035,Non,,,,440 m²,,,,,3,,9 m²,1,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4342/hognoul/vbc91889,VBC91889,Villa à vendre,375000,Rue Armand Rorif 27,4342 Hognoul,Non,1988,4,187 m²,Oui,Mazout,Double vitrage,4,Oui,,360 kWh/m²/an,,20250603011689,Information non communiquée,Information non communiquée,À rénover,16 m²,17 m²,19 m²,,Non,Non,Non,,Non,Non,,,,1,2,,Non,,,,,,,Oui,,,,2,Non,,,"oui, attestation non conforme","oui, attestation conforme",,,Non,,A l’acte,21 m²,,,,,,,,,,,,,1932 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1853/strombeek-bever/vbc91888,VBC91888,Appartement à vendre,285000,Kloosterstraat 12,1853 Strombeek-Bever,,1978,2,96 m²,Oui,Gaz,Double vitrage,2,,Oui,113 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,12 m²,15 m²,,,,,,,,,1,Equipée,,1,,,,,,,,,Oui,,,,,5,,Oui,2237,"oui, attestation conforme",,,,,,A l’acte,,Américaine,1,Oui,Non,Oui,,Non,16/06/2035,Non,,,8 m²,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc91887,VBC91887,Maison à vendre,499000,Hulststraat 39,3080 Tervuren,,1930,4,210 m²,,Gaz,,4,Oui,Oui,507 kWh/m²/an,507 kWh/an,,Information non communiquée,Information non communiquée,À rénover,14 m²,16 m²,22 m²,26 m²,,,Oui,26 m²,,,,,9 m²,3,2,,,,,,,,,,,,,2,,,25889,"oui, attestation non conforme",,,,,,A l’acte,11 m²,,2,Non,Non,,,Non,,Non,,,20 m²,627 m²,,,,,,627 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6940/durbuy/vbc91885,VBC91885,Chalet à vendre,45000,Tier de Rinze 37 8,6940 Durbuy,,1979,1,35 m²,,Non specifié,Double vitrage,,Oui,Oui,,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,Non,Non,,,,,,,,1,,,,,,,,,,,,,,,,,,pas d'application,,,Non,,,,,,,Non,Non,,,,,Non,Sud-est,,,321 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt72968,RBT72968,Maison à vendre,375323,Jan van Heelustraat 18,3920 Lommel,,2024,3,186 m²,,Electrique,Double vitrage,,Oui,Oui,,,,Information non communiquée,Information non communiquée,Normal,,,,,Non,Non,,,,,,,,2,,,,,Oui,,,,,,,,,1,,,,"non, pas d'attestation",,,Non,,,,,,,Non,Non,,,,,,Sud,9 m,52 m²,263 m²,,9 m,Non,,,,,,,,,,,,,,,,,,,Oui,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4630/micheroux/vbc91884,VBC91884,Maison à vendre,299000,"Rue de Heuseux, 17",4630 Micheroux,Non,,3,166 m²,Oui,Mazout,,2,Oui,Oui,165 kWh/m²/an,,20250616009613,Information non communiquée,Information non communiquée,,,,,21 m²,Non,Non,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,41,,,,,,,,,,1,,,,,,,,,,16 m²,147 m²,,,Non,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rbt72967,RBT72967,Maison à vendre,399000,Vrombautstraat 92,9900 Eeklo,,1940,4,240 m²,Oui,Gaz,Double vitrage,,Oui,,10 kWh/m²/an,,20250410-0003575423-RES-1,Pas de risque d’inondation,Information non communiquée,Remis à neuf,,,,,Non,Non,,,,,1,,,1,,,,,,,,,,,,,,,,,,"non, pas d'attestation",,,Non,,,,,,,Non,Non,,,,10/04/2035,Non,,,,452 m²,,,Non,,1,,,,,,,,,,,,,,,,,Oui,,,128 m²,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8000/bruges/rwc39952,RWC39952,Maison à vendre,295000,Vuldersstraat 5A,8000 Bruges,,,2,176 m²,Oui,Gaz,Double vitrage,,,,444 kWh/m²/an,,3615153,Information non communiquée,Information non communiquée,Normal,16 m²,16 m²,,23 m²,,,,,,,,Equipée,,1,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,A l’acte,,,,,,Oui,,,11/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1180/uccle/vbc91881,VBC91881,Maison à vendre,475000,Rue des Bigarreaux 8,1180 Uccle,,1990,4,210 m²,Oui,Mazout,Double vitrage,,Oui,Oui,443 kWh/m²/an,93302 kWh/an,20230308-0000636552-01-7,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,Non,Oui,,,,,1,,,2,,,,,,,,,,,,,,,,,116,"non, pas d'attestation",,,Non,,,,,,,Non,Non,,,,08/03/2033,,,,27 m²,310 m²,,,Non,,,200 m²,,,,,,19 m²,,,,5 m²,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt72966,RBT72966,Maison à vendre,269000,Koningin Elisabethlaan 26,8500 Courtrai,,,3,146 m²,,Gaz,Double vitrage,,,,92 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Remis à neuf,,,,,Oui,Non,,,,,,,,1,,,Oui,,,,,,,,,,,,,,,"non, pas d'attestation",,,Non,,,,,,,Non,Non,,,,,,,,,60 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1000/bruxelles/vbc91880,VBC91880,Studio à vendre,149000,Avenue de l'Héliport 32,1000 Bruxelles,Oui,1970,1,35 m²,,Gaz,Double vitrage,4,,Oui,192 kWh/m²/an,6330 kWh/an,,Pas de risque d’inondation,Information non communiquée,À rénover,15 m²,,,25 m²,Oui,,,,,,,,6 m²,1,1,,,,,,,,Oui,,Oui,,,16,,,50,"oui, attestation conforme",,,,,,,,,1,Oui,Non,,,Non,02/03/2035,Oui,,,6 m²,,,,,,,,10 m²,,,6,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1160/auderghem/vbc91879,VBC91879,Rez-de-chaussée à vendre,245000,Avenue Jules Génicot 14,1160 Auderghem,,,1,71 m²,,,,2,,,,,,Pas de risque d’inondation,Information non communiquée,Normal,12 m²,,,,Oui,,,,,,,,,1,2,,,,,,,,,Oui,,,,5,Oui,Oui,,"non, pas d'attestation",,,,,,A l’acte,,,1,Oui,Oui,,,Non,,Non,,,,,,,,,2,,,,,0,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1140/evere/vbc91877,VBC91877,Appartement à vendre,320000,Rue Colonel Bourg 135,1140 Evere,Non,1997,2,96 m²,,,Double vitrage,3,,Oui,109 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Excellent,13 m²,10 m²,,,Oui,,,,,,,,,1,1,,,,,,,,Oui,,Oui,,,4,Oui,Oui,21,"oui, attestation conforme",,,,,,A l’acte,,,1,Oui,Oui,Oui,,Non,,Non,,,30 m²,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91875,VBC91875,Maison à vendre,299000,,7370 Dour,,2023,4,186 m²,,Gaz,Double vitrage,3,Oui,Oui,,,,Pas de risque d’inondation,Information non communiquée,Nouveau,11 m²,10 m²,10 m²,,,Oui,,,,,,,6 m²,2,,,Oui,,,,,,,,,,,2,,,,"oui, attestation conforme",,,,,,A l’acte,18 m²,,2,Non,Non,,Oui,Non,,,,7 m,,400 m²,,7 m,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,
