ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Garage,Nombre_de_douches,Surface_du_jardin,Étage_de_lappartement,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Piscine_extérieure,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_de_la_cuisine,Type_de_vitrage,Parlophone,Accessible_aux_moins_valides,Orientation_de_la_terrasse,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Air_conditionné,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Possibilités_pour_profession_libérale,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Pompe_à_chaleur,Appartement_de_service,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Nombre_de_Garages,Alarme_antieffraction,Largeur_du_terrain_à_rue,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Nombre_de_places_de_parking_extérieur,Attestation__Installation_électrique__Validité,Type_de_cuisine,Chauffage_au_sol,Compteur_Bihoraire,Niveau_E,Porte_daccès_sécurisée,Surface_des_caves,Surface_de_la_véranda,Surface_du_garage,Surface_du_bureau,HammamSaunaJacuzzi,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Panneaux_solaires_thermiques,Surface_du_grenier,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing,Surface_salle_à_manger,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/duplex/a-vendre/2200/herentals/rbt11195,RBT11195,Duplex à vendre,184000,Sint-Jansstraat 72,2200 Herentals,Normal,,A convenir,2,95 m²,,Non,Non,Non,,,,,1,,Gaz,Non,,4 m,,,,,,,,331 kWh/m²/an,20230214-0002810537-RES-1,14/02/2033,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,1,2,,,,,,,,,,Double vitrage,,Non,,,Non,,5 m²,,Nord-est,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbt09107,RBT09107,Appartement à vendre,249000,Stadspoortstraat 1 201,2200 Herentals,Excellent,Non,A l’acte,2,66 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Oui,,,,Oui,,,,Oui,Oui,89 kWh/m²/an,20250217-0003528780-RES-1,17/02/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2012,,,,2,,,,,,,,,,,,,,,,,Semi-équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbt08331,RBT08331,Appartement à vendre,159000,Vaartstraat 34/001,2200 Herentals,À rénover,Non,A l’acte,2,99 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,2,,,Oui,,,,Oui,Oui,222 kWh/m²/an,20241015-0003413891-RES-1,15/10/2034,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,,,,,,5 m²,,,,,,,,,,,,,,,Semi-équipée,,,Ouest,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbt04449,RBT04449,Appartement à vendre,459000,Poelstraatje 11 102,2200 Herentals,Normal,Non,A convenir,2,131 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,3,,,Oui,,,,Oui,Oui,1 kWh/m²/an,13011-G-2015/00006/EP15398/A001/D01/SD015,09/06/2027,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2016,Oui,,,1,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rbt04444,RBT04444,Maison à vendre,370000,Poederleeseweg 252,2200 Herentals,À rénover,Non,A l’acte,3,301 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,3,Mazout,Non,4,,Oui,Oui,3678 m²,374 m²,,,Oui,744 kWh/m²/an,20240422-0003223359-RES-1,22/04/2034,"oui, attestation non conforme",Non,Zone agricole d'intérêt paysager,Pas de risque d’inondation,Information non communiquée,1972,,1,,,,,,,,,,,,,,,,,,,Semi-équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/2200/herentals/rbt03531,RBT03531,Triplex à vendre,290000,Kleerroos 1 C0,2200 Herentals,Nouveau,,,0,165 m²,,Non,Non,Non,,,,,,,Air pulsé,Non,,,,,,,,,,,,,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,2022,,,,,5,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,Non,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rbs99656,RBS99656,Maison à vendre,525000,Lindenlaan 12,2200 Herentals,Normal,Non,A convenir,4,156 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,3,,Oui,Oui,791 m²,,,Oui,Oui,160 kWh/m²/an,20250327-0003564342-RES-1,27/03/2025,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1951,,,,,,,Oui,,,,,,,,,,,,,,Super équipée,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/vbc58285,VBC58285,Maison à vendre,385261,,2200 Herentals,Nouveau,,,3,162 m²,,,,,,,,,2,2,,,3,7 m,,,422 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs95009,RBS95009,Appartement à vendre,169000,Stationsplein 41 401,2200 Herentals,Normal,Non,Immédiatement,1,50 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Oui,2,,,Oui,,,,Oui,Oui,262 kWh/m²/an,20220114-0002526267-RES-1,14/01/2032,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Risque élevé,Information non communiquée,1975,,,,4,4,,,,,,,,,,,,,,,,Super équipée,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rbs94284,RBS94284,Maison à vendre,199000,Markgravenstraat 155,2200 Herentals,À rénover,Non,A l’acte,2,132 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,,Non,2,4 m,,,96 m²,84 m²,,Oui,Oui,379 kWh/m²/an,20230810-0002962141-RES-1,10/08/2033,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1938,Oui,,,,,,,,,,,,,,,,,,,,Semi-équipée,,,Sud-est,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs94283,RBS94283,Appartement à vendre,259000,Bovenrij 48 101,2200 Herentals,Normal,Non,A l’acte,2,100 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Oui,2,,,,,,,Oui,Oui,74 kWh/m²/an,20230626-0002928770-RES-1,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1982,,1,,1,,,,,,,,,,,,,,,,,Semi-équipée,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs93475,RBS93475,Appartement à vendre,139000,De Zaatweg 6 11,2200 Herentals,À rénover,Non,Immédiatement,1,41 m²,Non,Non,Non,Non,Non,Non,Non,Non,,1,Electrique,Non,3,,,,,,,,,394 kWh/m²/an,20250123-0003512401-RES-1,23/01/2035,"non, pas d'attestation",Non,Zone industrielle,Pas de risque d’inondation,Information non communiquée,2003,,1,,2,,,,,,,,,,,,,,,,,,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/2200/herentals/rbs93470,RBS93470,Maison de maître à vendre,299000,Lierseweg 156,2200 Herentals,À rénover,Non,A l’acte,3,142 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Mazout,Non,2,7 m,Oui,Oui,390 m²,,,,Oui,525 kWh/m²/an,20250130-0003518067-RES-1,30/01/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1968,Oui,,,,,,,,,,,,,,,,,,,,Semi-équipée,,,Nord,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs93463,RBS93463,Appartement à vendre,359000,Nederrij 34,2200 Herentals,À rénover,,A l’acte,5,273 m²,Non,,,,,,,,2,3,Gaz,Non,2,,Oui,Oui,,,,Oui,Oui,790 kWh/m²/an,20230417-0002867819-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1964,Oui,,,0,,,,,,,,,,,,,,,Oui,Non,Semi-équipée,,,Sud-est,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs93451,RBS93451,Appartement à vendre,289000,Sint-Janneke 6 202,2200 Herentals,Excellent,Non,A l’acte,2,76 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Oui,2,,,Oui,,,,,,52 kWh/m²/an,13011-G-2015/00262/EP02120/A001/D01/SD005,02/03/2030,"oui, attestation conforme",Oui,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2020,,,,2,3,11 m²,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs93418,RBS93418,Appartement à vendre,199000,Fraikinstraat 46 B,2200 Herentals,Normal,Non,A l’acte,2,88 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,2,,Non,Oui,,,,Oui,Oui,189 kWh/m²/an,20250306-0003546915-RES-1,06/03/2035,"non, pas d'attestation",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1976,Oui,,,2,,14 m²,,,,,,,41 m²,,,,,,Oui,Non,Super équipée,,,Est,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rbs85393,RBS85393,Maison à vendre,465000,Bijenkorf 13,2200 Herentals,Excellent,Non,A convenir,2,204 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,3,7 m,Oui,Oui,,,,Oui,Oui,95 kWh/m²/an,20250130-0003518066-RES-1,,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2010,Oui,1,,,,,,,,,,,,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,Oui,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2200/herentals/rbs78930,RBS78930,Penthouse à vendre,,Bovenrij 14 E,2200 Herentals,Remis à neuf,,,1,71 m²,,Non,Non,Non,,,,,1,,Gaz,Oui,,,,Oui,,,,,,248 kWh/m²/an,20201016-0000221422-RES-10,16/10/2030,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,1981,,,,2,2,12 m²,,,,,,,,,Double vitrage,,Non,,,Non,,6 m²,,Ouest,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs56460,RBS56460,Appartement à vendre,219900,St.-Jansstraat 148,2200 Herentals,,Non,A l’acte,2,110 m²,,Non,Non,Non,Non,Non,Non,Non,1,1,Gaz,Non,,,,,,,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1930,,,,,,,Non,,,,,,,,,,Non,,,,,,Non,Sud-ouest,,,,,,,,,,,,,,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rbs35488,RBS35488,Maison à vendre,289000,Waterloostraat 12,2200 Herentals,,Non,Immédiatement,4,197 m²,,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,3,8 m,Oui,,468 m²,,31 m,,,,,,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,1958,,,,,,,Non,,,,,,,,Simple vitrage,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,Non,14 m,Non,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbs33741,RBS33741,Appartement à vendre,224980,Markgravenstraat 166 E,2200 Herentals,À rénover,,,2,102 m²,,,,,,Oui,,,1,1,,Oui,2,,,Oui,,,,Oui,Oui,103 kWh/m²/an,,,"oui, attestation non conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,1974,Oui,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Oui,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2200/herentals/rbr71174,RBR71174,Penthouse à vendre,515000,Fraikinstraat 32,2200 Herentals,Nouveau,Non,Immédiatement,2,141 m²,Non,Non,Non,Non,Non,Non,Non,Non,2,1,,Oui,2,,,Oui,,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,,,2,2,26 m²,,,,,,,,,,,,,,,Super équipée,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rwc37012,RWC37012,Maison à vendre,399500,Boerenkrijglaan 18,2200 Herentals,Excellent,,Immédiatement,3,120 m²,,,,,,,,,,,Non specifié,,,,Oui,Oui,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/herentals/rwc36712,RWC36712,Maison à vendre,340550,,2200 Herentals,Excellent,Non,A convenir,3,339 m²,,,Oui,,,,Oui,,,,Non specifié,,3,,,,,,,Oui,,,,,,,,Pas de risque d’inondation,Information non communiquée,2024,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,,Oui,,,,,Non,1,,,,,Oui,,,Oui,,,,,,,,,1,,Américaine,Oui,,23,,,,,,,,,,Oui,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbe98429,RBE98429,Appartement à vendre,185000,Ernest Claesstraat 62-64,2200 Herentals,Normal,,,1,55 m²,Non,,,,,,,,1,1,Non specifié,Oui,,,Non,Oui,,,,,,244 kWh/m²/an,Certificaat-20220617-0002624574-RES-1.pdf,17/06/2032,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,1994,,,,1,,3 m²,,,,,,,,,,,,,,,Semi-équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2200/herentals/rbt39164,RBT39164,Appartement à vendre,285000,Burchtstraat 14,2200 Herentals,Nouveau,Non,Immédiatement,1,84 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,,Oui,2,,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,,,2,4,10 m²,,,,,,,,,,,,,,,Super équipée,,,Sud-ouest,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt42747,RBT42747,Maison à vendre,658000,Broekhoven 5,2200 Noorderwijk,Normal,,,3,250 m²,,Oui,Oui,Non,,,,,1,,Gaz,Non,,21 m,Oui,,5206 m²,260 m²,,,,283 kWh/m²/an,20250521-0003606827-RES-1,21/05/2035,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,1993,Oui,,,,,,Oui,,,,,,,,Double vitrage,,Non,,,Oui,,11 m²,,Ouest,,,,,,,,,,,,Oui,,,,,,1,Oui,38 m,,Non,,,,,,,,,250 m²,,48 m²,,,,,,,200 m²,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt42566,RBT42566,Maison à vendre,340000,Pastoorsbos 37,2200 Noorderwijk,À rénover,Non,A l’acte,3,177 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Mazout,Non,4,,Oui,,1440 m²,,17 m,,Oui,404 kWh/m²/an,20250526-0003610630-RES-1,,"oui, attestation non conforme",Non,Zone agricole,Pas de risque d’inondation,Information non communiquée,1958,Oui,,,,,,,,,,,,,,,,,,,,Semi-équipée,,,Ouest,,,,,,,,,,,,,,,,,Non,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt40253,RBT40253,Maison à vendre,325000,Vuurdoornstraat 18,2200 Noorderwijk,Normal,Non,A l’acte,3,129 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,Gaz,Non,4,,Oui,Oui,479 m²,,,Oui,Oui,322 kWh/m²/an,20250507-0003594083-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1976,Oui,,,,,,,,,,,,,,,,,,,,Super équipée,,,Ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt39969,RBT39969,Maison à vendre,390413,Diesterbaan 29,2200 Noorderwijk,Nouveau,Non,Immédiatement,3,183 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,Oui,180 m²,,27 m,Oui,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,1,20 m²,,,,,,,,,,,,,,,Super équipée,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt39163,RBT39163,Maison à vendre,469000,Kruisstraat 24,2200 Noorderwijk,Nouveau,Non,Immédiatement,3,163 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,Oui,137 m²,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,2,12 m²,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt39160,RBT39160,Maison à vendre,539000,Kruisstraat 24,2200 Noorderwijk,Nouveau,Non,Immédiatement,3,178 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,Oui,348 m²,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,2,12 m²,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt38122,RBT38122,Maison à vendre,349000,Hulseinde 16,2200 Noorderwijk,À rénover,Non,A l’acte,3,171 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,1,Mazout,Non,4,14 m,Oui,Oui,931 m²,,,Oui,Oui,508 kWh/m²/an,20250220-0003533316-RES-1,20/02/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1974,Oui,1,,,,,,,,,,,,,,,,,Oui,Oui,Semi-équipée,,,Nord-ouest,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt08071,RBT08071,Maison à vendre,430000,Steenovens 16,2200 Noorderwijk,Nouveau,Non,Immédiatement,3,196 m²,Non,Non,Oui,Non,Non,Non,Non,Non,1,2,,Non,3,6 m,Oui,Oui,,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2023,,,,,2,21 m²,,,,,,,17 m²,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/morkhoven/rbs98353,RBS98353,Maison à vendre,438000,,2200 Morkhoven,Excellent,,,3,146 m²,,,,,,,Oui,,1,1,,,3,,Oui,Oui,1121 m²,,,Oui,Oui,84 kWh/m²/an,20231113-0002606932-RES-3,,"oui, attestation conforme",,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,2,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,Oui,,,,,,Sud,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/morkhoven/rbs41199,RBS41199,Maison à vendre,299000,Tempels 6,2200 Morkhoven,À rénover,Non,A l’acte,3,114 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,Gaz,Non,,,Oui,Oui,300 m²,78 m²,35 m,,,236 kWh/m²/an,,23/04/2034,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,1972,Oui,,57 m²,,,18 m²,,,,,,,27 m²,,,,,,Oui,Oui,Semi-équipée,,,,,,,,,,,,,,,Oui,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2200/noorderwijk/rbt39162,RBT39162,Maison à vendre,425000,Kruisstraat 24,2200 Noorderwijk,Nouveau,Non,Immédiatement,3,201 m²,Non,Non,Non,Non,Non,Non,Non,Non,1,2,,Non,3,,Oui,Oui,137 m²,,,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,,,2,13 m²,,,,,,,,,,,,,,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2222/wiekevorst/rbt44448,RBT44448,Maison à vendre,750000,Pompoenstraat 42,2222 Wiekevorst,Excellent,,A l’acte,5,262 m²,Non,,Oui,,,,,,1,4,Gaz,,4,,Oui,Oui,1047 m²,,,Oui,Oui,39 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,,Oui,2,,,2,,Oui,,,,,,,,Double vitrage,Oui,,,,,Super équipée,,,,,,,,,,,,,,,Oui,,,Oui,,,2,Oui,,,,,4,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2222/wiekevorst/rbt25133,RBT25133,Maison à vendre,635000,Kruisstraat 33,2222 Wiekevorst,Nouveau,Non,Immédiatement,4,210 m²,Non,Non,Oui,Non,Non,Non,Non,Non,2,2,Non specifié,Non,4,,Oui,Oui,590 m²,,34 m,,Oui,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,,460 m²,,,24 m²,,,,,,,41 m²,,,,,,Oui,Oui,Super équipée,,,Nord-est,,,,,,,,,,,,Oui,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
