ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Date_de_validité_PEB,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Conso_annuelle_totale_dénergie_primaire,Buanderie,Air_conditionné,Accessible_aux_moins_valides,Largeur_de_la_façade,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_au_gaz_de_ville,Emission_de_CO2,Année_de_construction,Nombre_détages_de_limmeuble,Piscine_extérieure,Référence_PEB,Possibilités_pour_profession_libérale,Bien_actuellement_loué,Local_vélo,Station_de_charge_électrique,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_de_lades_salles_de_bain,Profondeur_du_terrain,Panneaux_solaires_thermiques,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Étage_de_lappartement,Surface_du_grenier,Surface_du_garage,Surface_des_caves,Permis_durbanisation_accordé,Dressing,Attestation__Asbuilt,Niveau_E,Orientation_du_jardin,Balcon,Appartement_de_service,Véranda,Surface_du_bureau,Surface_totale,Surface_constructible,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vwd13829,VWD13829,Maison à vendre,245000,,7090 Braine-le-Comte,Normal,A l’acte,3,,,,,Oui,,,,,,,,,,,2,,Oui,,Oui,,,Oui,Oui,283 kWh/m²/an,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,125 m²,,Oui,Equipée,Indépendante,Gaz,Double vitrage,,,,Oui,,,,,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,140 m²,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc87485,VBC87485,Appartement à vendre,175000,,7090 Braine-le-Comte,,,2,,,,33 m²,Non,Non,,Oui,1,1,,1,,,,2,,,,,,,,,205 kWh/m²/an,,,Information non communiquée,Information non communiquée,92 m²,,Non,,,Gaz,,,,,Non,,,,,,,38,,,,20250609006635,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc79957,VBC79957,Maison à vendre,355000,Avenue du Marouset 142,7090 Braine-le-Comte,Normal,,5,,,,,Oui,,,Oui,,,,2,,,,,,,,,,1712 m²,,,,17/04/2035,pas d'application,Information non communiquée,Information non communiquée,215 m²,,Oui,,,Mazout,Double vitrage,,Non,,,,Non,,,,,,,,,20250417007030,,,,,,,Oui,,,,,,,,,,,,,Non,,,9 m²,,,,,,50 m²,,,Non,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vwd12981,VWD12981,Appartement à vendre,199000,de la briqueterie 3 17,7090 Braine-le-Comte,Excellent,,2,,,,,,,,,,,,1,,,,1,,,,Oui,3 m²,,,,162 kWh/m²/an,,pas d'application,Information non communiquée,Information non communiquée,84 m²,,Non,Super équipée,Américaine,Electrique,Double vitrage,,,,Oui,Non,,,Sud-est,,,,2009,,,,Non,Non,,Non,Non,Non,Non,,Non,,,,,,,,,,pas d'application,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc82460,VBC82460,Maison à vendre,300000,Place de la Culée 20,7090 Braine-le-Comte,Normal,A l’acte,2,,,,,Non,Non,,,,,,2,,,,2,,Oui,,,,,Oui,,211 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,Non,,,Gaz,Double vitrage,,,,Non,,,,,,,,1951,,,20250310017026,,Non,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7090/braine-le-comte/vbc77223,VBC77223,Immeuble mixte à vendre,249000,Rue de Mons 133,7090 Braine-le-Comte,À rénover,,4,17 m²,23 m²,10 m²,,Oui,Oui,15 m²,,,,10 m²,1,,1,,2,,Oui,303 m²,Oui,21 m²,540 m²,Oui,Oui,429 kWh/m²/an,08/01/2035,"oui, attestation non conforme",Information non communiquée,Information non communiquée,312 m²,Non,Oui,,,Gaz,,,Non,162573 kWh/an,,,,8 m,,8 m,,,,4,Non,,,Non,,,,,,,,,,,,,,,,,,,27 m²,,8 m²,62 m,,,Non,,65 m²,,51 m²,,,,,,,,,101 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc85467,VBC85467,Maison à vendre,1050000,,7090 Braine-le-Comte,Excellent,A l’acte,5,25 m²,23 m²,16 m²,40 m²,Oui,Oui,18 m²,Oui,2,2,22 m²,3,3,4,,4,10,Oui,7500 m²,Oui,,7730 m²,,Oui,244 kWh/m²/an,18/05/2035,"oui, attestation conforme",Risque moyen,Information non communiquée,350 m²,Non,Oui,Super équipée,,Mazout,Double vitrage,,Non,108601 kWh/an,,,Non,,Ouest,,,60,1973,1,Non,,,Non,,,,,Oui,,,,,Oui,,,,,Oui,,"oui, attestation conforme",,12 m²,9 m²,,,,,,,,,,,,,,,,,,14 m²,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc85293,VBC85293,Maison à vendre,235000,,7090 Braine-le-Comte,Normal,Immédiatement,3,17 m²,16 m²,20 m²,,Oui,,,,,,,1,1,1,,2,,,,,,75 m²,Oui,Oui,233 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,120 m²,Non,,Equipée,Américaine,Gaz,Double vitrage,,Non,37475 kWh/an,,,Non,,,,Oui,,,2,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc85184,VBC85184,Maison à vendre,275000,,7090 Braine-le-Comte,Excellent,A l’acte,2,16 m²,12 m²,9 m²,35 m²,,,,Oui,1,1,12 m²,1,1,1,,3,2,,,Oui,25 m²,145 m²,Oui,Oui,238 kWh/m²/an,16/05/2035,"non, pas d'attestation",Information non communiquée,Information non communiquée,130 m²,Non,,Equipée,Américaine,Mazout,Double vitrage,,Non,30670 kWh/an,,,Non,,,,,,1957,1,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc84756,VBC84756,Appartement à vendre,165000,,7090 Braine-le-Comte,,,2,,,,26 m²,Non,Non,,,,,,1,,,,2,,,,Oui,,,,,119 kWh/m²/an,,,Information non communiquée,Information non communiquée,91 m²,,Non,,,Gaz,,,,,Non,,,,,,,22,,,,20250429018263,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc84309,VBC84309,Appartement à vendre,235000,,7090 Braine-le-Comte,,,2,,,,32 m²,Non,Non,,Oui,,,,1,,,,2,1,Oui,,Oui,6 m²,,,,64 kWh/m²/an,,,Information non communiquée,Information non communiquée,83 m²,,Non,,,Air pulsé,,,,,Non,,,,,,,13,,,,20240816503083,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc84308,VBC84308,Maison à vendre,235000,,7090 Braine-le-Comte,,,4,,,,32 m²,Non,Non,,,,,,1,,,,3,1,,,Oui,,249 m²,,,188 kWh/m²/an,,,Information non communiquée,Information non communiquée,140 m²,,Non,,,Air pulsé,,,,,Non,,,,,,,49,,,,20250519029296,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc83784,VBC83784,Maison à vendre,220000,Chaussée d'Ecaussinnes 225,7090 Braine-le-Comte,,A l’acte,3,,,,,Non,Non,,,,,,,,,,,,,,,,,,,272 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,Non,,,,,,,,Non,,,,,,,,,,,20250520034268,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7090/braine-le-comte/vbc81846,VBC81846,Duplex à vendre,255000,Rue de la Station 11,7090 Braine-le-Comte,Normal,A l’acte,3,16 m²,15 m²,25 m²,47 m²,,,,,,,15 m²,1,,2,,2,,Oui,50 m²,Oui,20 m²,,Oui,,172 kWh/m²/an,30/08/2034,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,146 m²,Non,,Equipée,Américaine,Gaz,Double vitrage,,Non,28333 kWh/an,,,Non,,Ouest,,,32,1991,3,Non,,,Non,,,,,,,,,,,,,,,,,,,,,9 m²,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc81845,VBC81845,Appartement à vendre,175000,Rue de la Station 11,7090 Braine-le-Comte,Normal,,1,19 m²,,,28 m²,Oui,,,,,,11 m²,1,,1,,2,,,,,,,Oui,,291 kWh/m²/an,30/08/2034,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,96 m²,Non,,Equipée,Américaine,Gaz,Double vitrage,,Non,30480 kWh/an,,,Non,,,,,53,1991,3,Non,,,Oui,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,3,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7090/braine-le-comte/vbc81762,VBC81762,Villa à vendre,449000,Rue des Croix du Feu 19,7090 Braine-le-Comte,À rénover,,3,,,,,Oui,,,Oui,1,,,2,,,,,,Oui,,Oui,,1373 m²,,,329 kWh/m²/an,,pas d'application,Information non communiquée,Information non communiquée,200 m²,,Oui,,,Electrique,Double vitrage,,Non,,,,Non,,,,,,1989,,,20231111005896,,,,,,,Oui,,,,,Oui,,,,,,,,Non,,,7 m²,,,,,,17 m²,30 m²,,Non,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc78985,VBC78985,Maison à vendre,325000,,7090 Braine-le-Comte,Excellent,,3,18 m²,14 m²,30 m²,,Oui,,,,,,,2,1,2,,2,,Oui,200 m²,Oui,50 m²,250 m²,,,186 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,160 m²,Non,,,,Gaz,,,Non,33513 kWh/an,,,Non,,,,,,1960,2,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc78589,VBC78589,Maison à vendre,190000,Rue d'Horrues 28,7090 Braine-le-Comte,À rénover,A l’acte,2,,,,,Oui,,,,,,,,1,,,2,,,,,,90 m²,Oui,,644 kWh/m²/an,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,Oui,,,Gaz,Double vitrage,,,53316 kWh/an,,,,,,,,,,,,20250305024570,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc04062,VBC04062,Maison à vendre,335000,Rue Henri Neuman 34,7090 Braine-le-Comte,Normal,A l’acte,4,,,,,Oui,,,,,,,,,,,2,,Oui,,,,180 m²,,,403 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,Oui,,,Gaz,Double vitrage,,,110528 kWh/an,,,,,,,,,,,,20241129001591,,,,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc76690,VBC76690,Maison à vendre,310000,,7090 Braine-le-Comte,Normal,,3,,,,35 m²,Oui,,,Oui,1,,,1,,2,,3,,Oui,350 m²,Oui,25 m²,425 m²,,,268 kWh/m²/an,16/05/2035,pas d'application,Information non communiquée,Information non communiquée,150 m²,Non,,Super équipée,,Gaz,,,Non,46811 kWh/an,,,,,,,,,1982,2,,20250516009727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/ronquieres/vbc76532,VBC76532,Maison à vendre,145000,,7090 Ronquières,,,2,,,,36 m²,Oui,Non,,Oui,1,1,,,1,,,2,,,,Oui,21 m²,157 m²,,,434 kWh/m²/an,,,Information non communiquée,Information non communiquée,127 m²,,Non,,,Non specifié,,,,,Non,,,,,,,109,,,,20230512003788,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc75744,VBC75744,Appartement à vendre,220000,,7090 Braine-le-Comte,,,2,,,,36 m²,Non,Non,,Oui,1,,,1,1,1,,,,Non,,Oui,,,,,307 kWh/m²/an,26/04/2033,"oui, attestation conforme",Information non communiquée,Information non communiquée,88 m²,Non,Non,Super équipée,,,,,Oui,26975 kWh/an,Non,,,,,,,,2007,4,,20230426021179,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc75131,VBC75131,Appartement à vendre,110000,,7090 Braine-le-Comte,Normal,,1,,,,,,,,,,,,1,,1,,2,,Non,,Non,,,,,258 kWh/m²/an,19/03/2034,pas d'application,Information non communiquée,Information non communiquée,40 m²,Non,,Semi-équipée,,Gaz,,,Non,10004 kWh/an,,,,,,,,55,,3,,20240319017937,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc74752,VBC74752,Maison à vendre,187500,,7090 Braine-le-Comte,,,1,,,,34 m²,Oui,Non,,Oui,2,2,,1,,,,3,,,,Oui,30 m²,225 m²,,,280 kWh/m²/an,,,Information non communiquée,Information non communiquée,60 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,20250302009628,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc74776,VBC74776,Maison à vendre,295000,,7090 Braine-le-Comte,Normal,A l’acte,4,19 m²,16 m²,16 m²,30 m²,Oui,,,Oui,2,,12 m²,2,1,2,,3,1,Oui,483 m²,Oui,13 m²,570 m²,Oui,Oui,264 kWh/m²/an,30/04/2035,,Information non communiquée,Information non communiquée,175 m²,Non,Oui,Semi-équipée,Kitchenette,,,,Non,53666 kWh/an,,,Non,,Sud,,Oui,49,1972,,Non,,,Non,,,,,,,,,,,,,,,,,,,8 m²,,4 m²,,,,Non,,,31 m²,,Non,,,,Sud,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc73756,VBC73756,Maison à vendre,495000,,7090 Braine-le-Comte,Normal,,6,,,,,,,,Oui,1,,,3,,3,Sud,4,4,Oui,30 m²,Oui,870 m²,1179 m²,,,248 kWh/m²/an,02/05/2035,pas d'application,Information non communiquée,Information non communiquée,200 m²,Non,,Super équipée,,Gaz,,,Non,54406 kWh/an,,,,,,,,,2005,1,,20250502014603,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc73204,VBC73204,Maison à vendre,210000,,7090 Braine-le-Comte,Normal,A l’acte,5,18 m²,18 m²,15 m²,30 m²,Oui,,,,,,12 m²,,1,2,,2,,Oui,30 m²,Oui,,200 m²,Oui,Oui,479 kWh/m²/an,14/05/2035,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,180 m²,Non,Oui,Equipée,Américaine,Gaz,Double vitrage,Oui,Non,99947 kWh/an,,,Oui,,,,Oui,18256,1970,3,Non,,,,,,,,,,,,,,,,,,,,,,15 m²,15 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc72917,VBC72917,Maison à vendre,190000,Chaussée d'Ecaussinnes 141,7090 Braine-le-Comte,,A l’acte,3,,,,,Non,Non,,Oui,,,,,,,,,,,,,,,,,425 kWh/m²/an,,,Information non communiquée,Information non communiquée,,,Non,,,,,,,,Non,,,,,,,,,,,20250421015945,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71974,VBC71974,Maison à vendre,65000,,7090 Braine-le-Comte,Normal,Immédiatement,2,,,,,,,,,,,,1,,,,4,,,,,,,,,,,,Information non communiquée,Information non communiquée,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71973,VBC71973,Maison à vendre,399000,,7090 Braine-le-Comte,Normal,A l’acte,6,,,,,Oui,,,,,,,2,,,,2,,,,Oui,,,,,450 kWh/m²/an,26/08/2034,,Information non communiquée,Information non communiquée,450 m²,,,,,,,,,176850 kWh/an,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71972,VBC71972,Maison à vendre,499000,,7090 Braine-le-Comte,Normal,A l’acte,6,,,,,,,,,,,,2,,,,2,,,,,,,,,200 kWh/m²/an,30/03/2033,,Information non communiquée,Information non communiquée,549 m²,,,,,,,,,110054 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71969,VBC71969,Maison à vendre,399000,,7090 Braine-le-Comte,Normal,A l’acte,6,,,,,Oui,,,,,,,2,,,,2,,,,Oui,,,,,450 kWh/m²/an,26/08/2034,,Information non communiquée,Information non communiquée,450 m²,,,,,,,,,176850 kWh/an,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71626,VBC71626,Maison à vendre,368740,,7090 Braine-le-Comte,,A partir du : 30/06/2025,3,,,,,Non,Non,,,,,,,,,Sud-est,3,,Oui,158 m²,Oui,32 m²,,,,,,,Information non communiquée,Information non communiquée,135 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc71625,VBC71625,Maison à vendre,334750,,7090 Braine-le-Comte,,A partir du : 30/06/2025,3,,,,,Non,Non,,,,,,,,,Sud-est,2,,Oui,109 m²,Oui,26 m²,,,,,,,Information non communiquée,Information non communiquée,130 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc68973,VBC68973,Maison à vendre,950000,,7090 Braine-le-Comte,Excellent,Immédiatement,3,22 m²,16 m²,11 m²,50 m²,Oui,,,Oui,,2,24 m²,2,2,3,Nord-ouest,4,,Oui,25000 m²,Oui,,25550 m²,Non,Oui,102 kWh/m²/an,10/10/2034,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,645 m²,Non,Oui,,,Bois,Double vitrage,,Non,25367 kWh/an,,,Non,27 m,Sud,27 m,,3,1900,2,Non,,,Non,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,Non,Non,,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/ronquieres/vbc68925,VBC68925,Maison à vendre,550000,,7090 Ronquières,À rénover,A l’acte,4,20 m²,19 m²,19 m²,,Oui,Oui,25 m²,Oui,1,,15 m²,2,,2,Nord-ouest,4,,Oui,,Oui,222 m²,14400 m²,Non,Oui,596 kWh/m²/an,10/10/2028,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,428 m²,Non,Oui,,Indépendante,Mazout,Double vitrage,,Non,287371 kWh/an,,,Non,19 m,,19 m,,106,,,Non,,,Non,,,Oui,,,,,,,,,,,,,,,,26 m²,,4 m²,275 m,,,,,38 m²,,10 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc65751,VBC65751,Maison à vendre,330000,Rue d'Horrues 181,7090 Braine-le-Comte,Normal,,3,,,,32 m²,Oui,,,Oui,1,,,1,,2,Nord,2,,Oui,185 m²,Oui,37 m²,268 m²,,Oui,146 kWh/m²/an,29/05/2030,pas d'application,Information non communiquée,Information non communiquée,170 m²,Non,,Super équipée,,Gaz,,,Non,24326 kWh/an,,,,,,,Oui,27,,1,,20200529006498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/petit-roeulx-lez-braine/vbc65633,VBC65633,Maison à vendre,590000,,7090 Petit-Roeulx-lez-Braine,Normal,,6,,,,42 m²,Oui,Non,,Oui,2,,,2,,2,Est,4,5,Oui,,Oui,,2200 m²,,Oui,221 kWh/m²/an,04/04/2035,"oui, attestation non conforme",Information non communiquée,Information non communiquée,250 m²,Non,Non,Super équipée,,Mazout,,,Non,,Non,,,18 m,,,,54,,,,20250404023101,,Non,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Non,,,365 m²,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/ronquieres/vbc62566,VBC62566,Maison à vendre,199500,Route Baccara,7090 Ronquières,Excellent,A l’acte,2,,,,15 m²,,,,,,,,1,,1,,,2,Non,,Oui,36 m²,,,Oui,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,100 m²,Non,,Super équipée,,Mazout,,,Non,,,,,,,,,,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,25 m,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc60497,VBC60497,Appartement à vendre,277070,,7090 Braine-le-Comte,,,2,,,,,Non,Non,,Oui,,,,,,,Sud-est,4,,,,Oui,11 m²,,,,,,,Information non communiquée,Information non communiquée,84 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc60496,VBC60496,Appartement à vendre,252350,,7090 Braine-le-Comte,,,2,,,,,Non,Non,,,,,,,,,Sud-est,4,,,,Oui,25 m²,,,,,,,Information non communiquée,Information non communiquée,75 m²,,Non,,,Non specifié,,,,,Non,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,Non,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7090/braine-le-comte/vbc11295,VBC11295,Appartement à vendre,224870,,7090 Braine-le-Comte,,,2,,,,,,,,,,,,,,,Sud-est,4,,,,Oui,8 m²,,,,,,,Information non communiquée,Information non communiquée,87 m²,,,,,Non specifié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc60109,VBC60109,Maison à vendre,250000,,7090 Braine-le-Comte,Excellent,A l’acte,2,14 m²,25 m²,,75 m²,Oui,,,Oui,1,,,1,1,2,,2,,Oui,250 m²,Oui,50 m²,325 m²,,,133 kWh/m²/an,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,160 m²,Non,Oui,Super équipée,,Gaz,,,Non,21067 kWh/an,,,Non,,,,,,1960,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/steenkerque/vbc58760,VBC58760,Maison à vendre,250000,Rue du pont tordoir 5,7090 Steenkerque,À rénover,,2,12 m²,12 m²,,,Oui,Oui,16 m²,,,,11 m²,,,1,,4,,Oui,736 m²,,,900 m²,,,761 kWh/m²/an,03/05/2025,"oui, attestation non conforme",Information non communiquée,Information non communiquée,157 m²,Non,Oui,,,,Simple vitrage,,Non,138161 kWh/an,,,Non,11 m,,11 m,,,,2,Non,,,,,,,,,,,,,,,,,,,,,,,,,30 m,,,,,31 m²,,36 m²,,,,,,,,,,,,,,,,
