ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Surface_salle_à_manger,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Type_de_vitrage,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Station_de_charge_électrique,Panneaux_solaires,Alarme_antieffraction,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Dressing,Buanderie,Local_vélo,Référence_PEB,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Affectation_urbanistique_la_plus_récente,Surface_des_caves,Surface_constructible,Feu_ouvert,Adoucisseur_deau,Surface_du_garage,Chauffage_au_sol,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Étage_de_lappartement,Attestation__Installation_électrique__Validité,Maison_basse_énergie,Compteur_Bihoraire,Balcon,Possibilités_pour_profession_libérale,Pompe_à_chaleur,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Surface_du_bureau,Surface_du_grenier,Surface_de_la_véranda,Porte_de_garage_motorisée,Attestation__Citernes_à_mazout__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_totale,Niveau_E,Clef_électronique
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc15094,VBC15094,Appartement à vendre,88000,,7730 Estaimpuis,Normal,,,1,,,52 m²,Non,,,,,,,Semi-équipée,,,1,,1,,Gaz,Oui,,,Non,Non,,,,,333 kWh/m²/an,17373 kWh/an,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,20220907034653,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc17896,VBC17896,Appartement à vendre,88000,,7730 Estaimpuis,,,,1,,,56 m²,Non,,Non,Non,Non,Non,,,,,1,,,,Gaz,Oui,,,,,,,,,462 kWh/m²/an,,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,20220907034442,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc15091,VBC15091,Appartement à vendre,88000,,7730 Estaimpuis,Normal,,,1,,,58 m²,Non,,,,,,,Semi-équipée,,,1,,1,,Gaz,Oui,,,Non,Non,,,,,193 kWh/m²/an,11287 kWh/an,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,20220907033792,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc43912,VBC43912,Maison à vendre,308688,,7730 Estaimbourg,Nouveau,,A l’acte,3,12 m²,12 m²,152 m²,Non,42 m²,,Oui,,,,Equipée,Américaine,,1,9,2,,Gaz,Non,,3,Oui,Oui,352 m²,,,Non,104 kWh/m²/an,15769 kWh/an,27/01/2037,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,10 m²,,,Oui,1,,Double vitrage,,2,200 m²,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/7730/estaimpuis/vwd12462,VWD12462,Loft à vendre,195000,du calvaire 18 a,7730 Estaimpuis,,,,1,,,96 m²,,,,,,,,,,,1,,,,Electrique,,,2,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,Oui,,1,Double vitrage,,,,,20 m²,,,,Non,Non,,,,,,,,,,,,,,,,,,,,Non,,,,,,,Non,,,,Oui,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc38165,VBC38165,Maison à vendre,415000,,7730 Estaimbourg,Nouveau,,,4,,,185 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,4,Oui,,599 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc38163,VBC38163,Maison à vendre,280000,,7730 Estaimbourg,Nouveau,,,3,,,145 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,2,Oui,,224 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc38162,VBC38162,Maison à vendre,332500,,7730 Estaimbourg,Nouveau,,,4,,,186 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,3,Oui,,330 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbs59410,RBS59410,Maison à vendre,288675,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,3,,,148 m²,,,,,,,,,,,,,,,,,,3,Oui,,308 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,Est,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbs59409,RBS59409,Maison à vendre,278840,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,3,,,156 m²,,,,,,,,,,,,,,,,,,2,Oui,,226 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,Est,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbs59408,RBS59408,Maison à vendre,324768,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,4,,,183 m²,,,,,,,,,,,,,,,,,,2,Oui,,313 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,Est,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbs59407,RBS59407,Maison à vendre,327760,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,4,,,186 m²,,,,,,,,,,,,,,,,,,2,Oui,,316 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,Est,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbs59406,RBS59406,Maison à vendre,296940,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,3,,,153 m²,,,,,,,,,,,,,,,,,,3,Oui,,318 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,Est,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc17895,VBC17895,Appartement à vendre,88500,,7730 Estaimpuis,Normal,,,1,,,58 m²,Non,,,,,,,Semi-équipée,,,1,,1,,Gaz,Oui,,,Non,Non,,,,,147 kWh/m²/an,8581 kWh/an,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,20220907034379,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/nechin/vwd12078,VWD12078,Villa à vendre,785000,,7730 Néchin,Excellent,2012,A l’acte,5,50 m²,20 m²,411 m²,,60 m²,Non,Non,Non,,,Equipée,Américaine,20 m²,2,,,24 m²,Mazout,Non,Non,4,Oui,Oui,1847 m²,Oui,Oui,Oui,134 kWh/m²/an,55265 kWh/an,21/01/2035,33,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,20 m²,14 m²,12 m²,Oui,,2,Double vitrage,,10,1600 m²,,60 m²,,,Oui,Non,Oui,Oui,,,,,Non,Non,20250121011494,,,,Oui,,,,Non,Non,50 m²,Non,Non,Oui,Non,Oui,Non,,,Non,Oui,,Non,Non,Non,"non, pas d'attestation",Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/7730/estaimpuis/vbc23367,VBC23367,Maison de maître à vendre,470000,,7730 Estaimpuis,Normal,1935,A l’acte,3,16 m²,16 m²,250 m²,Non,31 m²,Oui,Oui,,,,Super équipée,,39 m²,2,2,2,,Gaz,Non,Non,4,Oui,Oui,1375 m²,,,Non,213 kWh/m²/an,45346 kWh/an,01/10/2034,39,"oui, attestation non conforme",Risque moyen,Information non communiquée,,18 m²,,,Oui,1,,Double vitrage,,1,1000 m²,,,,,Oui,,Oui,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc15092,VBC15092,Appartement à vendre,88000,,7730 Estaimpuis,À rénover,,,1,,,52 m²,Non,,,,,,,Semi-équipée,,,1,,1,,Gaz,Oui,,,Non,Non,,,,,278 kWh/m²/an,14486 kWh/an,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,20220907033883,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7730/estaimpuis/vbc08771,VBC08771,Immeuble mixte à vendre,279000,,7730 Estaimpuis,Normal,,A l’acte,3,32 m²,24 m²,260 m²,Non,33 m²,Oui,Oui,,,,Equipée,Américaine,18 m²,1,1,,,Gaz,Non,Non,3,Oui,Oui,830 m²,Oui,Oui,Non,268 kWh/m²/an,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,12 m²,,,Oui,2,,Double vitrage,,4,,Nord-est,,Nord-est,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7730/estaimpuis/vbc08215,VBC08215,Duplex à vendre,269200,,7730 Estaimpuis,Nouveau,2021,A l’acte,3,15 m²,14 m²,136 m²,Non,,,Oui,,,,Super équipée,,,1,2,1,6 m²,,Oui,Oui,3,,Oui,,Oui,Oui,Non,84 kWh/m²/an,,,16,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,24 m²,,,Oui,1,,,,1,,,15 m²,Sud-ouest,,,,,,,,,,,,,,,,Oui,,,,,,,Oui,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbc01445,VBC01445,Maison à vendre,520000,,7730 Estaimpuis,Nouveau,,,,,,340 m²,Non,62 m²,,,,,,,,,2,,,,,Non,,4,Oui,Oui,1065 m²,,Oui,,,,,,pas d'application,Information non communiquée,Information non communiquée,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,32 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/nechin/vbc01329,VBC01329,Appartement à vendre,269200,,7730 Néchin,Nouveau,,,3,,,136 m²,Non,,Non,Oui,Non,Non,,Super équipée,,,1,,1,,Non specifié,Oui,,,,Oui,,,,,84 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,1,,,,1,,,,,,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc01070,VBC01070,Maison à vendre,356800,,7730 Estaimbourg,Nouveau,,,3,14 m²,11 m²,151 m²,Non,19 m²,,,,Oui,14 m²,Equipée,Américaine,13 m²,1,1,2,,Gaz,Non,,4,Oui,Oui,454 m²,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,13 m²,,,,,,Double vitrage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc01069,VBC01069,Maison à vendre,380800,,7730 Estaimbourg,Nouveau,,,4,14 m²,12 m²,187 m²,Non,18 m²,,,,Oui,14 m²,Equipée,Américaine,13 m²,1,1,2,,Gaz,Non,,4,Oui,Oui,513 m²,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,11 m²,10 m²,,Oui,1,,Double vitrage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbb99781,VBB99781,Maison à vendre,275000,,7730 Estaimpuis,Nouveau,,,3,,,121 m²,Non,,,,,,,Super équipée,,,1,,,,Gaz,Non,,,Oui,Oui,202 m²,,,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/vbb99780,VBB99780,Maison à vendre,290000,,7730 Estaimpuis,Nouveau,,,3,,,121 m²,Non,,Non,Non,Non,Non,,Super équipée,,,1,,,,Gaz,Non,,,Oui,Oui,352 m²,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,,,,,,2,,,,,,,,,,,,,Non,Non,Non,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/rbr63103,RBR63103,Maison à vendre,295000,Rue de Lille 17,7730 Estaimpuis,Nouveau,2024,,3,,,141 m²,,,,,,,,,,,,,,,,,,3,Oui,,457 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/rbr63102,RBR63102,Maison à vendre,295000,Rue de Lille 17,7730 Estaimpuis,Nouveau,2024,,3,,,141 m²,,,,,,,,,,,,,,,,,,3,Oui,,477 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbb81938,VBB81938,Maison à vendre,785000,rue du Bucquoy 10,7730 Néchin,Excellent,2012,A l’acte,5,,,400 m²,Non,,,Oui,,,,Super équipée,,,2,,2,,Mazout,Non,,4,Oui,Oui,1900 m²,,Oui,Oui,134 kWh/m²/an,55265 kWh/an,21/01/2035,33,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,Oui,2,,,,5,,,,,,,,Oui,,,,,,,,20250121011494,Sud,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbr22262,RBR22262,Maison à vendre,380800,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,4,,,187 m²,,,,,,,,,,,,,,,,,,4,Oui,,513 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,97 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/rbr22256,RBR22256,Maison à vendre,356800,Rue de la Muserie 15,7730 Estaimbourg,Nouveau,2025,,3,,,151 m²,,,,,,,,,,,,,,,,,,4,Oui,,454 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,81 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbb57925,VBB57925,Maison à vendre,,,7730 Estaimbourg,Nouveau,,,4,13 m²,11 m²,186 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,,,Gaz,Non,,3,Oui,Oui,330 m²,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,12 m²,16 m²,,Oui,1,,Double vitrage,,1,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbb57924,VBB57924,Maison à vendre,,,7730 Estaimbourg,Nouveau,,,3,16 m²,16 m²,152 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,,,Gaz,Non,,2,Oui,Oui,224 m²,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,12 m²,,,Oui,1,,Double vitrage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbb57923,VBB57923,Maison à vendre,,,7730 Estaimbourg,Nouveau,,,3,16 m²,17 m²,156 m²,Non,,,Oui,,,,Equipée,Américaine,,1,1,,,Gaz,Non,,2,Oui,Oui,224 m²,,,Non,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,12 m²,,,Oui,1,,Double vitrage,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/nechin/vbb39782,VBB39782,Maison à vendre,117000,,7730 Néchin,À rénover,,A l’acte,2,16 m²,20 m²,98 m²,Non,,,,,,,,Indépendante,,1,1,1,,Gaz,Non,,3,,,100 m²,,,Non,407 kWh/m²/an,39914 kWh/an,11/01/2034,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7730/nechin/vbb39767,VBB39767,Immeuble mixte à vendre,520000,,7730 Néchin,En cours de construction,,A l’acte,10,,,500 m²,Non,,,,,,,,Indépendante,,4,,,,Non specifié,Non,,4,,,1395 m²,,,Non,,,,,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/rbk40272,RBK40272,Maison à vendre,295000,Rue de Lille 17,7730 Estaimpuis,Nouveau,2024,,3,,,153 m²,,,,,,,,,,,,,,,,,,3,,,425 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimpuis/rbk40271,RBK40271,Maison à vendre,295000,Rue de Lille 17,7730 Estaimpuis,Nouveau,2024,,3,,,153 m²,,,,,,,,,,,,,,,,,,3,,,441 m²,,Oui,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc26574,VBC26574,Appartement à vendre,89500,,7730 Estaimpuis,À rénover,,,1,,,63 m²,Non,23 m²,Non,Non,Non,Non,,Semi-équipée,,,1,,1,,Gaz,Oui,,,,Oui,,,Oui,,280 kWh/m²/an,,07/09/2032,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,8 m²,,,,,,,,,,Non,Non,Non,20220907033436,,,,Oui,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7730/estaimbourg/vbb44365,VBB44365,Villa à vendre,495000,,7730 Estaimbourg,,2000,,4,,,285 m²,Non,,Non,Non,Non,Non,,,,,1,,,,Gaz,Non,,4,Oui,,1300 m²,,,,165 kWh/m²/an,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,3,,,,5,,,,,,,,,,,,,Non,Non,Non,20240708003216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/bailleul/vba30178,VBA30178,Maison à vendre,,,7730 Bailleul,Normal,,,6,,,500 m²,Non,,Non,Non,Non,Non,,,,,6,,,,Gaz,Non,,,,,5600 m²,,,Oui,215 kWh/m²/an,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,Oui,3,,,,5,,,,,,,,,,,,,Non,Non,Non,20200701002209,,,,,,,660 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/saint-leger/vbc87291,VBC87291,Maison à vendre,249000,,7730 Saint-Léger,Normal,,A l’acte,3,17 m²,7 m²,128 m²,Non,16 m²,,Oui,,Oui,12 m²,Equipée,Américaine,8 m²,1,1,2,,Gaz,Non,,3,Oui,Oui,1470 m²,,,Non,307 kWh/m²/an,39296 kWh/an,28/02/2032,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,13 m²,,,Oui,1,,Double vitrage,,6,990 m²,,25 m²,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/saint-leger/vbc45462,VBC45462,Maison à vendre,585000,Rue de Warcoing 72,7730 Saint-Léger,,,,4,,,284 m²,Non,,Non,Non,Non,Non,,,,,,,,,,Non,,,,,1251 m²,,,,35 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,Oui,,,,,,,,,,,,,,,,,,Non,Non,Non,20230506000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/saint-leger/vbc73316,VBC73316,Appartement à vendre,249000,,7730 Saint-Léger,Normal,,,3,,,198 m²,Non,63 m²,Non,Non,Non,Non,,Super équipée,,,1,,1,,Gaz,Non,,2,,Oui,,,,,235 kWh/m²/an,,23/08/2026,235,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,,,,,,,,,,,,,Non,Non,Non,20160823004917,Sud-est,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc92100,VBC92100,Appartement à vendre,205000,Contour de l'Eglise 12,7730 Estaimpuis,Normal,1996,A convenir,2,,,108 m²,,,Non,,Non,Non,,,,,1,,1,,Gaz,,,,,,,Oui,,,211 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,Non,,,,Oui,,1,Double vitrage,,1,,,,,,,,,,,,,Non,Non,Non,2018011021575,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/evregnies/vbc91843,VBC91843,Maison à vendre,249000,,7730 Évregnies,Normal,,A l’acte,3,13 m²,13 m²,207 m²,Non,25 m²,,Oui,,Oui,30 m²,Equipée,Américaine,15 m²,1,1,1,,Gaz,Non,,3,Oui,Oui,320 m²,,,Non,237 kWh/m²/an,48872 kWh/an,24/07/2024,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,9 m²,,,,,,Double vitrage,,,125 m²,,30 m²,,,,,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc91842,VBC91842,Maison à vendre,359000,,7730 Estaimbourg,À rénover,,A l’acte,3,12 m²,14 m²,196 m²,Non,39 m²,,Oui,,,,Equipée,Américaine,18 m²,1,1,1,,Gaz,Non,,4,Oui,Oui,1334 m²,,,Non,252 kWh/m²/an,49298 kWh/an,16/06/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,18 m²,,,Oui,1,,Double vitrage,,2,980 m²,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
