ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Piscine_extérieure,Conso_spécifique_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Surface_totale_du_terrain,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_constructible,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Étage_de_lappartement,Surface_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_la_véranda,Permis_durbanisation_accordé,Parlophone,Surface_du_bureau,Emission_de_CO2,Attestation__Asbuilt,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,Raccordé_aux_égouts,Attestation__Citernes_à_mazout,Orientation_du_jardin,Surface_chambre_à_coucher_3,Nombre_de_place_de_parking_intérieur,Attestation__Installation_électrique__Validité,Station_de_charge_électrique,Maison_basse_énergie,Pompe_à_chaleur,Compteur_Bihoraire,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Appartement_de_service,Surface_chambre_à_coucher_5,Conso_annuelle_totale_dénergie_primaire,Surface_du_garage,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Citerne_à_eau_de_pluie,Niveau_S,Possibilités_pour_profession_libérale,Surface_totale,Niveau_E
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2650/edegem/rbt66700,RBT66700,Rez-de-chaussée à vendre,459000,Oude-Godstraat 60 1,2650 Edegem,Normal,Non,1971,A l’acte,4,154 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,2,2,Gaz,Non,,,Oui,,,,20240523-0003253425-RES-1,23/05/2034,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Ouest,,,,,,,258 kWh/m²/an,,,,,,,,,,,,31 m,,,172 m²,,,,,,,7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt66695,RBT66695,Appartement à vendre,239000,Mechelsesteenweg 476 1,2650 Edegem,,Non,1984,Immédiatement,1,72 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,,,,Oui,,,20230831-0002977548-RES-1,31/08/2033,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Ouest,,,12 m²,,,,212 kWh/m²/an,,,,,,,,,,,,,,1,,,,,,,,2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt66694,RBT66694,Maison à vendre,485000,Monseigneur Cardijnlaan 21,2650 Edegem,À rénover,Non,1978,A l’acte,3,162 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,4,,,Gaz,Non,3,4,Oui,,,,20250117-0003507650-RES-1,17/01/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord-est,6 m,,,,,,250 kWh/m²/an,,,,,,448 m²,,,,,80 m²,34 m,,,200 m²,,,,,,,7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt66702,RBT66702,Appartement à vendre,239000,Romeinse Put 91 61,2650 Edegem,Normal,Non,1979,A l’acte,2,77 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Oui,2,,,Oui,,,20250408-0003572633-RES-1,08/04/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,,,,,,,,,Nord-est,,,9 m²,,,,177 kWh/m²/an,,,,,,,,,,,,,,6,,,,,,,,26460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt66405,RBT66405,Maison à vendre,435000,Eysegemblok 10,2650 Edegem,Normal,,1988,A l’acte,3,121 m²,,,Oui,,,,,,Oui,1,1,2,Gaz,,3,2,Oui,Oui,Oui,Oui,,,"oui, attestation conforme",Oui,,Information non communiquée,Information non communiquée,17 m²,10 m²,39 m²,Super équipée,,11 m²,1,,Double vitrage,,Est,9 m,2,,Sud-ouest,9 m,,253 kWh/m²/an,,,,,,261 m²,Oui,Oui,,,,,Oui,,99 m²,,,,Non,,,,,,,,,,,,,Oui,,,8 m²,1,04/01/2025,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt66337,RBT66337,Maison à vendre,442500,Drie Eikenstraat 165,2650 Edegem,Normal,Non,1969,A l’acte,3,160 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,Non,,,Oui,Oui,,,20250516-0003594832-RES-1,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,46 m²,,,,,,,,Nord,,,,,,,253 kWh/m²/an,,,,,,155 m²,,,,,55 m²,28 m,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt66287,RBT66287,Appartement à vendre,725000,Doelveldstraat 38,2650 Edegem,Normal,Non,,A convenir,4,228 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,3,Gaz,Non,,,,Oui,,,20240804-0003330979-RES-1,,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,60 m²,,,,,,,,Sud-ouest,11 m,2,124 m²,,,,182 kWh/m²/an,,,,,,,,,,,940 m²,66 m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/2650/edegem/rbt45408,RBT45408,Duplex à vendre,385000,Timmerdonckstraat 21 0001,2650 Edegem,Normal,,1959,,3,198 m²,,Oui,Non,Non,,,,,,,1,,Gaz,Non,,4,Oui,Oui,,,20231222-0003079803-RES-1,22/05/2033,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Double vitrage,Non,,,2,,,,,214 kWh/m²/an,,,,,,,,,,Non,132 m²,,,1,,,,,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt45290,RBT45290,Appartement à vendre,239000,Hovestraat 161 21,2650 Edegem,Normal,,1973,A convenir,2,74 m²,,Non,Oui,Non,,,,,,,1,,Gaz,Oui,,,,Oui,,,20230519-0002895150-RES-1,19/05/2033,"non, pas d'attestation",Non,,Pas de risque d’inondation,Information non communiquée,,,,,,,,5 m²,,Non,,29 m,,14 m²,,,,187 kWh/m²/an,,,,,,,,,,Non,1067 m²,,,5,,,,,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2650/edegem/rbt38968,RBT38968,Rez-de-chaussée à vendre,275000,Laureysstraat 2 002,2650 Edegem,Normal,,1954,A l’acte,2,63 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Non,Oui,,,20210316-0002388203-RES-1,10/04/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord,,,6 m²,,,,287 kWh/m²/an,,,,,,,,,,,,,Oui,0,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt38756,RBT38756,Maison à vendre,430000,Molenveldlaan 38,2650 Edegem,,Non,,A l’acte,2,,,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Non specifié,Non,2,2,Oui,Oui,,,20250520-0003606011-RES-3,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Equipée,,,,,,Non,,6 m,1,,,6 m,Non,258 kWh/m²/an,,,,,,225 m²,Non,Non,Non,Non,,36 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt36317,RBT36317,Appartement à vendre,275000,Laureysstraat 2,2650 Edegem,Remis à neuf,,1954,Immédiatement,2,65 m²,,,,,,,,,,,1,1,Gaz,Non,3,,,Oui,Oui,Oui,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,18 m²,10 m²,23 m²,Super équipée,,11 m²,,3 m²,Double vitrage,,,,2,5 m²,Sud,,,148 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt36316,RBT36316,Appartement à vendre,275000,Laureysstraat 2,2650 Edegem,Remis à neuf,,1954,Immédiatement,2,73 m²,,Oui,,,,,,,,,1,1,Gaz,,3,,,Oui,Oui,Oui,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,19 m²,14 m²,21 m²,Super équipée,,11 m²,,,Double vitrage,,,,2,2 m²,Sud,,,197 kWh/m²/an,,,,,,,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2650/edegem/rwc39550,RWC39550,Rez-de-chaussée à vendre,285000,Acht Eeuwenlaan 35 1,2650 Edegem,Normal,,1974,,2,95 m²,,,,,,,,,Oui,,1,,Gaz,Non,,,Oui,,,,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Double vitrage,Non,,,,,,,Non,,,,,,,,Non,Non,,Non,,,,,42 m²,,,,,Oui,,,,Non,,Non,Oui,Non,Non,Non,Non,,pas d'application,,,1,,Non,Non,Non,Oui,Non,Non,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt32642,RBT32642,Appartement à vendre,275000,Laureysstraat 2,2650 Edegem,Normal,Non,1954,A l’acte,2,66 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,,,,Oui,,,000294415-RES-1,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,Super équipée,,,,,,,,,,,,,,148 kWh/m²/an,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt32226,RBT32226,Maison à vendre,595000,Kontichstraat 265,2650 Edegem,Excellent,,1957,,3,174 m²,,,,,,,,,,,2,2,,,2,1,Oui,Oui,,Oui,,19/03/2033,,Non,,Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,Double vitrage,,,,,,,,Oui,105 kWh/m²/an,,,,,,298 m²,,,,,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt25526,RBT25526,Appartement à vendre,234000,Buizegemlei 137 2B,2650 Edegem,Normal,Non,1971,A l’acte,2,82 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,,Non,,,,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Sud-est,,,,,,,137 kWh/m²/an,,,,,,,,,,,604 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt31388,RBT31388,Maison à vendre,445000,Ter Borchtlaan 62,2650 Edegem,À rénover,Non,1958,A l’acte,4,187 m²,Non,Oui,Oui,Oui,Oui,,,,Oui,1,1,2,,Non,3,1,Oui,,,Oui,,13/05/2035,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,14 m²,14 m²,14 m²,Equipée,Américaine,8 m²,,,,Non,Nord-est,6 m,2,,,6 m,Non,750 kWh/m²/an,,,,,Non,315 m²,,,,,,,,,103 m²,,,,,,,,,,,,,,,,,Oui,,,9 m²,,,,,,,,,,48 m²,14 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt30749,RBT30749,Maison à vendre,449000,Willem Herreynsstraat 44,2650 Edegem,Normal,Non,1978,A l’acte,3,162 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,,2,Gaz,Non,,1,Oui,Oui,,,20250106-0003497796-RES-1,06/01/2035,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Est,6 m,,,,,,151 kWh/m²/an,,,,,,171 m²,,,,,,28 m,,,70 m²,,,,,,,3513,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt29139,RBT29139,Appartement à vendre,599000,Prins Boudewijnlaan 267C,2650 Edegem,Nouveau,,,Immédiatement,3,165 m²,,,,,,,,,Oui,,2,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt29138,RBT29138,Appartement à vendre,699000,Prins Boudewijnlaan 267,2650 Edegem,Nouveau,,,A l’acte,3,175 m²,,,,,,,,,Oui,,2,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,21 m²,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt29137,RBT29137,Appartement à vendre,233645,Prins Boudewijnlaan 267,2650 Edegem,Nouveau,,,A l’acte,1,60 m²,Non,,,,,,,,,,1,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt29136,RBT29136,Appartement à vendre,280245,Prins Boudewijnlaan 267,2650 Edegem,Nouveau,,,A l’acte,1,63 m²,Non,,,,,,,,Oui,,2,,,,,,,Oui,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt25532,RBT25532,Appartement à vendre,275000,Laureysstraat 2 201,2650 Edegem,Normal,Non,1954,A l’acte,2,66 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,,,,Oui,,,20210316-0002388269-RES-1,10/04/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,,,,6 m²,,,,148 kWh/m²/an,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2650/edegem/rbt20675,RBT20675,Rez-de-chaussée à vendre,219000,Den Eeckhofstraat 7 3,2650 Edegem,Normal,Non,1969,A l’acte,2,65 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,,,Mazout,Oui,,,,,,,20230718-0002945916-RES-1,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord,,6,,,,,268 kWh/m²/an,,,,,,,,,,,982 m²,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbs93913,RBS93913,Appartement à vendre,225000,Willem Herreynsstraat 30 3,2650 Edegem,Normal,Non,1978,A l’acte,2,75 m²,Non,,,,,,,,Oui,1,1,1,Gaz,Non,3,,,,Oui,Oui,,17/04/2033,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,14 m²,7 m²,27 m²,Super équipée,,6 m²,,5 m²,Double vitrage,Non,Ouest,,1,,,,Non,111 kWh/m²/an,,,,,Non,,,,,,,,Oui,,,,,,Oui,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt10213,RBT10213,Appartement à vendre,,Biezenwei 12 102,2650 Edegem,,Non,,A l’acte,2,96 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,1,Mazout,Non,,,,Oui,,,000-804052023572630-RES-1,08/04/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Est,,,,,,,122 kWh/m²/an,,,,,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt04493,RBT04493,Maison à vendre,585000,Prins Boudewijnlaan 391,2650 Edegem,Normal,,,A l’acte,5,245 m²,Non,,Oui,,,,,,Oui,,2,3,Gaz,Non,3,,Oui,Oui,Oui,Oui,,,,,,Information non communiquée,Information non communiquée,18 m²,18 m²,41 m²,Super équipée,,25 m²,2,,Double vitrage,,,6 m,2,20 m²,,,Non,292 kWh/m²/an,,,,,,251 m²,Oui,,,,,,,,100 m²,,,,,Oui,,,,,,,,,,,,Oui,,,13 m²,,,Oui,,,,,,,7 m²,,,7 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbt00345,RBT00345,Maison à vendre,595000,Onafhankelijkheidsstraat 82,2650 Edegem,Normal,Non,1958,A convenir,3,170 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,2,Gaz,Non,3,3,Oui,Oui,,,,23/02/2033,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Ouest,6 m,,,,,,283 kWh/m²/an,,,,,,506 m²,,,,,,52 m,,,279 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbs89184,RBS89184,Appartement à vendre,275000,Laureysstraat 2 102,2650 Edegem,Normal,,1954,A l’acte,2,67 m²,Non,,,,,,,,,,1,1,Gaz,Non,2,,Non,Oui,,,20210316-0002388303-RES-1,10/04/2035,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord,,,2 m²,,,,151 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Oui,,,45980,,,,,,,,,,,,,,,,,,,,,,,,,,,351 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbs44384,RBS44384,Maison à vendre,510000,Drie Eikenstraat 116,2650 Edegem,Normal,Non,1935,A l’acte,3,229 m²,,Oui,,,Oui,,,,Oui,1,3,3,Gaz,Non,2,,Oui,Oui,Oui,Oui,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,24 m²,22 m²,97 m²,,,,,,Double vitrage,,Nord,6 m,,10 m²,Sud,6 m,,238 kWh/m²/an,,,,,,195 m²,Oui,,,,,,,,66 m²,36 m²,,,,Oui,35 m²,,,,,,,,,,,,,,10 m²,,04/12/2023,,,,,,,,,,,,,16 m²,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbq16373,RBQ16373,Appartement à vendre,299000,Hovestraat 159 6,2650 Edegem,Normal,,1976,A l’acte,3,112 m²,Non,,Oui,,,,,,Oui,1,1,,Gaz,Oui,2,,Non,Oui,,,Certificaat-20240628-0003296775-RES-1,28/06/2034,pas d'application,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Est,,8,,,,,104 kWh/m²/an,,,,,,,,,,,,,Oui,6,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbm79741,RBM79741,Appartement à vendre,437715,Mortelmansstraat 35,2650 Edegem,Nouveau,,,,3,100 m²,,,,,,,,,,,1,,,,2,,,Oui,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2650/edegem/rbm79739,RBM79739,Maison à vendre,492217,Mortelmansstraat 35,2650 Edegem,Nouveau,,,,3,166 m²,,,,,,,,,,,2,,,,3,,,Oui,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbm79736,RBM79736,Appartement à vendre,443387,Mortelmansstraat 35,2650 Edegem,Nouveau,,,,3,164 m²,,,,,,,,,,,1,,,,2,,,Oui,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbm79735,RBM79735,Appartement à vendre,446906,Mortelmansstraat 35,2650 Edegem,Nouveau,,,,3,164 m²,,,,,,,,,,,1,,,,2,,,Oui,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbs66762,RBS66762,Appartement à vendre,299000,Buizegemlei 122 4,2650 Edegem,Normal,Non,1974,A l’acte,2,90 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,Oui,,,,Oui,,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord,,3,5 m²,,,,197 kWh/m²/an,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt66782,RBT66782,Maison à vendre,595000,Battelsesteenweg 468,2800 Malines,Excellent,Non,,A l’acte,4,201 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Gaz,Non,3,4,Oui,,Oui,Oui,20250415-0003578629-RES-1,15/04/2035,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Super équipée,,,,,,,Nord-est,,,,,,,171 kWh/m²/an,,,,,,565 m²,,,,,107 m²,62 m,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt72881,RBT72881,Appartement à vendre,284900,Lakenmakersstraat 123 1,2800 Malines,,Oui,2000,,2,89 m²,,Oui,,,,,,,Oui,1,1,1,Gaz,Non,,,,Oui,Oui,Oui,,,"oui, attestation conforme",Non,,Information non communiquée,Information non communiquée,9 m²,13 m²,29 m²,Equipée,Américaine,5 m²,,5 m²,Double vitrage,,,,,12 m²,Sud,,,123 kWh/m²/an,,,,,,,,,,,,,Oui,1,,,,,Non,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
