ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_habitable,Meublé,Caves,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Surface_totale_du_terrain,Profondeur_du_terrain,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_des_caves,Dressing,Surface_du_dressing,Garage,Nombre_de_Garages,Surface_du_garage,Surface_de_la_cuisine,Jardin,Surface_du_jardin,Terrasse_aménagée,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Attestation__Installation_électrique,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Panneaux_solaires,Pompe_à_chaleur,Étage_de_lappartement,Surface_de_la_terrasse,Grenier,Surface_du_grenier,Salle_à_manger,Surface_salle_à_manger,Chauffage_au_sol,Citerne_à_eau_de_pluie,Affectation_urbanistique_la_plus_récente,Orientation_de_la_terrasse,Attestation__Installation_électrique__Validité,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Orientation_du_jardin,Véranda,Raccordé_au_gaz_de_ville,Buanderie,Local_vélo,Feu_ouvert,Référence_PEB,Surface_constructible,Surface_du_bureau,Station_de_charge_électrique,Maison_basse_énergie,Air_conditionné,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Compteur_Bihoraire,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Adoucisseur_deau,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Espace_ouvert_sensible_à_leau__WORG
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc90637,VBC90637,Maison à vendre,330000,,5030 Gembloux,À rénover,Non,3,,,210 m²,Non,Non,2,,2,,Mazout,,,Non,,Sud-est,3,,,,713 m²,65 m,Oui,439 kWh/m²/an,,27/05/2035,Information non communiquée,Information non communiquée,1910,,,,,47 m²,,Non,,Oui,2,,,Oui,,Oui,,,,109,"oui, attestation non conforme",,,,,,,20 m²,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20250527031607,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc88702,VBC88702,Maison à vendre,275000,Rue de Lonzée 19,5030 Gembloux,À rénover,Non,4,13 m²,12 m²,201 m²,Non,,1,,2,9 m²,Mazout,Double vitrage,,Non,Non,Sud,4,14 m,2,1,1121 m²,,Oui,455 kWh/m²/an,135639 kWh/an,11/06/2035,Pas de risque d’inondation,Information non communiquée,1920,A l’acte,12 m²,13 m²,,31 m²,,,,Oui,1,17 m²,18 m²,Oui,885 m²,Oui,14 m,Oui,Non,33657,"oui, attestation non conforme",1,,,,,,46 m²,Oui,45 m²,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc88228,VBC88228,Appartement à vendre,350000,,5030 Gembloux,Excellent,Non,2,13 m²,12 m²,95 m²,Non,Oui,1,1,1,,Gaz,Double vitrage,,Oui,Oui,,2,,3,,,,,118 kWh/m²/an,,12/07/2028,Pas de risque d’inondation,Information non communiquée,2019,A l’acte,,,,50 m²,,,,Oui,1,,8 m²,,,Oui,,,Non,24,"oui, attestation conforme",1,,,,,1,10 m²,,,Oui,,,,,Nord-ouest,,,,,,,Oui,,,,,,1 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc79622,VBC79622,Appartement à vendre,295000,,5030 Gembloux,Normal,Non,2,,,85 m²,Non,Non,1,,1,,Gaz,,,Oui,,Est,2,,,2,,,Oui,67 kWh/m²/an,,15/10/2029,Information non communiquée,Information non communiquée,2019,Immédiatement,,,,45 m²,,Non,,Oui,,,,Oui,,Oui,,,,12,"oui, attestation conforme",,Super équipée,,,,1,6 m²,Non,,Non,,,,,,,,,,,Non,Oui,Non,Non,,RWPEB-101927,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbc78467,VBC78467,Maison à vendre,320000,,5030 Beuzet,Normal,Non,2,,,146 m²,Non,Non,1,,1,,Mazout,,,Non,,Nord-est,4,,,4,851 m²,,Oui,241 kWh/m²/an,,19/03/2035,Information non communiquée,Information non communiquée,1999,,,,,15 m²,,Non,,,,,,Oui,,Oui,,,,8686,pas d'application,,,,,,,40 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20250319026753,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/5030/gembloux/vwd13166,VWD13166,Studio à vendre,140000,Chaussée de Charleroi 24 E7F7,5030 Gembloux,Excellent,Oui,1,9 m²,,30 m²,,Non,1,,,2 m²,Mazout,Double vitrage,Oui,Oui,Oui,Sud,1,,7,,,,Oui,200 kWh/m²/an,6448 kWh/an,29/01/2033,Pas de risque d’inondation,Information non communiquée,,A convenir,,,,16 m²,,,,,,,,Oui,,Oui,,Oui,Non,50,"oui, attestation conforme",,Semi-équipée,Kitchenette,Oui,Non,7,6 m²,Non,,,,Non,Non,,Sud,,,,,Sud,Non,Non,Oui,Non,Non,20230129007539,,,Non,Non,Non,,Oui,Non,Oui,Oui,Non,"oui, attestation conforme",,,Non,Non,Non,,Oui,Oui,Non,Oui,Oui,Non
https://immovlan.be/fr/detail/duplex/a-vendre/5030/gembloux/vbc65847,VBC65847,Duplex à vendre,310000,Chaussee Romaine 103,5030 Gembloux,Nouveau,,2,,,95 m²,,,,,1,,Gaz,Double vitrage,Oui,Oui,Oui,,,,,16,,,,64 kWh/m²/an,6246 kWh/an,,Information non communiquée,Information non communiquée,2023,,,,,,,,,Oui,,,,Oui,,Oui,,,,,"oui, attestation conforme",65,Equipée,Américaine,,,1,17 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbb46176,VBB46176,Appartement à vendre,315000,,5030 Gembloux,Nouveau,,2,,,93 m²,,,,,,,Gaz,,,Oui,Oui,,,,,,,,,96 kWh/m²/an,8819 kWh/an,,Information non communiquée,Information non communiquée,2024,,,,,,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,Indépendante,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbb46175,VBB46175,Appartement à vendre,392000,,5030 Gembloux,Nouveau,,3,,,112 m²,,,,,,,Air pulsé,,,Oui,Oui,,,,,,,,,82 kWh/m²/an,9080 kWh/an,,Information non communiquée,Information non communiquée,2023,,,,,,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,Indépendante,,Oui,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbc60601,VBC60601,Maison à vendre,350000,Chaussée de Namur 354,5030 Beuzet,À rénover,Non,5,14 m²,12 m²,226 m²,Non,Oui,1,1,1,,Mazout,Double vitrage,,Non,Non,Est,3,13 m,2,,664 m²,,Oui,423 kWh/m²/an,94049 kWh/an,13/06/2028,Pas de risque d’inondation,Information non communiquée,,A l’acte,12 m²,18 m²,33 m²,,,,,Oui,1,24 m²,12 m²,Oui,,Oui,13 m,Oui,Non,105,"oui, attestation non conforme",,,,,,,32 m²,,,Oui,25 m²,,,,Ouest,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc59644,VBC59644,Appartement à vendre,345000,"Allée des Marronniers, 4",5030 Gembloux,Normal,,3,,,120 m²,Non,,,1,1,,Gaz,,,Oui,,Est,4,,5,,,,,160 kWh/m²/an,21837 kWh/an,12/09/2034,Information non communiquée,Information non communiquée,1975,A l’acte,,,,46 m²,,,,Oui,1,,,Non,,Oui,,,,4076,"oui, attestation conforme",,,,,,3,12 m²,,,,,,,,,,,,,,,,,,,20240912011396,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc50953,VBC50953,Maison à vendre,399000,Chaussée de Tirlemont 51,5030 Gembloux,Normal,,5,,,346 m²,Non,,1,2,4,,Mazout,,,Non,,Sud-ouest,2,17 m,3,2,1273 m²,55 m,Oui,234 kWh/m²/an,84523 kWh/an,27/05/2034,Information non communiquée,Information non communiquée,1850,A l’acte,,,,23 m²,,,,Oui,1,,,Oui,950 m²,Oui,,,,58,"oui, attestation non conforme",,Semi-équipée,,,,,60 m²,Oui,,,,,,,,,,,,,,Oui,,,,20240527001150,182 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc46689,VBC46689,Maison à vendre,305000,Rue Monseigneur Heylen 7,5030 Gembloux,À rénover,,4,,,130 m²,Non,,1,,2,,Gaz,,,Non,,Sud-ouest,3,,2,1,828 m²,,,282 kWh/m²/an,51384 kWh/an,03/03/2035,Information non communiquée,Information non communiquée,1981,Immédiatement,,,,30 m²,,,,Oui,1,,,Oui,468 m²,Oui,,,,51,"oui, attestation non conforme",,Semi-équipée,,,,,15 m²,Oui,,,,,,,,,,,,,,,,,,20250303022258,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/5030/gembloux/vwd12501,VWD12501,Studio à vendre,64000,Chaussée de Charleroi 26 M2,5030 Gembloux,Excellent,Oui,1,11 m²,,34 m²,,Non,1,,,4 m²,Mazout,Double vitrage,Oui,Oui,Oui,Sud,1,,4,,,,Oui,207 kWh/m²/an,7571 kWh/an,20/02/2033,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,13 m²,,,,,,,3 m²,Oui,,,,Oui,Non,52,"oui, attestation conforme",,Semi-équipée,Kitchenette,Oui,Non,2,,Non,,,,Non,Non,,,,,,,Sud,Non,Non,Oui,Non,Non,20230220010812,,,Non,Non,Non,,Non,Non,Oui,Oui,Non,"oui, attestation conforme",,,Non,Non,Non,,Oui,Oui,Non,Oui,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc38077,VBC38077,Maison à vendre,336300,,5030 Gembloux,,Non,3,,,120 m²,,Non,,,1,,Non specifié,,Non,Non,,,,,,2,840 m²,,,610 kWh/m²/an,,,Information non communiquée,Information non communiquée,1978,,,,,28 m²,,Non,,Oui,1,17 m²,,,,,,,Non,,,,Semi-équipée,,,,,,Non,,Non,,Non,,,,,,,,,Non,,Non,Non,Non,20241205006735,,,,,Non,,,Non,Non,Non,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbb91149,VBB91149,Maison à vendre,157500,,5030 Gembloux,À rénover,,1,,,72 m²,Non,,,1,1,,Gaz,,,Non,,Sud-ouest,2,,2,,70 m²,,,394 kWh/m²/an,35430 kWh/an,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,,,,,,,Non,,Non,,,,,"oui, attestation conforme",,Super équipée,,,,,,Oui,,,,,,,,,,,,,,,,,,‭20230809022135‬,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbb56304,VBB56304,Maison à vendre,595000,Rue des Déportés 3,5030 Beuzet,Normal,,5,,,250 m²,Non,,2,,2,,Electrique,,,Non,,Nord,4,,2,3,1900 m²,50 m,Oui,295 kWh/m²/an,77196 kWh/an,15/07/2034,Pas de risque d’inondation,Information non communiquée,2009,,,,,35 m²,,,,Oui,1,,,Oui,1900 m²,Oui,,,,,"oui, attestation conforme",,Non équipée,,Oui,,,45 m²,Oui,,,,,,,,,,,,,,,,,,20240715002316,343 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vay17659,VAY17659,Appartement à vendre,270000,,5030 Gembloux,,Non,2,,,96 m²,Non,Non,1,,1,,,,,Oui,,,,,2,,,,,85 kWh/m²/an,,20/07/2032,Information non communiquée,Information non communiquée,,,,,,40 m²,,Non,,,,,,,,Oui,,,,17,pas d'application,,Non équipée,,,,1,6 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20220720017491,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/5030/lonzee/vbc88347,VBC88347,Bungalow à vendre,230000,Rue de la Gare 8,5030 Lonzée,À rénover,Non,3,,,102 m²,Non,Non,1,,1,,Electrique,,,Non,,,,,,2,1146 m²,,,870 kWh/m²/an,,10/06/2035,Information non communiquée,Information non communiquée,1970,A l’acte,,,,33 m²,,Non,,Oui,,,,Oui,900 m²,Oui,,,,224,"oui, attestation non conforme",,,,,,,36 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20250610001876,115 m²,8 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc91615,VBC91615,Appartement à vendre,315000,,5030 Gembloux,,,2,,,93 m²,,,,,,,,,,,,,,,,,,,,96 kWh/m²/an,8819 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc91609,VBC91609,Appartement à vendre,419000,,5030 Gembloux,,,3,,,133 m²,,,,,,,,,,,,,,,,,,,,91 kWh/m²/an,12042 kWh/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc90637,VBC90637,Maison à vendre,330000,,5030 Gembloux,À rénover,Non,3,,,210 m²,Non,Non,2,,2,,Mazout,,,Non,,Sud-est,3,,,,713 m²,65 m,Oui,439 kWh/m²/an,,27/05/2035,Information non communiquée,Information non communiquée,1910,,,,,47 m²,,Non,,Oui,2,,,Oui,,Oui,,,,109,"oui, attestation non conforme",,,,,,,20 m²,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20250527031607,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc88702,VBC88702,Maison à vendre,275000,Rue de Lonzée 19,5030 Gembloux,À rénover,Non,4,13 m²,12 m²,201 m²,Non,,1,,2,9 m²,Mazout,Double vitrage,,Non,Non,Sud,4,14 m,2,1,1121 m²,,Oui,455 kWh/m²/an,135639 kWh/an,11/06/2035,Pas de risque d’inondation,Information non communiquée,1920,A l’acte,12 m²,13 m²,,31 m²,,,,Oui,1,17 m²,18 m²,Oui,885 m²,Oui,14 m,Oui,Non,33657,"oui, attestation non conforme",1,,,,,,46 m²,Oui,45 m²,,,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc88228,VBC88228,Appartement à vendre,350000,,5030 Gembloux,Excellent,Non,2,13 m²,12 m²,95 m²,Non,Oui,1,1,1,,Gaz,Double vitrage,,Oui,Oui,,2,,3,,,,,118 kWh/m²/an,,12/07/2028,Pas de risque d’inondation,Information non communiquée,2019,A l’acte,,,,50 m²,,,,Oui,1,,8 m²,,,Oui,,,Non,24,"oui, attestation conforme",1,,,,,1,10 m²,,,Oui,,,,,Nord-ouest,,,,,,,Oui,,,,,,1 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbc64553,VBC64553,Maison à vendre,350000,Rue Jean 7,5030 Ernage,Normal,Non,3,16 m²,14 m²,240 m²,Non,Oui,1,1,2,,Mazout,Double vitrage,,Non,Non,,4,,,2,483 m²,,Oui,452 kWh/m²/an,68221 kWh/an,27/11/2034,Information non communiquée,Information non communiquée,1977,A l’acte,9 m²,,,34 m²,,,,Oui,1,,15 m²,Oui,140 m²,Oui,,Oui,Non,112,"non, pas d'attestation",,Equipée,Américaine,,,,60 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc79622,VBC79622,Appartement à vendre,295000,,5030 Gembloux,Normal,Non,2,,,85 m²,Non,Non,1,,1,,Gaz,,,Oui,,Est,2,,,2,,,Oui,67 kWh/m²/an,,15/10/2029,Information non communiquée,Information non communiquée,2019,Immédiatement,,,,45 m²,,Non,,Oui,,,,Oui,,Oui,,,,12,"oui, attestation conforme",,Super équipée,,,,1,6 m²,Non,,Non,,,,,,,,,,,Non,Oui,Non,Non,,RWPEB-101927,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbc78467,VBC78467,Maison à vendre,320000,,5030 Beuzet,Normal,Non,2,,,146 m²,Non,Non,1,,1,,Mazout,,,Non,,Nord-est,4,,,4,851 m²,,Oui,241 kWh/m²/an,,19/03/2035,Information non communiquée,Information non communiquée,1999,,,,,15 m²,,Non,,,,,,Oui,,Oui,,,,8686,pas d'application,,,,,,,40 m²,Non,,Non,,,,,,,,,,,Non,,Non,Non,,20250319026753,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbc77473,VBC77473,Maison à vendre,235000,Rue Omer Pierard 137,5030 Ernage,À rénover,Non,3,,,135 m²,Non,Non,1,,2,,Mazout,,,Non,,Sud,4,10 m,,3,860 m²,92 m,Oui,376 kWh/m²/an,,03/04/2035,Information non communiquée,Information non communiquée,1850,A l’acte,,,,29 m²,,Non,,Oui,1,,,Oui,575 m²,,,,,93,"oui, attestation non conforme",,Super équipée,,,,,,Oui,,Non,,,,,,,,,,,Non,,Non,Non,,20250403028541,112 m²,8 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/5030/gembloux/vwd13166,VWD13166,Studio à vendre,140000,Chaussée de Charleroi 24 E7F7,5030 Gembloux,Excellent,Oui,1,9 m²,,30 m²,,Non,1,,,2 m²,Mazout,Double vitrage,Oui,Oui,Oui,Sud,1,,7,,,,Oui,200 kWh/m²/an,6448 kWh/an,29/01/2033,Pas de risque d’inondation,Information non communiquée,,A convenir,,,,16 m²,,,,,,,,Oui,,Oui,,Oui,Non,50,"oui, attestation conforme",,Semi-équipée,Kitchenette,Oui,Non,7,6 m²,Non,,,,Non,Non,,Sud,,,,,Sud,Non,Non,Oui,Non,Non,20230129007539,,,Non,Non,Non,,Oui,Non,Oui,Oui,Non,"oui, attestation conforme",,,Non,Non,Non,,Oui,Oui,Non,Oui,Oui,Non
https://immovlan.be/fr/detail/duplex/a-vendre/5030/gembloux/vbc65847,VBC65847,Duplex à vendre,310000,Chaussee Romaine 103,5030 Gembloux,Nouveau,,2,,,95 m²,,,,,1,,Gaz,Double vitrage,Oui,Oui,Oui,,,,,16,,,,64 kWh/m²/an,6246 kWh/an,,Information non communiquée,Information non communiquée,2023,,,,,,,,,Oui,,,,Oui,,Oui,,,,,"oui, attestation conforme",65,Equipée,Américaine,,,1,17 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbb46176,VBB46176,Appartement à vendre,315000,,5030 Gembloux,Nouveau,,2,,,93 m²,,,,,,,Gaz,,,Oui,Oui,,,,,,,,,96 kWh/m²/an,8819 kWh/an,,Information non communiquée,Information non communiquée,2024,,,,,,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,Indépendante,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbb46175,VBB46175,Appartement à vendre,392000,,5030 Gembloux,Nouveau,,3,,,112 m²,,,,,,,Air pulsé,,,Oui,Oui,,,,,,,,,82 kWh/m²/an,9080 kWh/an,,Information non communiquée,Information non communiquée,2023,,,,,,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,Indépendante,,Oui,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbc60601,VBC60601,Maison à vendre,350000,Chaussée de Namur 354,5030 Beuzet,À rénover,Non,5,14 m²,12 m²,226 m²,Non,Oui,1,1,1,,Mazout,Double vitrage,,Non,Non,Est,3,13 m,2,,664 m²,,Oui,423 kWh/m²/an,94049 kWh/an,13/06/2028,Pas de risque d’inondation,Information non communiquée,,A l’acte,12 m²,18 m²,33 m²,,,,,Oui,1,24 m²,12 m²,Oui,,Oui,13 m,Oui,Non,105,"oui, attestation non conforme",,,,,,,32 m²,,,Oui,25 m²,,,,Ouest,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5030/gembloux/vbc59644,VBC59644,Appartement à vendre,345000,"Allée des Marronniers, 4",5030 Gembloux,Normal,,3,,,120 m²,Non,,,1,1,,Gaz,,,Oui,,Est,4,,5,,,,,160 kWh/m²/an,21837 kWh/an,12/09/2034,Information non communiquée,Information non communiquée,1975,A l’acte,,,,46 m²,,,,Oui,1,,,Non,,Oui,,,,4076,"oui, attestation conforme",,,,,,3,12 m²,,,,,,,,,,,,,,,,,,,20240912011396,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc50953,VBC50953,Maison à vendre,399000,Chaussée de Tirlemont 51,5030 Gembloux,Normal,,5,,,346 m²,Non,,1,2,4,,Mazout,,,Non,,Sud-ouest,2,17 m,3,2,1273 m²,55 m,Oui,234 kWh/m²/an,84523 kWh/an,27/05/2034,Information non communiquée,Information non communiquée,1850,A l’acte,,,,23 m²,,,,Oui,1,,,Oui,950 m²,Oui,,,,58,"oui, attestation non conforme",,Semi-équipée,,,,,60 m²,Oui,,,,,,,,,,,,,,Oui,,,,20240527001150,182 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc46689,VBC46689,Maison à vendre,305000,Rue Monseigneur Heylen 7,5030 Gembloux,À rénover,,4,,,130 m²,Non,,1,,2,,Gaz,,,Non,,Sud-ouest,3,,2,1,828 m²,,,282 kWh/m²/an,51384 kWh/an,03/03/2035,Information non communiquée,Information non communiquée,1981,Immédiatement,,,,30 m²,,,,Oui,1,,,Oui,468 m²,Oui,,,,51,"oui, attestation non conforme",,Semi-équipée,,,,,15 m²,Oui,,,,,,,,,,,,,,,,,,20250303022258,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/5030/gembloux/vwd12501,VWD12501,Studio à vendre,64000,Chaussée de Charleroi 26 M2,5030 Gembloux,Excellent,Oui,1,11 m²,,34 m²,,Non,1,,,4 m²,Mazout,Double vitrage,Oui,Oui,Oui,Sud,1,,4,,,,Oui,207 kWh/m²/an,7571 kWh/an,20/02/2033,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,13 m²,,,,,,,3 m²,Oui,,,,Oui,Non,52,"oui, attestation conforme",,Semi-équipée,Kitchenette,Oui,Non,2,,Non,,,,Non,Non,,,,,,,Sud,Non,Non,Oui,Non,Non,20230220010812,,,Non,Non,Non,,Non,Non,Oui,Oui,Non,"oui, attestation conforme",,,Non,Non,Non,,Oui,Oui,Non,Oui,Oui,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbc38077,VBC38077,Maison à vendre,336300,,5030 Gembloux,,Non,3,,,120 m²,,Non,,,1,,Non specifié,,Non,Non,,,,,,2,840 m²,,,610 kWh/m²/an,,,Information non communiquée,Information non communiquée,1978,,,,,28 m²,,Non,,Oui,1,17 m²,,,,,,,Non,,,,Semi-équipée,,,,,,Non,,Non,,Non,,,,,,,,,Non,,Non,Non,Non,20241205006735,,,,,Non,,,Non,Non,Non,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/gembloux/vbb91149,VBB91149,Maison à vendre,157500,,5030 Gembloux,À rénover,,1,,,72 m²,Non,,,1,1,,Gaz,,,Non,,Sud-ouest,2,,2,,70 m²,,,394 kWh/m²/an,35430 kWh/an,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,,,,,,,Non,,Non,,,,,"oui, attestation conforme",,Super équipée,,,,,,Oui,,,,,,,,,,,,,,,,,,‭20230809022135‬,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbb70125,VBB70125,Maison à vendre,495000,,5030 Ernage,Normal,,4,,,195 m²,Non,,2,,2,,Mazout,,,Non,,,2,,,2,408 m²,,,103 kWh/m²/an,24372 kWh/an,,Information non communiquée,Information non communiquée,2011,Immédiatement,,,,36 m²,,,,,,,,Oui,,Oui,,,,,"oui, attestation conforme",,,,,,,,Oui,,,,,,,,,,,,,,,,,,20230613016164,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/ernage/vbb59330,VBB59330,Maison à vendre,349000,,5030 Ernage,Normal,,3,,,149 m²,Non,,1,1,2,,Gaz,,,Non,,Est,3,,2,3,444 m²,,Oui,,15043 kWh/an,15/06/2027,Pas de risque d’inondation,Information non communiquée,1900,A convenir,,,,26 m²,,,,,,,,Oui,,Oui,,,,100,"oui, attestation conforme",,Super équipée,,,,,,,,,,,,,,,Oui,,,,,Oui,,,,20170615507469,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5030/beuzet/vbb56304,VBB56304,Maison à vendre,595000,Rue des Déportés 3,5030 Beuzet,Normal,,5,,,250 m²,Non,,2,,2,,Electrique,,,Non,,Nord,4,,2,3,1900 m²,50 m,Oui,295 kWh/m²/an,77196 kWh/an,15/07/2034,Pas de risque d’inondation,Information non communiquée,2009,,,,,35 m²,,,,Oui,1,,,Oui,1900 m²,Oui,,,,,"oui, attestation conforme",,Non équipée,,Oui,,,45 m²,Oui,,,,,,,,,,,,,,,,,,20240715002316,343 m²,,,,,,,,,,,,,,,,,,,,,,,
