ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Parlophone,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Surface_du_grenier,Buanderie,Type_de_cuisine,Nombre_de_toilettes,Ascenseur,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Largeur_du_terrain_à_rue,Piscine_extérieure,Date_de_validité_PEB,Emission_de_CO2,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Étage_de_lappartement,Orientation_du_jardin,Permis_de_bâtir_obtenu,Affectation_urbanistique_la_plus_récente,Véranda,Salle_à_manger,Dressing,Local_vélo,Panneaux_solaires,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Équipement_de_la_cuisine,Permis_durbanisation_accordé,Nombre_de_douches,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Possibilités_pour_profession_libérale,Chauffage_au_sol,Niveau_E,Surface_salle_à_manger,Surface_de_la_terrasse,Surface_constructible,Attestation__Asbuilt,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Porte_daccès_sécurisée,Profondeur_du_terrain,Surface_chambre_à_coucher_5,Surface_de_la_véranda,Porte_de_garage_motorisée,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout__Validité,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Surface_totale,Surface_du_bureau,Conso_annuelle_totale_dénergie_primaire,Surface_du_dressing,Attestation__Installation_électrique__Validité,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt66266,RBT66266,Maison à vendre,250000,Pioniersstraat 17,2060 Anvers,Normal,,3,,,,,176 m²,29 m²,,,,,,,,,1,,Mazout,,,,,,2,,Non,Non,,75 m²,,,,,443 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,2,Non,,,,,,,,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20190926-0002199878-RES-1,,Semi-équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2060/anvers/rwc39841,RWC39841,Penthouse à vendre,310000,Lange Dijkstraat 9 4,2060 Anvers,Excellent,2007,1,,,,,79 m²,,,,Non,,,,,8 m²,1,7 m²,Gaz,Double vitrage,Non,Oui,Non,,1,,,Oui,Sud,,Oui,Oui,Oui,,,pas d'application,,,,,Information non communiquée,Information non communiquée,Oui,,,,,Indépendante,,Oui,Nord,,,,,,,,pas d'application,,Non,,,,,Non,,,Oui,Non,,,Equipée,,,,,,Non,,,11 m²,,,Non,Non,,,,,,,,,Non,,,,Non,,,,,,Non,,,Oui,Oui,Oui
https://immovlan.be/fr/detail/duplex/a-vendre/2060/anvers/rbt42091,RBT42091,Duplex à vendre,185000,Lange Van Sterbeeckstraat 7 2,2060 Anvers,Normal,1950,1,,,,,68 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,Oui,,,,,,,132 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,,Non,,,,,,,,,,,,3,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,Non,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt65212,RBT65212,Appartement à vendre,525000,Lange Beeldekensstraat 80,2060 Anvers,Normal,1850,4,,,,,192 m²,,Non,,Non,,,,,,4,,Gaz,,,,,,2,,,,,,,,,,334 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,4,Non,,,2,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20240506-0003238203-RES-1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt64167,RBT64167,Appartement à vendre,209000,Maatsweg 2 202,2060 Anvers,Normal,2009,1,,,,,46 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,,,Non,Oui,,,,Oui,Oui,,144 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A convenir,Non,,Non,,1,Non,Sud,,,,,,13/03/2035,,,,,2,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,3552208,Non,Semi-équipée,Oui,,,,,,,,9 m²,161 m²,,,,,,17 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt48197,RBT48197,Maison à vendre,495000,Lange Lobroekstraat 206,2060 Anvers,Normal,,4,,,,,333 m²,,Non,,Non,,,,,,2,,Gaz,,,,,,2,,Oui,Oui,,209 m²,,Oui,Oui,,368 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,2,Non,Nord-est,,,,,,14/11/2034,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,202411114-0003438929-RES-2,Oui,,,,,,,,,,39 m²,170 m²,,,,,,28 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt47857,RBT47857,Appartement à vendre,223000,Viaduct-Dam 5,2060 Anvers,,,1,,,,,42 m²,,,,,,,,,,,,Electrique,Double vitrage,Non,,Non,Non,,,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,,Non,,,,,,,,,,,,1,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Oui,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt47753,RBT47753,Appartement à vendre,209000,Gasstraat 102 V2,2060 Anvers,À rénover,1967,2,,,,,73 m²,32 m²,Non,,Non,,,,,,1,,Gaz,,,,,,3,,,Oui,,,,Oui,Oui,,230 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,1,Non,Ouest,,3,,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250602-0003614864,Non,Semi-équipée,,,,,,,,,4 m²,73 m²,,,,,,23 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rwc39785,RWC39785,Maison à vendre,225000,Somméstraat 20,2060 Anvers,Normal,1908,3,17 m²,15 m²,10 m²,,112 m²,24 m²,Oui,35 m²,,,,,,6 m²,1,9 m²,Gaz,Double vitrage,,,,,,,,,,46 m²,Oui,Oui,Oui,,366 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A convenir,,,,Indépendante,,,,,,,,,,,,Non,,,,Non,,,,,,,3442863,Oui,Semi-équipée,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2060/anvers/rbt47232,RBT47232,Penthouse à vendre,499000,Carnotstraat 119,2060 Anvers,Excellent,1965,2,,,,,187 m²,,,,,,,,,,1,,,Double vitrage,Oui,Oui,,,,1,Oui,Oui,,,,,,,236 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,2,Oui,,,6,,,,,,,,,6,Sud-est,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20240823-0003348868-RES-1,,Equipée,,,,,,,,,72 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt46918,RBT46918,Maison à vendre,165000,Kerkstraat 51,2060 Anvers,À rénover,1850,2,,,,,42 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,,,62 m²,,Oui,Oui,,957 kWh/m²/an,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,Non,,1,Non,Sud-ouest,9 m,,,,,05/05/2035,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250505-0003592745-RES-1,Oui,Semi-équipée,,,,,,,,,,34 m²,,,,,,10 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt46917,RBT46917,Appartement à vendre,224000,Ellermanstraat 81 1506,2060 Anvers,Normal,2011,1,,,,,49 m²,,Non,,Non,Oui,,,,,1,,Gaz,,,,,,3,,,Oui,,,,,,,111 kWh/m²/an,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,Non,,1,Oui,Ouest,,,,,,11/04/2035,,,,,15,,,Zone d'extension d'habitat,Non,Non,Non,Non,,20250411-0003576026-RES-1,Oui,Super équipée,,,,,,,,,8 m²,621 m²,,,,,,56 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt46757,RBT46757,Appartement à vendre,129000,Rotterdamstraat 80,2060 Anvers,Normal,,1,12 m²,,,,35 m²,25 m²,,,,,,,,,1,3 m²,,Double vitrage,,Oui,,Non,2,,,,,,Oui,,Oui,,1305 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Américaine,1,Non,Est,6 m,3,,6 m,Non,,,,Non,,0,,Oui,,,,,,,,Oui,Equipée,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt45405,RBT45405,Appartement à vendre,149000,Rotterdamstraat 80,2060 Anvers,Normal,,1,12 m²,,,,43 m²,25 m²,,,,,,,,,1,3 m²,,Double vitrage,,Oui,,Non,2,,,,,,Oui,,Oui,,595 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Américaine,1,Non,Est,6 m,3,,6 m,Non,,,,Non,,2,,Oui,,,,,,,,Oui,Equipée,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt45404,RBT45404,Appartement à vendre,159000,Rotterdamstraat 80,2060 Anvers,Normal,,1,12 m²,,,,43 m²,25 m²,,,,,,,,,1,3 m²,,Double vitrage,,Oui,,Non,2,,,Oui,,,Oui,,Oui,,735 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Américaine,1,Non,Est,6 m,3,,6 m,Non,,,,Non,,1,,Oui,,,,,,,,Oui,Equipée,Non,,,,,,,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt45309,RBT45309,Appartement à vendre,169000,Diepestraat 41 001,2060 Anvers,,,1,14 m²,,,,49 m²,15 m²,Non,,Non,,,,,9 m²,1,7 m²,Gaz,Double vitrage,,,,,2,,Oui,Oui,,,,Oui,Oui,,215 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Non,,,,Non,,1,,,,4,,,Non,,,,,,1,Sud-est,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,,Equipée,,,,,,,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt45114,RBT45114,Appartement à vendre,229000,Houwerstraat 23,2060 Anvers,,1965,2,,,,,64 m²,,,,,,,,,,1,,,,,,Non,Non,,,,Oui,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Non,,,,,,,,,,,,5,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Oui,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt45012,RBT45012,Appartement à vendre,579000,Viaduct-Dam 23,2060 Anvers,Normal,2016,4,,,,,129 m²,,Non,,Non,,,,,,2,,,,,,,,2,,Non,Oui,,,,Oui,Oui,,167 kWh/m²/an,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,2,Oui,Ouest,12 m,4,,,,15/05/2030,,,,,4,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20200515-0002269771-RES-1,Oui,Super équipée,Non,,,,,,,,,277 m²,Non,,,,,21 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt45088,RBT45088,Maison à vendre,475000,Vliegenstraat 12,2060 Anvers,Normal,,2,,,,,238 m²,,Non,,Non,Oui,,,,,1,,Gaz,,,,,,2,,,Oui,,110 m²,,Oui,Oui,,151 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,2,Non,Nord-est,5 m,,,,,26/05/2035,,,,,,,,,Non,Non,Non,Non,Oui,Certificaat-20250526-0003610075-RES-1,,,,,,,,,,,40 m²,110 m²,,,,,,22 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt44426,RBT44426,Appartement à vendre,139000,Sint-Elisabethstraat 19 2,2060 Anvers,À rénover,1893,2,,,,,55 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,Non,Non,,,,Oui,Oui,,277 kWh/m²/an,pas d'application,,,,,Risque élevé,Information non communiquée,Non,Immédiatement,Non,,Non,,,Non,Nord,5 m,3,,,,06/01/2033,,,,,2,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20230106-0002766262-RES-1,Oui,Semi-équipée,Non,,,,,,,,,153 m²,,,,,,31 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt31166,RBT31166,Appartement à vendre,299000,Bredastraat 91,2060 Anvers,Excellent,2020,2,10 m²,8 m²,,,80 m²,27 m²,,,,Oui,,1,,6 m²,1,,Gaz,,,Oui,,Oui,2,1,,Oui,Ouest,,Oui,Oui,Oui,,65 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Oui,A l’acte,Oui,,,,1,Oui,Est,20 m,5,,20 m,,,,,,,3,,Oui,,,,,,,,,Super équipée,Non,,,,,,,,10 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt42487,RBT42487,Appartement à vendre,210000,Lange Van Sterbeeckstraat 7 1,2060 Anvers,Normal,1950,2,,,,,98 m²,,Non,,Non,,,,,,1,,,,,,,,2,,,Oui,,,,,,,81 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,,Non,Est,,,,,,,,,,,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,Non,Super équipée,,,,,,,,,,101 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt39528,RBT39528,Maison à vendre,275000,Van campstraat 15,2060 Anvers,Normal,1913,4,,,,,105 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,,,43 m²,,Oui,Oui,,126 kWh/m²/an,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,2,Non,Nord,,,,,,18/09/2034,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20240918-0003372777-RES-1,Oui,Super équipée,,,,,,,,,,43 m²,Non,,,,,10 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt39005,RBT39005,Appartement à vendre,174500,Constitutiestraat 1 V3,2060 Anvers,Normal,,1,,,,,53 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,3,,,Oui,,,,Oui,Oui,,279 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,1,Non,Sud-est,8 m,3,,,,04/07/2033,,,,,3,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20231127-0002936219-res-3,Oui,Super équipée,,,,,,,,,6 m²,60 m²,Non,,,,,8 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt37026,RBT37026,Appartement à vendre,249000,Lange Beeldekensstraat 278 21,2060 Anvers,Normal,2005,2,,,,,109 m²,,,,,,,,,,1,,,Double vitrage,,Oui,,,2,,,,,,Oui,Oui,Oui,,177 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,,,Américaine,1,Oui,,,,,,Non,14/10/2032,,,,,2,,,,,,,,,,,Equipée,,1,,,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt36630,RBT36630,Appartement à vendre,225000,Spoorstraat 20 101,2060 Anvers,Excellent,,1,,,,,,,Non,,Non,,,,,,,,,,,,,,2,,,,,,,,,,103 kWh/m²/an,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,Non,,,,Non,,,,,,2,,,Non,13/03/2035,,,,,1,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Non,Non,Non,Non,,20250313-003539961-RES-1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt36411,RBT36411,Appartement à vendre,179000,,2060 Anvers,Normal,,1,10 m²,,,,47 m²,21 m²,,,,,,,,10 m²,1,3 m²,Gaz,Double vitrage,,Oui,,Oui,2,,,,,,Oui,Oui,Oui,,206 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,,,,,1,Non,Sud,5 m,3,,5 m,,,,,,,3,,Oui,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt36387,RBT36387,Maison à vendre,289000,Maasstraat 17,2060 Anvers,À rénover,1900,3,18 m²,18 m²,11 m²,,188 m²,38 m²,Oui,,,Oui,1,1,,,2,,,Double vitrage,,,,,2,,Oui,,,134 m²,Oui,Oui,Oui,,420 kWh/m²/an,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,Américaine,2,Non,Sud-est,5 m,2,40 m²,5 m,Non,06/05/2035,,,,,,,,,,,,,,,,Equipée,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt35077,RBT35077,Appartement à vendre,239000,Carnotstraat 127 1,2060 Anvers,À rénover,1963,2,20 m²,12 m²,,,115 m²,38 m²,Oui,,,,,,,,1,,,,,,,,,,,,,,,Oui,Oui,,145 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,,,6,,,,,,,,,1,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20240628-0003296123-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt34730,RBT34730,Maison à vendre,315000,Nikkelstraat 61,2060 Anvers,À rénover,1906,6,,,,,253 m²,,Non,,Non,,,,,,6,,,,,,,,,,Non,Oui,,,,,,,365 kWh/m²/an,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,Non,,6,Non,Nord-est,5 m,,,,,03/10/2034,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,3396747-res-1,Oui,,Non,,,,,,,,,,,,,,,21 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt33816,RBT33816,Maison à vendre,270000,Van Campstraat 16-18,2060 Anvers,Normal,,4,,,,,,,,,,Oui,1,,,,2,,Gaz,,,,,,2,,Oui,Oui,,,,Oui,Oui,,405 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,2,Non,,,,,,,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20121104-0001243226-00000001-9,Non,Semi-équipée,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt33617,RBT33617,Maison à vendre,257000,Korte Ypermanstraat 2,2060 Anvers,,1899,6,,,,,190 m²,,Non,,Oui,Oui,,,,,,,Non specifié,Simple vitrage,Non,,Non,Non,2,,,,,109 m²,,,,,483 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,,,Non,,,Non,,,,,,Non,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20241010-0003407879-RES-1,Oui,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt33323,RBT33323,Appartement à vendre,199900,Constitutiestraat 6 101,2060 Anvers,,,1,,,,,,,,,,,,,,,1,,,,,Non,Non,,,,,,,,Non,Non,Non,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,,,,1,,,,3,,,,,,pas d'application,,,1,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,Non,,Non,,,,,Non,,,,,,,,,Non,,,,,,,,,,Non,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2060/anvers/rbt33163,RBT33163,Rez-de-chaussée à vendre,269000,Rotterdamstraat 95 1,2060 Anvers,Excellent,1930,1,,,,,72 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,Oui,Oui,,,,Oui,Oui,,225 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A convenir,Non,,Non,,1,Non,Est,5 m,3,,,,27/11/2029,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20191127-0002222939-RES-1,Non,Super équipée,,,,,,,,,33 m²,81 m²,Non,,,,,23 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/2060/anvers/rbt32581,RBT32581,Studio à vendre,160000,Dambruggestraat 60 14,2060 Anvers,Nouveau,1967,,,,,,32 m²,,,,Oui,,,,,,1,,,Double vitrage,,,,,2,,,,,,,,,,291 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,,,,,1,Oui,,,4,,,,,,,,,4,,Oui,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt31126,RBT31126,Appartement à vendre,160000,Congresstraat 18 V1L,2060 Anvers,Normal,1963,1,,,,,72 m²,,Non,,Non,,,,,,1,,Mazout,,,,,,2,,,,,,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,Non,,1,Non,,,,,,,09/12/2034,,,,,1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,3470913,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/2060/anvers/rbt30957,RBT30957,Studio à vendre,109000,Dambruggestraat 68,2060 Anvers,Normal,1940,,,,,,24 m²,,,,,,,,,,1,,Gaz,Double vitrage,,Oui,,Non,2,,,Oui,,,,Oui,Oui,,321 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,,1,Non,,,2,,,Non,16/07/2032,,,,,1,,Oui,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
