ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Jardin,Orientation_du_jardin,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Affectation_urbanistique_la_plus_récente,Disponibilité_du_bien,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Raccordé_au_gaz_de_ville,Nombre_détages_de_limmeuble,Surface_chambre_à_coucher_4,Nombre_de_douches,Chauffage_au_sol,Surface_du_jardin,Citerne_à_eau_de_pluie,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Surface_constructible,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Niveau_E,Niveau_K,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Compteur_Bihoraire,Appartement_de_service,Surface_du_bureau,Surface_du_grenier,Surface_du_garage,Profondeur_du_terrain,Niveau_S,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_des_caves,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_totale,Compteur_de_gaz_individuel,Surface_salle_à_manger,Porte_de_garage_motorisée,Clef_électronique,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc13307,VBC13307,Appartement à vendre,249000,Boulevard Edmond Machtens 101,1080 Molenbeek-Saint-Jean,À rénover,,,3,15 m²,100 m²,Non,32 m²,,,,Equipée,10 m²,1,2,5 m²,,Gaz,,,Oui,Oui,Oui,5,,2,,,Oui,19 m²,Nord,,,,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,11 m²,10 m²,,,,,Oui,,,,,126 kWh/m²/an,,,,,,,,,,,,,,,,,,,,32,,,,,Oui,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd11726,VWD11726,Appartement à vendre,219000,Boulevard Louis Mettewie 63,Quartier Mettewie,Excellent,,1965,2,17 m²,97 m²,,30 m²,Oui,,,Super équipée,10 m²,1,,4 m²,,Gaz,,Double vitrage,Oui,Oui,,4,Sud-est,2,,,Oui,6 m²,,,Oui,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,12 m²,,,,,,,,,,,141 kWh/m²/an,692862,11/10/2034,,,,,,,,,,,Oui,6,,,,,,28,,13663 kWh/an,,,,,,Oui,Oui,,,,Indépendante,,,,,,,,,,26/11/2049,3 m²,,,Oui,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc03819,VBC03819,Appartement à vendre,139600,Avenue Jean Dubrucq 84,1080 Molenbeek-Saint-Jean,Normal,,1960,1,,60 m²,Non,,,,,Equipée,,1,1,,,,,Double vitrage,Oui,Oui,Oui,,,2,,,Oui,11 m²,,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,185 kWh/m²/an,,04/11/2024,,,,A l’acte,,,,,,,Oui,,,,,,,185,,185 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/rbr99737,RBR99737,Maison à vendre,339000,Jules Vieujantstraat 21,1080 Molenbeek-Saint-Jean,À rénover,Non,1946,3,14 m²,161 m²,Non,26 m²,Oui,Oui,1,Semi-équipée,6 m²,2,2,5 m²,,Gaz,,,Oui,,,,,3,6 m,,Oui,9 m²,Sud-ouest,6 m,Oui,Oui,,"oui, attestation non conforme",,,,,Risque élevé,Information non communiquée,12 m²,15 m²,Oui,,Oui,,,,,,90 m²,462 kWh/m²/an,,,Non,Non,,,,,,Non,,,Oui,,,,,,,92,,,,,,,,,,,,1,Kitchenette,,,,,8 m²,21 m²,,,,,,,,,,,,,,19 m²,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb98154,VBB98154,Appartement à vendre,175000,Boulevard Edmond Machtens 133,1080 Molenbeek-Saint-Jean,À rénover,,1970,1,,78 m²,Non,28 m²,,,,Super équipée,,1,1,,,Gaz,,,,Oui,,0,,2,,,Oui,6 m²,,,,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,55 kWh/m²/an,,,,,Réserve naturelle,,,,,,,,Oui,,,,,,,13,,55 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb98153,VBB98153,Appartement à vendre,159000,Boulevard Edmond Machtens 133,1080 Molenbeek-Saint-Jean,À rénover,,1970,1,,78 m²,Non,28 m²,,,,Super équipée,,1,1,,,Gaz,,,,Oui,,0,,2,,,Oui,6 m²,,,,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,55 kWh/m²/an,,,,,Réserve naturelle,,,,,,,,Oui,,,,,,,13,,55 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd09967,VWD09967,Appartement à vendre,289000,Boulevard Louis Mettewie 95,Quartier Mettewie/Machtens,Excellent,Non,1968,3,20 m²,162 m²,,61 m²,Oui,Oui,,Super équipée,15 m²,2,,3 m²,,Gaz,,Double vitrage,Oui,Oui,,19,,3,,,Oui,36 m²,,,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,14 m²,11 m²,,,,,,,,,,171 kWh/m²/an,680578,29/05/2034,,,,A l’acte,,,,,Non,,Oui,26,,,,,,34,,27694 kWh/an,,,,,,Oui,,,,1,Indépendante,,,,,,17 m²,,,,,3 m²,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/rbr71336,RBR71336,Maison à vendre,250000,Mommaertsstraat 71,1080 Molenbeek-Saint-Jean,,,,5,,190 m²,Oui,,Oui,,,,,,1,,,,,Simple vitrage,,,,,,2,55 m,,Oui,,,55 m,,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,Oui,Sud-est,190 m²,428 kWh/m²/an,20240919-0000690840-01-1,19/09/2034,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Oui,,,,,,,,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb90073,VBB90073,Appartement à vendre,167000,Rue de Courtrai 10,1080 Molenbeek-Saint-Jean,,,,1,12 m²,60 m²,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,246 kWh/m²/an,,05/11/2034,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb87881,VBB87881,Appartement à vendre,295000,Rue Auguste Van Zande 101,1080 Molenbeek-Saint-Jean,,,2005,2,,104 m²,Non,33 m²,,,,Super équipée,,1,1,,,,,,,Oui,,2,Sud,2,,,Oui,6 m²,,,,Oui,,"non, pas d'attestation",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,118 kWh/m²/an,202410210000693824016,21/10/2034,,,Réserve naturelle,A convenir,,,,,,,Oui,4,,,,,,23,,12307 kWh/an,,,,104 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vwd11126,VWD11126,Maison à vendre,449000,Avenue des Ménestrels 105,Quartier Machtens,Excellent,Non,1985,3,16 m²,128 m²,,33 m²,,Oui,,Super équipée,10 m²,1,,6 m²,,Gaz,,Double vitrage,,,,,Nord-ouest,2,6 m,1,,,,6 m,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,15 m²,9 m²,Oui,,,,Oui,,Oui,Sud-est,,224 kWh/m²/an,666793,08/01/2034,,,,,,,,,Non,,Oui,,,,,151 m²,,44,,28715 kWh/an,,,,,pas d'application,,,,,1,Indépendante,,,,,46 m²,36 m²,,,,,,,,Oui,,,,,,,Oui,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vba71589,VBA71589,Appartement à vendre,270000,Rue Katteput 21,1080 Molenbeek-Saint-Jean,,,,2,,101 m²,,35 m²,,,,,,1,,,,Gaz,,,,,,6,Sud,4,,,Oui,15 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1080/molenbeek-saint-jean/rbq22425,RBQ22425,Studio à vendre,145000,Louis Mettewielaan 87,1080 Molenbeek-Saint-Jean,Normal,,1969,1,9 m²,60 m²,,27 m²,Oui,,,Equipée,6 m²,1,1,6 m²,,Gaz,,,Oui,,,14,,2,,,Oui,12 m²,Sud,,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vwd10820,VWD10820,Appartement à vendre,249000,Boulevard Edmond Machtens 81,Quartier Machtens,Excellent,Oui,1989,2,15 m²,97 m²,,37 m²,Oui,Oui,,Super équipée,9 m²,1,,8 m²,,Non specifié,,,,,,2,Sud,2,,,Oui,12 m²,Sud,,Oui,Oui,,,,,,,Information non communiquée,Information non communiquée,13 m²,,,,,,Oui,,,,,274 kWh/m²/an,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,2,Indépendante,,,,,,,,,,,5 m²,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbm82902,RBM82902,Appartement à vendre,149000,,1080 Molenbeek-Saint-Jean,Normal,Non,1930,1,,54 m²,Non,,Non,,,Semi-équipée,,1,1,,,Gaz,,,,Non,,3,,,,,,,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,395 kWh/m²/an,20111013-0000022354-01-8,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb24106,VBB24106,Appartement à vendre,229500,Rue de Ribaucourt 8,1080 Molenbeek-Saint-Jean,Normal,,,3,,116 m²,,,,,,,,2,,,,,,,,,,3,,3,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb06469,VBB06469,Appartement à vendre,115000,Rue de Ribaucourt 8,1080 Molenbeek-Saint-Jean,Normal,,,1,,58 m²,,,,,,,,1,,,,,,,,,,3,,3,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb06468,VBB06468,Appartement à vendre,115000,Rue de Ribaucourt 8,1080 Molenbeek-Saint-Jean,Normal,,,1,,58 m²,,,,,,,,1,,,,,,,,,,3,,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbb22107,VBB22107,Immeuble mixte à vendre,499000,Rue de la Savonnerie 11,1080 Molenbeek-Saint-Jean,Normal,,,,,,Non,,,,,Equipée,,5,5,,,Gaz,,,,Non,Non,,,2,,,,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,344 kWh/m²/an,,,,,,,,,,,,,,3,,5,,,,68,,12025 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbk38740,RBK38740,Appartement à vendre,597000,Ulenstraat 82,1080 Molenbeek-Saint-Jean,Nouveau,,,,,,Non,,,,,Non équipée,,,,,Oui,Electrique,Oui,,,Non,,0,Ouest,3,,,Non,,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbb07363,VBB07363,Maison à vendre,399000,,1080 Molenbeek-Saint-Jean,À rénover,,,4,,210 m²,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vba98460,VBA98460,Appartement à vendre,297500,Quai du Hainaut 15,1080 Molenbeek-Saint-Jean,Nouveau,,2023,1,,65 m²,,,,,,Super équipée,,1,1,,Oui,,,Double vitrage,,Oui,Oui,2,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,20 kWh/m²/an,,,,,,A l’acte,,,,,,,,6,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vba75272,VBA75272,Appartement à vendre,370000,Quai du Hainaut 15,1080 Molenbeek-Saint-Jean,Nouveau,,2023,2,15 m²,89 m²,,,,,,Super équipée,,1,1,,Oui,,,Double vitrage,,Oui,Non,1,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,10 m²,,,,,,,,,,,20 kWh/m²/an,,,,,,,,,,,,,,6,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1080/molenbeek-saint-jean/vba75264,VBA75264,Studio à vendre,265000,Quai du Hainaut 15,1080 Molenbeek-Saint-Jean,Nouveau,,2023,0,,59 m²,,,,,,Super équipée,,1,1,,Oui,,,Double vitrage,,Oui,Oui,0,,2,,,,,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,20 kWh/m²/an,,,,,,,,,,,,,,4,,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vba74361,VBA74361,Appartement à vendre,225000,Rue de la Belle au Bois Dormant 16,1080 Molenbeek-Saint-Jean,Excellent,,1967,2,10 m²,77 m²,Non,26 m²,,Oui,1,,,1,1,,,Mazout,,Double vitrage,,Oui,Oui,3,,2,,,Oui,,,,Oui,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,14 m²,,,,,,,,Non,,,227 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vba47349,VBA47349,Immeuble mixte à vendre,449000,,1080 Molenbeek-Saint-Jean,Normal,,,5,20 m²,213 m²,Non,20 m²,Oui,,,Super équipée,11 m²,2,,7 m²,Oui,Gaz,,Double vitrage,,Non,Non,,,2,,,Non,,,,,Oui,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,22 m²,30 m²,,,Oui,Oui,,,Oui,,,286 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,,13 m²,2,,,,58,,,,,,,,,,,,,,,,,,,,,,,,58 m²,,,,,,,,,19 m²,,,8 m²
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vba33710,VBA33710,Maison à vendre,175000,Rue Edmond de Grimberghe 30,1080 Molenbeek-Saint-Jean,À rénover,,,4,,174 m²,,,,,,,,1,,,,,,,,,,,,2,,,Oui,24 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vaz84185,VAZ84185,Immeuble mixte à vendre,1000000,Ribaucourtstraat 49,1080 Molenbeek-Saint-Jean,Normal,,,8,,,Non,,,,,,,8,,,,,Non,,,,,,,2,,,Non,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,130 m²,,,,,,,A l’acte,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc81576,VBC81576,Appartement à vendre,179000,,1080 Molenbeek-Saint-Jean,À rénover,Non,1965,1,,79 m²,Non,32 m²,Non,,,,,,,,,Non specifié,,,,Oui,,4,,2,,,Oui,2 m²,,,,,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,169 kWh/m²/an,202505210000715208013,21/05/2035,,,,A l’acte,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc77221,VBC77221,Appartement à vendre,220000,,1080 Molenbeek-Saint-Jean,,Non,1976,2,,85 m²,Non,30 m²,Non,,,Super équipée,,1,1,,,Gaz,,,,Oui,,6,Sud,4,,,Oui,30 m²,,,,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,227 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,11,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc62806,VBC62806,Appartement à vendre,229000,boulevard louis mettewie 79,1080 Molenbeek-Saint-Jean,,Non,1967,2,,,Non,46 m²,Non,,,,,1,2,,,Gaz,,,,Oui,,25,Ouest,2,,,Oui,16 m²,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,118 kWh/m²/an,,,,,,A l’acte,,,,Non,,,,26,,,,,,23,,,,,,137 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc53267,VBC53267,Appartement à vendre,250000,Boulevard Louis Mettewie 50,1080 Molenbeek-Saint-Jean,Normal,Non,1966,3,,,Non,,Non,,,,,1,1,,,Gaz,,,,Oui,,3,,3,,,Oui,10 m²,,,,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,Non,Non,Non,Non,Non,Non,,,,135 kWh/m²/an,703083,01/02/2035,,,,A l’acte,,,,Non,,,Oui,8,,,,,,,,,,,,93 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc47869,VBC47869,Appartement à vendre,159000,Boulevard edmond machtens 155,1080 Molenbeek-Saint-Jean,Normal,Non,1974,1,,55 m²,Non,26 m²,Non,Oui,1,,,1,1,,,Electrique,,,,Oui,,11,,2,,,Oui,11 m²,,,,Oui,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,345 kWh/m²/an,695225,07/11/2034,,,,A l’acte,,,,Non,,,Oui,20,,,,,,55,,,,,,59 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc41121,VBC41121,Appartement à vendre,149000,,1080 Molenbeek-Saint-Jean,À rénover,Non,1978,1,,50 m²,Non,21 m²,Non,,,,,,1,,,Non specifié,,,,Oui,,,,2,,,,,,,,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,275 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,8,,1,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc41061,VBC41061,Appartement à vendre,230000,,1080 Molenbeek-Saint-Jean,Normal,Non,1951,3,,,Non,20 m²,Non,Oui,,,,1,1,,,Gaz,,,,Non,,,,2,,2,,,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,209 kWh/m²/an,,,,,,,,,,,,,,3,,,,,,41,,,,,,85 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc38178,VBC38178,Appartement à vendre,149000,rue de fuchsias 20,1080 Molenbeek-Saint-Jean,Normal,Non,1975,1,,,Non,22 m²,Non,,,,,1,1,,,Non specifié,,,,Oui,,1,,2,,,,,,,,,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,428 kWh/m²/an,,,,,,A l’acte,,,,Oui,,,,5,,,,,,103,,,,,,47 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc36758,VBC36758,Maison à vendre,369000,,1080 Molenbeek-Saint-Jean,,,1918,3,,185 m²,Non,57 m²,,Oui,,,,1,2,,Oui,Non specifié,,,,Non,,,,,,,Non,,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,,,,,,,,Réserve naturelle,Immédiatement,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc26194,VBC26194,Appartement à vendre,235000,Avenue Brigade Piron 134,1080 Molenbeek-Saint-Jean,Normal,Non,1951,2,,70 m²,Non,20 m²,Non,Oui,1,,,1,1,,,Gaz,,,,Non,,1,,2,,,,,,,,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,152 kWh/m²/an,20190225-0000544515-01-9,,,,,,,,,,,,,3,,,,,,30,,,,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc21468,VBC21468,Appartement à vendre,199000,,1080 Molenbeek-Saint-Jean,Normal,Non,1979,1,,70 m²,Non,30 m²,Non,Oui,,Super équipée,,,1,,,Gaz,,,,Oui,,,,2,,,,,,,,,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Oui,Non,Non,Non,Non,Non,Oui,,,,,,,,,A convenir,,,,,,,,7,,1,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb93290,VBB93290,Appartement à vendre,205000,,1080 Molenbeek-Saint-Jean,,Non,1969,2,,90 m²,Non,40 m²,Non,,,,,1,1,,,Non specifié,,,,Oui,,4,,2,,,Oui,4 m²,,,,Oui,,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,252 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,5,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbb76739,VBB76739,Appartement à vendre,269000,Boulevard Louis Mettewie 9,1080 Molenbeek-Saint-Jean,À rénover,Non,1969,3,,,Non,53 m²,Non,Oui,1,,,1,2,,,Gaz,,,,Oui,,14,Nord,3,,,Oui,20 m²,,,,,,"oui, attestation non conforme",,,,,Risque moyen,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,267 kWh/m²/an,20240918-0000690641-01-5,11/09/2034,,,,A l’acte,,,,Non,,,,20,,1,,,,53,,,,,,139 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
