ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_des_caves,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Orientation_du_jardin,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Citerne_à_eau_de_pluie,Parlophone,Orientation_de_la_terrasse,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Panneaux_solaires,Étage_de_lappartement,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Alarme_antieffraction,Air_conditionné,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_du_bureau,Surface_chambre_à_coucher_5,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,Surface_du_dressing,Affectation_urbanistique_la_plus_récente,Surface_totale,Station_de_charge_électrique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc50893,VBC50893,Maison à vendre,299000,,4430 Ans,,1910,,4,150 m²,Oui,Oui,,,,Oui,,,,2,2,Gaz,Non,Ouest,2,,Oui,Oui,30 m²,288 m²,,263 kWh/m²/an,,50,"non, pas d'attestation",Non,,Pas de risque d’inondation,Information non communiquée,Excellent,23 m²,23 m²,12 m²,31 m²,9 m²,,Equipée,Américaine,10 m²,1,,Double vitrage,Non,6 m,,226 m²,,6 m,Oui,Non,,,,Oui,Est,Oui,Oui,52001 kWh/an,13/03/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc47512,VBC47512,Maison à vendre,249000,Rue du Cimetière 120,4430 Ans,,1961,A l’acte,3,155 m²,Non,Oui,,Oui,,,,,Oui,1,1,Gaz,Non,Ouest,2,1,Oui,Oui,27 m²,180 m²,,263 kWh/m²/an,,48,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,14 m²,11 m²,29 m²,,1,Equipée,Américaine,15 m²,1,,Double vitrage,Non,,,80 m²,,,Oui,Non,,,,,Est,Oui,Oui,40727 kWh/an,10/02/2035,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4430/ans/vbc45299,VBC45299,Appartement à vendre,155000,Place Brignoul 3 4,4430 Ans,,1973,,2,107 m²,Non,Non,Non,Non,,,,,,1,,Gaz,Non,Sud,,3,,,,,,157 kWh/m²/an,20250113009677,157,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,Double vitrage,Non,,,,,,,,,Non,,,,,,16777 kWh/an,13/01/2035,,,,,,2,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc45201,VBC45201,Maison à vendre,249000,Rue des Quatre Sentiers 144,4430 Ans,Non,1996,A l’acte,3,133 m²,Non,Oui,,,Oui,,,,Oui,2,2,Mazout,Non,Sud-ouest,2,1,Oui,Oui,19 m²,179 m²,,218 kWh/m²/an,,54,"non, pas d'attestation",Non,,Pas de risque d’inondation,Information non communiquée,À rénover,16 m²,12 m²,12 m²,33 m²,95 m²,1,Equipée,Américaine,10 m²,2,7 m²,Double vitrage,Non,8 m,1,40 m²,Nord-est,8 m,Oui,Non,Non,Non,,,Nord-est,,Oui,62101 kWh/an,26/02/2035,,15 m²,1,24 m²,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc37153,VBC37153,Maison à vendre,209000,Place Mattéoti 14,4430 Ans,,1930,A l’acte,3,111 m²,Non,,Oui,,Oui,,,,,2,2,Gaz,Non,,3,2,Oui,Oui,17 m²,311 m²,,290 kWh/m²/an,,54,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Excellent,10 m²,14 m²,15 m²,13 m²,,,Equipée,Américaine,14 m²,2,,Double vitrage,Non,,,180 m²,,,Oui,Non,,,,,,Oui,Oui,38499 kWh/an,14/02/2035,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vwd12299,VWD12299,Maison à vendre,170000,Rue des trois rois 84,4430 Ans,,,A l’acte,3,140 m²,,Oui,Non,Non,,,Oui,,Oui,1,,Gaz,,,4,,,,,220 m²,,,20161124012455,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Normal,16 m²,10 m²,10 m²,25 m²,20 m²,,Equipée,,19 m²,,,Double vitrage,,,,,,,Oui,,,,,,,Oui,Oui,,24/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,pas d'application,01/10/2043,,,,,,,140 m²,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc32957,VBC32957,Maison à vendre en viager,40000,Rue du Plan Incliné 71,4430 Ans,Non,,A l’acte,2,135 m²,,,,,,,,,,1,1,,,,2,,Oui,Oui,,,,163 kWh/m²/an,,40,,,,Information non communiquée,Information non communiquée,Normal,,,,,,,Equipée,Américaine,,1,,,Non,,,,,,,Non,,,,,,,,21948 kWh/an,08/02/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbc18048,VBC18048,Maison à vendre,339000,Rue de la Tonne 64,4430 Ans,Non,,A l’acte,3,133 m²,Non,,,,,,,,Oui,1,2,Gaz,Non,Nord,3,1,Oui,Oui,112 m²,493 m²,,221 kWh/m²/an,,34,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Excellent,15 m²,10 m²,10 m²,26 m²,,1,Super équipée,,11 m²,1,,Double vitrage,Non,10 m,3,340 m²,,10 m,Oui,Oui,Non,Non,,,Sud,Oui,Oui,29520 kWh/an,29/08/2034,,,,,Oui,,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbb99261,VBB99261,Maison à vendre,149000,Rue des Ponts 74,4430 Ans,,,,2,114 m²,,Non,Oui,Non,,,,,,1,,Mazout,Non,,,2,Oui,,,135 m²,,627 kWh/m²/an,20241111013049,627,pas d'application,,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,Simple vitrage,Non,,,,,,,,,Non,,,,,,71665 kWh/an,11/11/2034,,,,,,,,Non,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbb95910,VBB95910,Maison à vendre,299000,Rue Bonne Nouvelle 57,4430 Ans,,1977,A l’acte,4,118 m²,Non,Oui,Oui,Oui,Oui,,,,Oui,1,2,Mazout,Non,Nord-est,4,1,Oui,Oui,6 m²,2498 m²,,594 kWh/m²/an,,,"oui, attestation non conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,15 m²,15 m²,13 m²,20 m²,,1,Equipée,Américaine,9 m²,1,,Double vitrage,Non,17 m,5,1629 m²,,17 m,Oui,Non,,,,Oui,Sud-ouest,,Oui,61727 kWh/an,10/10/2024,10 m²,13 m²,3,,,,,,,,Oui,,,,,,,,,,,,,,,,,10/08/2024,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbb82439,VBB82439,Maison à vendre,199000,Rue Léon Dolhen 18,4430 Ans,,1960,A l’acte,3,115 m²,Non,,,,,,,,Oui,1,1,Gaz,Non,Sud,2,,Oui,Oui,17 m²,120 m²,,396 kWh/m²/an,,72,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,À rénover,11 m²,17 m²,9 m²,23 m²,,1,Equipée,Américaine,15 m²,1,,Double vitrage,Non,6 m,,,,6 m,Oui,Non,,,,,Nord,Oui,Oui,51715 kWh/an,20/06/2034,,,,28 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4430/ans/vbb77561,VBB77561,Maison à vendre,339000,Rue Pasteur 66,4430 Ans,,1945,A l’acte,3,170 m²,Non,,,,,,,,,2,,,Non,,2,2,Oui,Oui,20 m²,240 m²,,263 kWh/m²/an,,65,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,Excellent,15 m²,15 m²,23 m²,,,,,,,,,,Non,,,140 m²,,,,Non,,,,,,,,44509 kWh/an,24/09/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4452/wihogne/vbc85777,VBC85777,Appartement à vendre,299000,Rue de Paifve 10 4,4452 Wihogne,,,A l’acte,2,137 m²,Non,Oui,,,,,,,Oui,1,1,Air pulsé,Non,,3,1,,Oui,58 m²,,,147 kWh/m²/an,,28,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,18 m²,14 m²,,,14 m²,2,,,,,8 m²,Double vitrage,Non,,1,,,,Oui,Non,,,,,,,,20173 kWh/an,,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc91514,VBC91514,Maison à vendre,264000,Rue Edouard Remouchamps 25,4460 Grâce-Hollogne,Non,1973,,4,161 m²,Non,Oui,,,Oui,,,,Oui,1,2,Mazout,Non,Nord,3,1,Oui,Oui,58 m²,516 m²,,281 kWh/m²/an,,12001,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,18 m²,15 m²,15 m²,32 m²,53 m²,1,Equipée,Américaine,9 m²,1,7 m²,Double vitrage,Non,7 m,1,320 m²,Sud,7 m,Oui,Non,Oui,Non,,,Sud,,Oui,48451 kWh/an,14/04/2026,10 m²,32 m²,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4460/grace-hollogne/vbc91295,VBC91295,Immeuble mixte à vendre,99000,Rue Joseph Heusdens,4460 Grâce-Hollogne,Non,,A l’acte,2,61 m²,Non,Oui,,,Oui,,,,Oui,1,1,Mazout,Non,Nord,3,1,,,,105 m²,,553 kWh/m²/an,,,"non, pas d'attestation",Non,,Pas de risque d’inondation,Inondable délimitée,À rénover,13 m²,14 m²,,14 m²,,1,Semi-équipée,Kitchenette,12 m²,,,Double vitrage,Non,12 m,,,,12 m,Oui,Non,Oui,Non,,,,Oui,Oui,62539 kWh/an,19/03/2033,,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc91097,VBC91097,Maison à vendre,384000,Rue des Rochers 28,4460 Grâce-Hollogne,,1850,,4,287 m²,Non,Oui,Oui,,,,,,,1,2,Air pulsé,Non,,4,,Oui,Oui,,1512 m²,,255 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Normal,12 m²,12 m²,16 m²,35 m²,,,Equipée,Américaine,,1,,Double vitrage,Non,,2,1400 m²,,,Oui,Non,,,,,,,Oui,65413 kWh/an,26/05/2035,12 m²,,,,Oui,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc90898,VBC90898,Maison à vendre,129000,Rue du Boutte 34,4460 Grâce-Hollogne,,1971,A l’acte,3,230 m²,,,,,,,,,,2,2,Gaz,Non,,4,1,Oui,Oui,,,,818 kWh/m²/an,,211,"oui, attestation non conforme",,,Pas de risque d’inondation,Information non communiquée,À rénover,29 m²,18 m²,14 m²,,,,,Indépendante,,2,,,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc90115,VBC90115,Maison à vendre,99000,Rue Halette 3 4,4460 Grâce-Hollogne,Oui,,A l’acte,3,76 m²,Non,,Oui,,Oui,,,,,1,1,Gaz,Non,Sud-ouest,2,1,Oui,Oui,7 m²,158 m²,,468 kWh/m²/an,,,"non, pas d'attestation",Non,,Pas de risque d’inondation,Inondable délimitée,Normal,15 m²,13 m²,12 m²,16 m²,,,Equipée,Américaine,7 m²,8,,Double vitrage,Non,10 m,,65 m²,,10 m,Oui,Non,Non,Non,,,Nord-est,Oui,Oui,52595 kWh/an,28/02/2031,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/4460/grace-hollogne/vbc88539,VBC88539,Bungalow à vendre,249000,Rue Haute Claire 42,4460 Grâce-Hollogne,,,,2,200 m²,,Oui,Non,Non,,,,,Oui,1,,Mazout,Non,,,,Oui,Oui,18 m²,670 m²,,640 kWh/m²/an,20200710019793,160,pas d'application,,,Information non communiquée,Information non communiquée,À rénover,,,,,29 m²,1,,,,,9 m²,Simple vitrage,Non,,,,,,,,,Non,,,,,,98947 kWh/an,10/07/2030,,,,20 m²,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc88493,VBC88493,Maison à vendre,369000,Rue de Velroux 9,4460 Grâce-Hollogne,Non,,A l’acte,4,150 m²,Non,Oui,,,Oui,,,,Oui,1,2,Mazout,Non,Nord,3,,Oui,Oui,70 m²,1108 m²,,337 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,18 m²,11 m²,11 m²,18 m²,,1,,Indépendante,21 m²,1,,,Non,5 m,5,750 m²,,5 m,Oui,Non,Non,Non,,,Sud,,Oui,58793 kWh/an,30/11/2032,18 m²,15 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc87771,VBC87771,Maison à vendre,189000,Rue Méan 261,4460 Grâce-Hollogne,Non,,Immédiatement,3,122 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,1,2,Gaz,Non,,2,,Oui,Oui,60 m²,375 m²,,339 kWh/m²/an,20230227031096,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,,,,,30 m²,,,Super équipée,,,,,,,,,190 m²,,,,,,,,,,Oui,Oui,,27/02/2033,,,,,,,173 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/4460/grace-hollogne/vbc87715,VBC87715,Bungalow à vendre,245000,rue Zénobe Gramme 3,4460 Grâce-Hollogne,Non,1971,,2,98 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,Mazout,Non,,3,,Oui,Oui,5 m²,413 m²,,469 kWh/m²/an,20250113008610,115,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,Normal,,,,29 m²,,1,Super équipée,,,,,,,9 m,1,194 m²,,,,,,,,,,,,,13/01/2035,,,,,Oui,,115 m²,,,,,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc87099,VBC87099,Maison à vendre,210000,Rue des Meuniers 145,4460 Grâce-Hollogne,,,,3,183 m²,Non,,,,Oui,,,,,1,2,,Non,,3,1,Oui,,,433 m²,,238 kWh/m²/an,,43,"non, pas d'attestation",,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,14 m²,21 m²,14 m²,,,,,8 m²,1,,Double vitrage,Non,6 m,,310 m²,,6 m,,Non,,,,,,,,,,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4460/grace-hollogne/vbc69861,VBC69861,Fermette à vendre,99000,Chaussée de Hannut 451,4460 Grâce-Hollogne,,1800,Immédiatement,2,100 m²,Non,,,,Oui,,,,,1,2,Non specifié,Non,,4,1,Oui,Oui,10 m²,355 m²,,,,,"non, pas d'attestation",,,Information non communiquée,Information non communiquée,À rénover,14 m²,10 m²,,23 m²,,,,Indépendante,11 m²,,,,Non,,,250 m²,,,,Non,,,,,,,,,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4460/grace-hollogne/vbc68918,VBC68918,Appartement à vendre,225000,,4460 Grâce-Hollogne,,,,2,90 m²,,,,,,,,,Oui,1,1,Gaz,Oui,,,,,,,,,135 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Normal,15 m²,13 m²,,26 m²,,,Equipée,Américaine,11 m²,1,8 m²,Double vitrage,Oui,,,,,,,,,,,Oui,,,,,05/06/2035,,,,,,1,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc71857,VBC71857,Maison à vendre,,Rue du Pérou 26,4460 Grâce-Hollogne,,,A l’acte,3,147 m²,,Oui,,,,,,,Oui,1,2,Mazout,,,4,1,Oui,Oui,29 m²,650 m²,38 m,340 kWh/m²/an,,86,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,À rénover,9 m²,16 m²,7 m²,44 m²,12 m²,1,,,16 m²,1,,Double vitrage,,11 m,1,1042 m²,,11 m,Oui,,,,,,,,Oui,50065 kWh/an,25/03/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc58703,VBC58703,Maison à vendre,245000,Rue du Petit Berleur 17,4460 Grâce-Hollogne,Oui,,,2,120 m²,,Oui,Oui,,Oui,,,,Oui,1,2,Mazout,Non,,3,1,Oui,Oui,14 m²,320 m²,41 m,323 kWh/m²/an,,81,"oui, attestation non conforme",,,Information non communiquée,Information non communiquée,Normal,15 m²,10 m²,,,17 m²,1,,,25 m²,1,,Double vitrage,,4 m,3,235 m²,Nord-ouest,4 m,Oui,Non,,,,,,,Oui,38628 kWh/an,,,13 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc87001,VBC87001,Maison à vendre,264000,Rue Badwa 90,4460 Grâce-Hollogne,Non,1955,A l’acte,3,192 m²,Non,,,,,,,,Oui,1,1,Mazout,Non,,3,2,Oui,Oui,18 m²,768 m²,61 m,316 kWh/m²/an,,78,,,,Information non communiquée,Information non communiquée,Normal,8 m²,15 m²,19 m²,33 m²,,1,Equipée,Américaine,6 m²,,3 m²,Double vitrage,Non,12 m,1,631 m²,Sud,12 m,Oui,Non,Oui,Non,Oui,,Sud,,Oui,60809 kWh/an,13/05/2035,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc85973,VBC85973,Maison à vendre,599000,Rue Diérain Patar 35,4460 Grâce-Hollogne,Non,,A l’acte,4,266 m²,Non,Oui,Oui,Oui,Oui,,,,Oui,2,2,,Non,Sud-est,4,3,Oui,Oui,83 m²,904 m²,,38 kWh/m²/an,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Inondable délimitée,Nouveau,20 m²,19 m²,14 m²,26 m²,,1,Equipée,Américaine,16 m²,2,,Double vitrage,Non,13 m,4,449 m²,,13 m,Oui,Non,Non,Non,,Oui,Nord-ouest,Oui,Oui,10663 kWh/an,30/01/2025,10 m²,21 m²,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,11 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4460/grace-hollogne/vbc85951,VBC85951,Appartement à vendre,275000,Des Grosses Pierres 2 4,4460 Grâce-Hollogne,,2006,A l’acte,2,104 m²,,,Oui,,,,,,Oui,1,1,Gaz,Non,Sud-ouest,3,3,,Oui,39 m²,,,112 kWh/m²/an,,22,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,Normal,11 m²,14 m²,,,,1,Equipée,Américaine,,1,6 m²,Double vitrage,Non,,,,,,Oui,Non,,,,Oui,,,Oui,11711 kWh/an,,,,,,,,,,,29 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc85449,VBC85449,Maison à vendre,229000,Rue Ernest Malvoz 18,4460 Grâce-Hollogne,Non,,A l’acte,2,173 m²,Non,,,,,,,,Oui,2,2,Mazout,Non,,2,1,Oui,Oui,,,,272 kWh/m²/an,,68,,,,Information non communiquée,Information non communiquée,À rénover,,,,,,1,,,,2,,,Non,,,,,,Oui,Non,,,,,,,Oui,47002 kWh/an,10/03/2025,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-berleur/vbc84944,VBC84944,Maison à vendre,498500,Rue Joseph Bruneau 5,4460 Grâce-Berleur,Non,2012,A l’acte,3,219 m²,Non,Oui,Oui,,Oui,Oui,,,Oui,1,2,,Non,Nord-est,4,2,Oui,Oui,70 m²,830 m²,,301 kWh/m²/an,,17611,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,Normal,17 m²,17 m²,12 m²,18 m²,,1,Super équipée,,22 m²,1,,Double vitrage,Non,13 m,2,687 m²,,13 m,Oui,Oui,Non,Non,Oui,Oui,,Oui,Oui,100269 kWh/an,22/11/2034,,22 m²,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc83921,VBC83921,Maison à vendre,327333,Rue Lairisse 4 A,4460 Grâce-Hollogne,Non,,,3,198 m²,Non,Oui,,,Oui,,,,Oui,2,2,Gaz,Non,,3,1,Oui,Oui,15 m²,490 m²,,,,,,,,Information non communiquée,Information non communiquée,Normal,14 m²,10 m²,10 m²,38 m²,,1,,,10 m²,,,Double vitrage,Non,,,,,,Oui,Non,,,,,,Oui,Oui,,,,10 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc83920,VBC83920,Maison à vendre,265911,Rue Lairisse 3 C,4460 Grâce-Hollogne,Non,,,2,145 m²,Non,Oui,,,Oui,,,,Oui,1,2,Gaz,Non,,2,1,Oui,Oui,18 m²,377 m²,,,,,,,,Information non communiquée,Information non communiquée,Nouveau,16 m²,12 m²,,27 m²,,,,,7 m²,,,Double vitrage,Non,,2,,,,Oui,Non,,,,,,Oui,Oui,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc83555,VBC83555,Maison à vendre,342626,Rue Lairisse 1 A,4460 Grâce-Hollogne,Non,,A l’acte,3,196 m²,Non,Oui,,,,,,,Oui,1,2,Gaz,Non,,3,,Oui,Oui,15 m²,708 m²,,,,,"oui, attestation conforme",,,Information non communiquée,Information non communiquée,Nouveau,14 m²,10 m²,10 m²,38 m²,,1,,,,2,,Double vitrage,Non,,,,,,Oui,Non,,,,,,,Oui,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
