ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Équipement_de_la_cuisine,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Parlophone,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Niveau_E,Permis_durbanisation_accordé,Surface_constructible,Meublé,Attestation__Asbuilt,Surface_du_jardin,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Surface_du_grenier,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Surface_de_la_terrasse,Étage_de_lappartement,Surface_des_caves,Surface_du_garage,Surface_de_la_cuisine,Niveau_S,Nombre_de_douches,Feu_ouvert,Orientation_de_la_terrasse,Citation_pour_infraction_urbanistique,Niveau_K,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Adoucisseur_deau,Compteur_de_gaz_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Emission_de_CO2,Attestation__Citernes_à_mazout,Attestation__Installation_électrique__Validité,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Panneaux_solaires_thermiques,Surface_de_la_véranda,Compteur_électrique_individuel,Compteur_deau_individuel,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Surface_du_bureau,Surface_du_dressing,Porte_de_garage_motorisée
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs19271,RBS19271,Appartement à vendre,450000,Koninklijke Baan 260 0202,8670 Coxyde,Excellent,,3,100 m²,,,,,,,,Oui,2,1,,,,,Oui,,,Oui,,321 kWh/m²/an,20241216-0003481837-RES-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2008,,,,,,,Oui,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbs92263,RBS92263,Maison à vendre,599000,Pierre Sorellaan 4,8670 Coxyde,,Non,8,,,Non,Non,Non,Non,Non,Non,,,3,,3,,,,202 m²,,,,610 kWh/m²/an,20230127-0002793072-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1947,A l’acte,,Gaz,Simple vitrage,Non,Non,Non,Non,,,4,,,Non,Non,Non,,,,,,,,,,,,Non,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbr79149,RBR79149,Appartement à vendre,499000,Eugenie Teirlinckplein 17 0102,8670 Coxyde,Excellent,,2,69 m²,Oui,,,,,,,Oui,,1,1,,,Oui,Oui,,Oui,Oui,,78 kWh/m²/an,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2007,,,,,,,Oui,,,,7,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,Nord,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbs89949,RBS89949,Maison à vendre,495000,Koninginnelaan 10,8670 Coxyde,À rénover,,3,,,Oui,,,,,,Oui,1,1,1,3,,Oui,Oui,600 m²,Oui,Oui,,789 kWh/m²/an,20250226-0003539675-RES-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1960,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs88813,RBS88813,Appartement à vendre,615000,Zeedijk 217 0601,8670 Coxyde,Remis à neuf,,3,100 m²,Non,Non,Non,,,,,Oui,1,2,,,,,Oui,,,,,272 kWh/m²/an,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1985,,,Electrique,Double vitrage,,,Oui,Non,Nord,7 m,7,,,,Non,Non,,,,,,,,Oui,,,,Non,102 m²,Oui,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8670/coxyde/rbs87557,RBS87557,Duplex à vendre,240000,Zeelaan 207 0402,8670 Coxyde,,Non,2,77 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,Non,167 kWh/m²/an,20250317-0003555249-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1999,A partir du : 15/09/2025,,Non specifié,Double vitrage,Non,Non,Oui,Non,Sud,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbs83585,RBS83585,Maison à vendre,280000,Schoonjachtstraat 3,8670 Coxyde,À rénover,,0,150 m²,Non,Non,Non,,,,,,,,,,,,,227 m²,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,Simple vitrage,,,Non,Non,,,,,,,,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs83070,RBS83070,Appartement à vendre,335212,Jaak van Buggenhoutlaan 11,8670 Coxyde,Nouveau,,1,75 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-ouest,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,3 m²,,10 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs83069,RBS83069,Appartement à vendre,325050,Jaak van Buggenhoutlaan 11,8670 Coxyde,Nouveau,,1,79 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-ouest,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,3 m²,,11 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs83068,RBS83068,Appartement à vendre,315200,Jaak van Buggenhoutlaan 11,8670 Coxyde,Nouveau,,1,79 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-ouest,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,3 m²,,11 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs83067,RBS83067,Appartement à vendre,239153,Jaak van Buggenhoutlaan 11,8670 Coxyde,Nouveau,,1,59 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-ouest,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,4 m²,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs82700,RBS82700,Appartement à vendre,653625,Zeelaan 211,8670 Coxyde,Nouveau,,3,115 m²,Non,,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Non,Non,Nord-est,,,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,,,,,,,,,,,,,,,,,8 m²,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs82699,RBS82699,Appartement à vendre,494441,Zeelaan 211,8670 Coxyde,Nouveau,,2,101 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-est,,4,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,,,,,,,,,,,,,,,,,8 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs82698,RBS82698,Appartement à vendre,488685,Zeelaan 211,8670 Coxyde,Nouveau,,2,101 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-est,,4,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,,,,,,,,,,,,,,,,,8 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs82697,RBS82697,Appartement à vendre,477748,Zeelaan 211,8670 Coxyde,Nouveau,,2,101 m²,Non,,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Air pulsé,Double vitrage,,,Oui,Non,Nord-est,,4,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,,,,,,,,,,,,,,,,,8 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbs82515,RBS82515,Maison à vendre,660000,C. Schoolmeesterslaan 22,8670 Coxyde,Excellent,Non,4,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,2,2,4,,Oui,Oui,582 m²,Oui,Oui,Non,201 kWh/m²/an,20220523-0002609853-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1957,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8670/coxyde/rbs80942,RBS80942,Studio à vendre,95000,Lalouxlaan 1 0204,8670 Coxyde,Remis à neuf,,,28 m²,,,,,,,,,,1,1,2,,,,,Oui,,,132 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1935,,,,,,,Oui,,,,4,,,,,,,,,,,,,,,,,,28 m²,,,,,,,,,Oui,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs80219,RBS80219,Appartement à vendre,445000,Albert I Laan 60,8670 Coxyde,Normal,,2,80 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,188 kWh/m²/an,20250226-0003539958-RES-1,26/02/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2003,,,Electrique,Double vitrage,,,Oui,Non,Nord,,,,,,Non,Non,,,,,,,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs79680,RBS79680,Appartement à vendre,299000,Joststraat 14 0101,8670 Coxyde,Remis à neuf,,3,79 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,120 kWh/m²/an,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,Gaz,Double vitrage,,,Oui,Non,,12 m,5,,12 m,,Non,Non,,,,,,,,Oui,,,,Non,190 m²,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/raq37674,RAQ37674,Appartement à vendre,659000,Kursaallaan 6 0401,8670 Coxyde,Nouveau,,4,161 m²,,,,,,,,,,,,,,,Oui,,,,,73 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2020,,,,,,,Oui,,,,5,,,,,,,,,,,,,,,,,,161 m²,,,,,,,,,Oui,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbp18391,RBP18391,Appartement à vendre,659000,Kursaallaan 6 0401,8670 Coxyde,Nouveau,,4,161 m²,,,,,,,,,,,,,,,Oui,,,,,73 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2020,,,,,,,Oui,,,,5,,,,,,,,,,,,,,,,,,161 m²,,,,,,,,,Oui,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8670/coxyde/rbs74539,RBS74539,Rez-de-chaussée à vendre,159000,Koninklijke Baan 92 a 00,8670 Coxyde,,Non,1,,,,,,,,,,,1,1,3,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,A l’acte,Equipée,Gaz,Double vitrage,,,,,,,6,,,,Non,,,Américaine,,,,,,,,,,Non,,,,,,,,,,Oui,,,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs67221,RBS67221,Appartement à vendre,429000,Vredestraat 8,8670 Coxyde,Excellent,,2,94 m²,Oui,,,,,,,,,1,1,2,,,Oui,,Oui,,,274 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2004,,,,,,,Oui,,,,5,,,Oui,,,,,,,,,,Oui,,,,,94 m²,Oui,,,,,,,,Oui,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbr63905,RBR63905,Appartement à vendre,175000,Ebbestraat 4 0201,8670 Coxyde,Normal,,2,54 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,141 kWh/m²/an,20241017-0003414074-RES-1,17/10/2034,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,Electrique,Double vitrage,,,Oui,Non,,,5,,,,,Non,,,,,,,,Oui,,,,Non,,Oui,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbk42746,RBK42746,Appartement à vendre,415000,Zeedijk 216 GV01,8670 Coxyde,Remis à neuf,,3,86 m²,Oui,,,,,,,Oui,1,1,1,2,,Oui,Oui,,Oui,Oui,,291 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Nord-ouest,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8670/coxyde/vbc08775,VBC08775,Bungalow à vendre,118000,,8670 Coxyde,Normal,Non,2,47 m²,,,,,,,,,,1,,4,,Oui,Oui,75 m²,,Oui,Non,932 kWh/m²/an,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,,A l’acte,Equipée,Electrique,Double vitrage,,,Non,Oui,,,,,,,,,,Américaine,,,,,,,Oui,,,,,Non,,,44016 kWh/an,,,,,,,,,,,,Nord-est,,,,,,,1,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbq46603,RBQ46603,Appartement à vendre,120000,Gulden Vlieslaan 8,8670 Coxyde,À rénover,,2,,,,,,,,,,,1,,,,,Oui,,Oui,Oui,,229 kWh/m²/an,20120713-0001167634-00000002-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1980,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8670/coxyde/rbs01487,RBS01487,Maison à vendre,360000,Liefjeslaan 14,8670 Coxyde,À rénover,,4,,Oui,,,,,,,Oui,1,2,1,4,,Oui,Oui,380 m²,Oui,Oui,,392 kWh/m²/an,20220306-0002554711-RES-1,06/03/2032,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbr81243,RBR81243,Appartement à vendre,465000,Vredestraat 29,8670 Coxyde,Remis à neuf,,2,103 m²,,,,,,,,Oui,1,1,2,,,,Oui,,Oui,Oui,,150 kWh/m²/an,20241008-0003404813-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1960,,,,,,,Oui,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs19270,RBS19270,Appartement à vendre,179000,Koninklijke Baan 158,8670 Coxyde,Excellent,,1,,,,,,,,,,,1,,,,,Oui,,,Oui,,212 kWh/m²/an,20241219-0003486219-RES-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2005,,,,,,,Oui,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8670/coxyde/rbs18583,RBS18583,Studio à vendre,340000,Koninklijke Baan 136 001,8670 Coxyde,Nouveau,Non,,63 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,2,,Oui,Oui,,,Oui,Non,,,,"oui, attestation conforme","Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,6,,,,,,,,,,,Oui,,Oui,,,,,,,,32 m²,,,,,,,,,,,,,Sud,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs18582,RBS18582,Appartement à vendre,425000,Koninklijke Baan 136 0201,8670 Coxyde,Excellent,Non,2,67 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,2,,Oui,Oui,,,Oui,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,6,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,Sud,9 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs18581,RBS18581,Appartement à vendre,430000,Koninklijke Baan 136 0301,8670 Coxyde,Nouveau,,2,67 m²,,,,,,,,,,1,1,2,,,Oui,,,Oui,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,6,,,,,,,,,,,Oui,,Oui,,,,Oui,,,,,,,,,,Oui,,,,,,,,9 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs18580,RBS18580,Appartement à vendre,445000,Koninklijke Baan 136 0401,8670 Coxyde,Nouveau,Non,2,67 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,2,,Oui,Oui,,,Oui,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,6,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,Sud,9 m²,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8670/coxyde/rbs18578,RBS18578,Duplex à vendre,950000,Koninklijke Baan 136 0501,8670 Coxyde,Nouveau,Non,3,118 m²,Non,Non,Non,Non,Non,Non,Non,,,2,1,3,,Oui,Oui,,,Oui,Non,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,Super équipée,,Double vitrage,,,Oui,,,,6,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,Sud,29 m²,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14179,RBS14179,Appartement à vendre,675000,Schoonjachtstraat 3 03.02,8670 Coxyde,Nouveau,,3,118 m²,Non,Non,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,84 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14177,RBS14177,Appartement à vendre,640000,Schoonjachtstraat 3 02.02,8670 Coxyde,Nouveau,,3,134 m²,Non,Non,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,40 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14176,RBS14176,Appartement à vendre,350000,Schoonjachtstraat 3 02.03,8670 Coxyde,Nouveau,,1,74 m²,Non,Non,Non,,,,,,,1,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,11 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14174,RBS14174,Appartement à vendre,495000,Schoonjachtstraat 3 02.01,8670 Coxyde,Nouveau,,3,117 m²,Non,Non,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,24 m²,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14173,RBS14173,Appartement à vendre,610000,Schoonjachtstraat 3 01.02,8670 Coxyde,Nouveau,,3,131 m²,Non,Non,Non,,,,,,,3,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,36 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14171,RBS14171,Appartement à vendre,548000,Schoonjachtstraat 3 01.01,8670 Coxyde,Nouveau,,3,128 m²,Non,Non,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,18 m²,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8670/coxyde/rbs14170,RBS14170,Appartement à vendre,575000,Schoonjachtstraat 3 00.02,8670 Coxyde,Nouveau,,3,129 m²,Non,Non,Non,,,,,,,2,,,,,Oui,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2025,,,Electrique,Double vitrage,,,Oui,Non,,,3,,,,,Non,,,,,Oui,Oui,,Oui,,,,Non,,Non,,,,,,,,,,,,,,,,42 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
