ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Nombre_de_façades,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Panneaux_solaires,Orientation_de_la_façade_du_bien,Nombre_de_places_de_parking_extérieur,Piscine_extérieure,Étage_de_lappartement,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Surface_constructible,Date_de_validité_PEB,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Largeur_de_la_façade,Largeur_du_terrain_à_rue,Citerne_à_eau_de_pluie,Nombre_de_place_de_parking_intérieur,Espace_ouvert_sensible_à_leau__WORG,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Surface_du_jardin,Profondeur_du_terrain,Surface_du_bureau,Emission_de_CO2,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Surface_du_garage,Orientation_du_jardin,Pompe_à_chaleur,Surface_de_lades_salles_de_bain,Parlophone,Nombre_de_douches,Station_de_charge_électrique,Maison_basse_énergie,Attestation__Citernes_à_mazout,Chauffage_au_sol,Niveau_E,Niveau_K,Raccordé_aux_égouts,Appartement_de_service,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_grenier,Surface_des_caves,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Adoucisseur_deau,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_chambre_à_coucher_5
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2560/nijlen/rbt44239,RBT44239,Rez-de-chaussée à vendre,279000,Nonnenstraat 43 b,2560 Nijlen,À rénover,Non,1993,Immédiatement,2,85 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,Semi-équipée,1,1,Gaz,Non,3,Oui,Oui,,Oui,Oui,206 kWh/m²/an,,pas d'application,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Est,,,,,,193 m²,,,,,,,,,,,,,,,,,,,2,10 m²,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt44183,RBT44183,Maison à vendre,299000,Broechemsesteenweg 180,2560 Nijlen,Normal,Non,,,1,107 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Super équipée,1,1,Non specifié,Non,3,Oui,,250 m²,,,165 kWh/m²/an,20250422-0003581536-RES-1,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,Sud-ouest,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt40418,RBT40418,Maison à vendre,209900,Gemeentestraat 48,2560 Nijlen,À rénover,Non,,A l’acte,3,132 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,1,Non specifié,Non,2,Oui,Non,215 m²,,,697 kWh/m²/an,20240723-0003321955-RES-1,"non, pas d'attestation",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-ouest,,,,,,116 m²,23/07/2034,,,,,,,,,,,,,4 m,,,,,,,89 m²,49 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/nijlen/rbt39265,RBT39265,Appartement à vendre,365000,Hellevoortstraat 27 C,2560 Nijlen,Excellent,Non,2000,,2,109 m²,Non,,,,,,,,,Oui,2,Super équipée,1,,Gaz,Non,,,Oui,,Oui,Oui,177 kWh/m²/an,,"oui, attestation conforme",Non,,,Risque moyen,Information non communiquée,,,,,1,Oui,Non,,,,,,,,,Double vitrage,Sud,,,,,8 m,8 m,,,,,21 m²,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt38918,RBT38918,Maison à vendre,399950,Bevelsesteenweg 8 D,2560 Nijlen,Nouveau,Non,2024,A l’acte,3,130 m²,Non,,,,,,,,,Oui,,Super équipée,1,2,Air pulsé,,3,Oui,Oui,,,Oui,,,"oui, attestation conforme",Non,,,Information non communiquée,Information non communiquée,Oui,,,,,Oui,Oui,,,,,,,,,Double vitrage,,,,,,,,Oui,1,,,8 m²,200 m²,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2560/nijlen/rbt38170,RBT38170,Villa à vendre,545000,Paterstraat 5,2560 Nijlen,À rénover,,1962,,3,228 m²,,,Oui,Oui,Oui,,,,,Oui,1,,1,,Gaz,Non,,,,1591 m²,,,557 kWh/m²/an,20250205-0003522353-RES-1,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,Est,,,,,Non,150 m²,05/02/2035,,,,,,,Simple vitrage,,,,,,12 m,28 m,,,,,,,,,,,,Non,,Non,,,23 m²,,,6 m²,,,,,,,,,,,,,,,,,,20 m²,28 m²,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt36371,RBT36371,Maison à vendre,,Kessel Dorp 100,2560 Kessel,À rénover,,,,3,155 m²,,,Oui,Oui,Non,,,,,,,,1,,Non specifié,Non,,Oui,,374 m²,,,544 kWh/m²/an,20240814-0003341139-RES-1,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,,Nord,,,,,Non,103 m²,14/08/2034,,,,,,,Simple vitrage,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt36369,RBT36369,Maison à vendre,,Kessel Dorp 100,2560 Kessel,À rénover,,,,3,155 m²,,,Oui,Oui,Non,,,,,,,,1,,Non specifié,Non,,Oui,,881 m²,,,544 kWh/m²/an,20240814-0003341139-RES-1,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,Nord,,,,,Non,,14/08/2034,,,,,,,Simple vitrage,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt34851,RBT34851,Maison à vendre,265000,Bouwelsesteenweg 132,2560 Nijlen,À rénover,,,,3,151 m²,,,Non,Non,Non,,,,,,,,1,,Gaz,Non,,,,1744 m²,,,404 kWh/m²/an,20240606-0003263563-RES-1,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,Sud,,,,,Non,162 m²,06/06/2034,,,,,,,Double vitrage,,,,,,18 m,25 m,,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2560/nijlen/rbt34550,RBT34550,Bungalow à vendre,255000,Elsendonkstraat 15,2560 Nijlen,À rénover,Non,1958,A l’acte,1,94 m²,Non,,,,,,,,,Oui,1,Semi-équipée,1,,Mazout,,4,Oui,,592 m²,Oui,Oui,713 kWh/m²/an,,"non, pas d'attestation",Non,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,Non,,,,,,,Kitchenette,,,,,,,,6 m,6 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt33882,RBT33882,Maison à vendre,715000,Fortstraat 14B,2560 Kessel,Normal,Non,1989,A convenir,3,293 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,2,Super équipée,2,3,Air pulsé,Non,4,Oui,Oui,1338 m²,Oui,Oui,280 kWh/m²/an,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,5,,,Oui,Non,219 m²,,,,,,,,,,,,,,,,,,,,30 m²,600 m²,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt31706,RBT31706,Maison à vendre,,Maneschijnhof 8,2560 Nijlen,Normal,,2020,A convenir,3,156 m²,,,Non,Non,Non,,,,,Oui,,,1,,Solaire,Non,,Oui,Oui,212 m²,,,,12026-G-2017_1992/EP18691/C163/D34/SD001,"non, pas d'attestation",Non,,,Pas de risque d’inondation,Information non communiquée,Oui,Est,1,,,,Oui,,21/05/2031,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,Oui,8 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/vbc74336,VBC74336,Maison à vendre,458157,,2560 Kessel,Nouveau,,,,3,180 m²,,,,,,,,,,Oui,1,,2,2,,,3,,,440 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,7 m,7 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt29183,RBT29183,Maison à vendre,375000,Bevelsesteenweg 8 D,2560 Nijlen,Nouveau,Non,2024,A l’acte,3,130 m²,Non,,,,,,,,,Oui,,Super équipée,1,2,Air pulsé,,3,Oui,Oui,,,Oui,,,"oui, attestation conforme",Non,,,Information non communiquée,Information non communiquée,Oui,,,,,Oui,Oui,,,,,,,,,Double vitrage,,,,,,,,Oui,1,,,8 m²,200 m²,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt28350,RBT28350,Maison à vendre,249000,Rector de Ramstraat 50 a,2560 Nijlen,Normal,Non,1966,A l’acte,2,130 m²,,,,,Oui,,,,,,,Equipée,1,,Gaz,,2,,,112 m²,Oui,Oui,352 kWh/m²/an,,"oui, attestation conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,,,,,,Non,,,,,,,Américaine,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt28278,RBT28278,Maison à vendre,499000,Broechemsesteenweg 203,2560 Nijlen,Normal,Non,1990,A l’acte,5,208 m²,Non,,,,,,,,,Oui,2,Equipée,2,,Gaz,,4,Oui,Oui,994 m²,Oui,Oui,214 kWh/m²/an,,"oui, attestation non conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,,4,,,Oui,Non,,,,,,,Américaine,,Double vitrage,,,,,,11 m,11 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/2560/nijlen/rbt26165,RBT26165,Fermette à vendre,369000,Koekoekstraat 10,2560 Nijlen,Normal,Non,1971,A l’acte,3,110 m²,Non,35 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,1,Gaz,Non,4,Oui,Oui,827 m²,Oui,Oui,377 kWh/m²/an,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Est,4,,,,,149 m²,,,,,,,,,,,,,,,,,,,,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt25029,RBT25029,Maison à vendre,489000,Akkerstraat 3,2560 Nijlen,Nouveau,,2025,,3,186 m²,,,,,,,,,,Oui,1,,2,3,Air pulsé,,3,Oui,Oui,387 m²,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt24333,RBT24333,Maison à vendre,315000,Grote Steenweg 120,2560 Kessel,À rénover,Non,,A convenir,3,201 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,Semi-équipée,2,2,Gaz,Non,4,Oui,Oui,521 m²,Oui,Oui,158 kWh/m²/an,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,3,,,,,138 m²,,,,,,,,,,,,,,,,,,,,25 m²,240 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt24331,RBT24331,Maison à vendre,499000,Hulstestraat 11,2560 Nijlen,À rénover,Non,1972,A l’acte,5,244 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,Semi-équipée,1,2,Mazout,Non,4,Oui,Oui,1891 m²,,Oui,420 kWh/m²/an,,"oui, attestation non conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Sud,2,,,,,165 m²,,,,,,,,,,,,,,,,,,,,40 m²,1150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt10029,RBT10029,Maison à vendre,379000,Groenstraat 15,2560 Nijlen,Normal,Oui,1971,,2,134 m²,,,,,Oui,,,,,Oui,,,1,2,Gaz,,4,Oui,Oui,634 m²,Oui,Oui,232 kWh/m²/an,,,Non,,,Information non communiquée,Information non communiquée,Oui,,,,,Oui,,,,,,,,,,Double vitrage,,,,,,25 m,,,,,,,,,,,,Oui,,,,,,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbt01742,RBT01742,Maison à vendre,385000,Tulpenstraat 17,2560 Nijlen,,,2024,,3,160 m²,Non,,,,,,,,,,,Non équipée,1,2,Electrique,Non,2,Oui,Oui,319 m²,,,,,"oui, attestation conforme",Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,Ouest,1,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/vbc58292,VBC58292,Maison à vendre,445206,,2560 Kessel,Nouveau,,,,3,128 m²,,,,,,,,,,,,,1,2,,,4,,,748 m²,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,9 m,9 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs98535,RBS98535,Maison à vendre,269000,Rector de Ramstraat 93,2560 Nijlen,À rénover,Non,,A l’acte,4,200 m²,Non,,,,,,,,,,,,1,,,,4,Oui,Oui,820 m²,Oui,Oui,881 kWh/m²/an,,"oui, attestation non conforme",Non,,,Information non communiquée,Information non communiquée,,,2,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs98129,RBS98129,Maison à vendre,660000,Groenstraat 36,2560 Nijlen,Normal,Non,1999,,4,304 m²,Non,,,,,,,,,Oui,1,Super équipée,1,,Gaz,Non,4,Oui,Oui,994 m²,Oui,Oui,179 kWh/m²/an,,"oui, attestation non conforme",Non,,,Pas de risque d’inondation,Information non communiquée,Oui,,2,Oui,,Oui,Non,,,,,,,,,Double vitrage,,,,,,,,Oui,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,Oui,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs97480,RBS97480,Maison à vendre,285000,,2560 Nijlen,À rénover,Non,1956,,3,178 m²,,,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,Semi-équipée,1,1,Gaz,,3,Oui,,636 m²,Oui,Oui,619 kWh/m²/an,20250327-0003564278-RES-1,"oui, attestation non conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,27/03/2035,,,,,,,Simple vitrage,,,,,,,,,,,,,,,,,,,,,,,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbs89690,RBS89690,Maison à vendre,179000,Terlakenweg 14,2560 Kessel,,Non,,,2,123 m²,Non,,,,,,,,,Oui,1,,1,,Mazout,Non,2,,,199 m²,,Oui,658 kWh/m²/an,,"non, pas d'attestation",Non,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,Non,,,,,,,,,,,,,,,9 m,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/kessel/rbs79988,RBS79988,Appartement à vendre,287000,,2560 Kessel,Nouveau,,2024,,2,85 m²,,25 m²,,,,,,Oui,,Oui,1,,1,1,,Oui,2,,Oui,,Oui,Oui,0 kWh/m²/an,,"non, pas d'attestation",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,1,,1,Oui,,,,15 m²,9 m²,,,,,,,,,,,,,,,,3,13 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/kessel/rbs79987,RBS79987,Appartement à vendre,280000,,2560 Kessel,Nouveau,,2024,,2,83 m²,,30 m²,,,,,,Oui,,Oui,1,,1,1,,Oui,2,,Oui,,Oui,Oui,0 kWh/m²/an,,"non, pas d'attestation",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,1,,1,Oui,,,,13 m²,8 m²,,,,,,,,,,,,,,,,3,8 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/kessel/rbs79986,RBS79986,Appartement à vendre,285000,,2560 Kessel,Nouveau,,2024,,2,79 m²,,23 m²,,,,,,Oui,,Oui,1,,1,1,,Oui,2,,Oui,,Oui,Oui,0 kWh/m²/an,,"non, pas d'attestation",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,1,,2,Oui,,,,13 m²,8 m²,,,,,,,,,,,,,,,,3,8 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/nijlen/rbs79962,RBS79962,Appartement à vendre,315000,,2560 Nijlen,Nouveau,,2024,,2,96 m²,,21 m²,,,,,,Oui,,,,,1,1,,,3,,Oui,,Oui,Oui,0 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,,,1,Oui,,,,14 m²,8 m²,,,,,,,,,,,,,,,,2,18 m²,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/nijlen/rbs79960,RBS79960,Appartement à vendre,305000,,2560 Nijlen,Nouveau,Non,2024,,2,95 m²,,18 m²,Non,Non,Non,Non,Non,Oui,Non,,,,1,1,,,3,,Oui,,Oui,Oui,0 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,,Non,2,,,,,15 m²,8 m²,,,,,,,,,,,,,,,,2,24 m²,,,,,,,,,,,,,,Oui,5 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/nijlen/rbs79959,RBS79959,Appartement à vendre,315000,,2560 Nijlen,Nouveau,,2024,,2,95 m²,,18 m²,,,,,,Oui,,,,,1,1,,,3,Oui,Oui,,Oui,Oui,0 kWh/m²/an,,"oui, attestation conforme",,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,Oui,,,,1,Oui,,,,15 m²,8 m²,,,,,,,,,,,,,,,,2,21 m²,,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs80044,RBS80044,Maison à vendre,270000,Bouwelsesteenweg 90,2560 Nijlen,À rénover,Non,1957,A l’acte,2,133 m²,Non,,Oui,Oui,Oui,,,,,Oui,1,Semi-équipée,1,,Gaz,,3,Oui,Oui,445 m²,Oui,Oui,514 kWh/m²/an,,"oui, attestation non conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,Kitchenette,,,,,,,,6 m,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs79505,RBS79505,Maison à vendre,425000,Kreitenbergstraat 39 A,2560 Nijlen,,Non,,,3,163 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,2,,Non,2,Oui,Oui,172 m²,,,,,,,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,,,1,Non,,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs78856,RBS78856,Maison à vendre,375000,Lierseveldstraat 9,2560 Nijlen,À rénover,Non,1986,A l’acte,4,319 m²,,,Oui,Oui,Oui,,,,,Oui,1,Semi-équipée,1,,Gaz,,3,Oui,Oui,518 m²,Oui,Oui,337 kWh/m²/an,,"oui, attestation conforme",Non,,,Pas de risque d’inondation,Information non communiquée,,Nord,4,,,Oui,Non,,,,,,,Kitchenette,,Double vitrage,,,,,,8 m,8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs73957,RBS73957,Maison à vendre,450000,Kreitenbergstraat 37 A,2560 Nijlen,,Non,,,3,165 m²,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,2,,Non,3,Oui,Oui,226 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,1,Non,,,,,,,,,,,,,,,,,,,,,,,,22 m²,,,,,,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs30202,RBS30202,Maison à vendre,259000,Onze-Lieve-Vrouwestraat 22,2560 Nijlen,À rénover,Non,1964,A l’acte,3,138 m²,,,Oui,Oui,Oui,,,,,Oui,1,Equipée,1,1,Gaz,,3,Oui,Oui,417 m²,Oui,Oui,982 kWh/m²/an,,,Non,,,Information non communiquée,Information non communiquée,,,1,,,,,,,,,,,Américaine,,,,,,,,15 m,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2560/kessel/rbs67805,RBS67805,Appartement à vendre,445000,Kessel-Dorp 99 101,2560 Kessel,Normal,,2020,Immédiatement,3,133 m²,Non,47 m²,,,,,,,,Oui,,Super équipée,1,1,Non specifié,Oui,3,Non,Oui,,Oui,Oui,40 kWh/m²/an,,"oui, attestation conforme",Non,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nord-est,,,1,Oui,Non,200 m²,,,,,,,,,,,,,,,,,,,3,52 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/nijlen/rbs33060,RBS33060,Maison à vendre,340000,Lierseveldstraat 107,2560 Nijlen,À rénover,Non,1967,A l’acte,3,177 m²,Non,,,Oui,,,,,,Oui,1,Semi-équipée,1,,Gaz,,4,Oui,Oui,714 m²,Oui,Oui,508 kWh/m²/an,,,Non,,,Pas de risque d’inondation,Information non communiquée,,,2,,,,,,,,,,,Kitchenette,,,,,,,,12 m,12 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,
